       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 868 1790] | [ 907 1788] | [ 873 1827] | [ 912 1827]
         1 | [ 820 1789] | [ 859 1788] | [ 825 1827] | [ 863 1827]
         2 | [ 772 1788] | [ 811 1788] | [ 775 1826] | [ 815 1825]
         3 | [ 724 1788] | [ 762 1787] | [ 727 1826] | [ 766 1825]
         4 | [ 676 1787] | [ 715 1788] | [ 677 1825] | [ 715 1827]
         5 | [ 627 1788] | [ 666 1787] | [ 630 1826] | [ 668 1825]
         6 | [ 581 1786] | [ 619 1788] | [ 580 1825] | [ 618 1826]
         7 | [ 533 1786] | [ 570 1786] | [ 531 1824] | [ 569 1826]
         8 | [ 484 1786] | [ 523 1787] | [ 482 1824] | [ 521 1825]
         9 | [ 437 1785] | [ 475 1786] | [ 434 1824] | [ 472 1825]
         0 | [ 389 1785] | [ 427 1786] | [ 385 1823] | [ 424 1824]
         - | [ 341 1785] | [ 379 1786] | [ 337 1824] | [ 375 1824]
         = | [ 292 1785] | [ 331 1785] | [ 288 1823] | [ 326 1824]
    DELETE | [ 220 1785] | [ 282 1784] | [ 217 1824] | [ 279 1823]
       TAB | [ 839 1743] | [ 902 1742] | [ 844 1779] | [ 906 1779]
         Q | [ 792 1742] | [ 831 1742] | [ 796 1779] | [ 834 1778]
         W | [ 745 1741] | [ 782 1741] | [ 749 1779] | [ 787 1777]
         Y | [ 557 1740] | [ 594 1740] | [ 556 1777] | [ 593 1778]
         U | [ 509 1740] | [ 547 1740] | [ 508 1777] | [ 547 1776]
         I | [ 463 1739] | [ 500 1740] | [ 460 1776] | [ 497 1777]
         P | [ 368 1739] | [ 406 1740] | [ 364 1775] | [ 402 1777]
         [ | [ 320 1739] | [ 359 1740] | [ 317 1776] | [ 355 1776]
         ] | [ 274 1738] | [ 312 1739] | [ 269 1775] | [ 307 1776]
         \ | [ 227 1738] | [ 265 1738] | [ 222 1775] | [ 260 1775]
 CAPS_LOCK | [ 823 1698] | [ 896 1697] | [ 828 1733] | [ 901 1731]
         A | [ 777 1697] | [ 815 1697] | [ 781 1733] | [ 818 1732]
         K | [ 453 1694] | [ 490 1696] | [ 450 1730] | [ 488 1731]
         ' | [ 312 1695] | [ 351 1695] | [ 310 1730] | [ 346 1731]
    RETURN | [ 231 1696] | [ 304 1693] | [ 228 1729] | [ 302 1727]
     SHFT2 | [ 236 1656] | [ 328 1649] | [ 234 1685] | [ 330 1682]
         O | [ 415 1739] | [ 453 1740] | [ 412 1775] | [ 450 1777]
         ; | [ 360 1694] | [ 397 1694] | [ 356 1729] | [ 395 1730]
         L | [ 407 1694] | [ 443 1694] | [ 403 1729] | [ 441 1731]
         R | [ 650 1741] | [ 688 1741] | [ 652 1778] | [ 690 1777]
         B | [ 567 1653] | [ 605 1651] | [ 568 1687] | [ 607 1687]
         T | [ 603 1741] | [ 640 1740] | [ 605 1778] | [ 643 1777]
         G | [ 590 1697] | [ 628 1696] | [ 591 1731] | [ 630 1730]
         F | [ 637 1696] | [ 675 1696] | [ 639 1732] | [ 676 1732]
         J | [ 498 1695] | [ 535 1695] | [ 498 1731] | [ 536 1730]
         / | [ 342 1650] | [ 378 1652] | [ 337 1685] | [ 374 1686]
         , | [ 431 1652] | [ 469 1652] | [ 429 1686] | [ 467 1686]
         H | [ 545 1695] | [ 581 1695] | [ 546 1732] | [ 583 1730]
         . | [ 386 1651] | [ 422 1651] | [ 385 1687] | [ 422 1684]
      CMD2 | [ 422 1605] | [ 470 1604] | [ 421 1643] | [ 469 1642]
         N | [ 522 1652] | [ 559 1652] | [ 522 1687] | [ 560 1686]
      ALT2 | [ 379 1603] | [ 415 1605] | [ 375 1643] | [ 412 1643]
    ARROWS | [ 289 1603] | [ 326 1604] | [ 284 1641] | [ 322 1642]
         E | [ 697 1742] | [ 736 1741] | [ 700 1778] | [ 738 1778]
     SHFT1 | [ 795 1657] | [ 886 1652] | [ 800 1688] | [ 895 1688]
         D | [ 683 1697] | [ 721 1696] | [ 686 1732] | [ 724 1731]
         S | [ 730 1697] | [ 767 1696] | [ 733 1732] | [ 771 1731]
        FN | [ 848 1606] | [ 884 1606] | [ 854 1646] | [ 889 1645]
         Z | [ 751 1653] | [ 788 1654] | [ 753 1688] | [ 790 1688]
      CTRL | [ 803 1606] | [ 839 1606] | [ 807 1645] | [ 844 1644]
         X | [ 704 1654] | [ 742 1653] | [ 706 1687] | [ 744 1687]
         M | [ 478 1651] | [ 514 1652] | [ 475 1686] | [ 512 1687]
         C | [ 659 1653] | [ 695 1652] | [ 661 1688] | [ 698 1687]
      ALT1 | [ 758 1603] | [ 795 1604] | [ 761 1642] | [ 798 1643]
      CMD1 | [ 702 1601] | [ 749 1604] | [ 705 1644] | [ 753 1644]
         V | [ 613 1653] | [ 650 1652] | [ 614 1687] | [ 651 1687]
     SPACE | [ 477 1607] | [ 692 1602] | [ 478 1641] | [ 696 1642]
