       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 806 1764] | [ 840 1762] | [ 811 1795] | [ 844 1794]
         1 | [ 765 1764] | [ 798 1762] | [ 769 1796] | [ 802 1794]
         5 | [ 598 1767] | [ 632 1766] | [ 599 1799] | [ 633 1798]
         6 | [ 558 1767] | [ 591 1767] | [ 557 1799] | [ 591 1799]
         7 | [ 515 1769] | [ 549 1767] | [ 516 1801] | [ 550 1799]
         8 | [ 473 1770] | [ 508 1768] | [ 473 1801] | [ 508 1799]
         - | [ 351 1771] | [ 385 1772] | [ 348 1804] | [ 381 1803]
         = | [ 309 1772] | [ 344 1773] | [ 306 1804] | [ 340 1804]
    DELETE | [ 247 1775] | [ 302 1772] | [ 244 1806] | [ 299 1804]
         U | [ 495 1732] | [ 529 1730] | [ 495 1762] | [ 529 1761]
         \ | [ 253 1736] | [ 287 1736] | [ 249 1766] | [ 283 1766]
         Y | [ 536 1731] | [ 569 1729] | [ 537 1761] | [ 570 1760]
         4 | [ 640 1766] | [ 673 1765] | [ 641 1798] | [ 676 1796]
         G | [ 568 1692] | [ 600 1692] | [ 567 1722] | [ 600 1722]
         9 | [ 434 1769] | [ 467 1769] | [ 431 1802] | [ 464 1802]
         0 | [ 391 1771] | [ 426 1770] | [ 390 1803] | [ 425 1800]
         H | [ 526 1694] | [ 559 1692] | [ 527 1724] | [ 560 1723]
         I | [ 456 1731] | [ 489 1731] | [ 453 1761] | [ 487 1762]
         J | [ 486 1695] | [ 519 1693] | [ 487 1725] | [ 519 1724]
         O | [ 414 1733] | [ 447 1731] | [ 414 1764] | [ 447 1762]
         ] | [ 293 1735] | [ 327 1734] | [ 290 1766] | [ 324 1765]
         2 | [ 723 1765] | [ 756 1763] | [ 726 1797] | [ 760 1795]
         K | [ 446 1696] | [ 480 1694] | [ 446 1726] | [ 480 1723]
         3 | [ 681 1766] | [ 715 1764] | [ 683 1797] | [ 718 1795]
         [ | [ 333 1735] | [ 367 1733] | [ 331 1765] | [ 365 1764]
         R | [ 618 1729] | [ 652 1728] | [ 620 1760] | [ 653 1758]
         P | [ 373 1734] | [ 407 1732] | [ 373 1765] | [ 406 1763]
         T | [ 577 1729] | [ 610 1728] | [ 578 1760] | [ 611 1760]
         E | [ 660 1727] | [ 693 1727] | [ 660 1758] | [ 694 1758]
         B | [ 548 1657] | [ 581 1658] | [ 547 1687] | [ 580 1686]
         N | [ 507 1659] | [ 539 1657] | [ 508 1688] | [ 540 1687]
         F | [ 608 1691] | [ 641 1692] | [ 608 1722] | [ 640 1722]
         W | [ 699 1728] | [ 733 1726] | [ 702 1758] | [ 736 1756]
         A | [ 728 1689] | [ 760 1688] | [ 731 1720] | [ 763 1719]
 CAPS_LOCK | [ 768 1689] | [ 831 1687] | [ 772 1719] | [ 835 1717]
         L | [ 407 1695] | [ 441 1696] | [ 404 1725] | [ 439 1725]
         Q | [ 740 1727] | [ 774 1725] | [ 744 1757] | [ 777 1756]
         V | [ 585 1657] | [ 618 1653] | [ 588 1685] | [ 621 1682]
       TAB | [ 785 1731] | [ 836 1730] | [ 784 1761] | [ 839 1760]
         D | [ 646 1693] | [ 679 1691] | [ 648 1723] | [ 681 1722]
         S | [ 686 1692] | [ 719 1693] | [ 687 1723] | [ 720 1722]
         ' | [ 328 1692] | [ 361 1691] | [ 325 1723] | [ 357 1723]
         C | [ 627 1655] | [ 658 1654] | [ 627 1685] | [ 659 1685]
         M | [ 472 1658] | [ 504 1654] | [ 474 1686] | [ 506 1682]
         ; | [ 369 1693] | [ 403 1692] | [ 368 1724] | [ 401 1722]
         X | [ 662 1656] | [ 696 1657] | [ 662 1685] | [ 696 1685]
         , | [ 426 1658] | [ 460 1655] | [ 426 1686] | [ 460 1683]
     SPACE | [ 480 1618] | [ 661 1619] | [ 469 1649] | [ 661 1649]
     SHFT1 | [ 746 1656] | [ 828 1655] | [ 746 1685] | [ 830 1684]
      CMD1 | [ 659 1605] | [ 702 1603] | [ 662 1638] | [ 705 1636]
         Z | [ 703 1658] | [ 735 1655] | [ 706 1686] | [ 739 1684]
      CTRL | [ 709 1610] | [ 823 1603] | [ 714 1641] | [ 826 1635]
      ALT1 | [ 709 1596] | [ 742 1593] | [ 714 1628] | [ 746 1626]
      CMD2 | [ 419 1618] | [ 462 1617] | [ 418 1651] | [ 461 1650]
        FN | [ 790 1612] | [ 823 1610] | [ 794 1644] | [ 827 1643]
      ALT2 | [ 386 1611] | [ 418 1611] | [ 383 1644] | [ 415 1644]
    ARROWS | [ 305 1628] | [ 339 1628] | [ 302 1661] | [ 334 1661]
         . | [ 389 1657] | [ 422 1655] | [ 389 1686] | [ 421 1684]
    RETURN | [ 266 1693] | [ 321 1693] | [ 252 1719] | [ 316 1723]
     SHFT2 | [ 263 1656] | [ 344 1655] | [ 264 1685] | [ 340 1685]
         / | [ 349 1657] | [ 382 1655] | [ 348 1686] | [ 381 1683]
