       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 848 1771] | [ 889 1770] | [ 855 1810] | [ 895 1810]
         1 | [ 798 1771] | [ 838 1770] | [ 802 1809] | [ 844 1810]
         2 | [ 747 1771] | [ 788 1770] | [ 752 1810] | [ 793 1809]
         3 | [ 696 1771] | [ 737 1770] | [ 700 1810] | [ 741 1810]
         4 | [ 645 1771] | [ 686 1770] | [ 648 1810] | [ 690 1809]
         5 | [ 594 1771] | [ 636 1770] | [ 597 1810] | [ 639 1808]
         6 | [ 543 1771] | [ 585 1770] | [ 545 1810] | [ 587 1808]
         7 | [ 492 1771] | [ 534 1770] | [ 493 1810] | [ 534 1810]
         8 | [ 441 1770] | [ 482 1769] | [ 441 1810] | [ 482 1810]
         9 | [ 391 1769] | [ 432 1770] | [ 387 1808] | [ 429 1810]
         0 | [ 339 1769] | [ 381 1771] | [ 335 1809] | [ 377 1810]
         - | [ 287 1769] | [ 329 1770] | [ 283 1809] | [ 326 1809]
         = | [ 237 1768] | [ 278 1770] | [ 230 1808] | [ 272 1810]
    DELETE | [ 156 1771] | [ 225 1769] | [ 152 1810] | [ 222 1808]
       TAB | [ 817 1724] | [ 882 1724] | [ 823 1762] | [ 888 1761]
         Q | [ 767 1724] | [ 808 1724] | [ 772 1762] | [ 813 1760]
         W | [ 717 1724] | [ 757 1723] | [ 722 1762] | [ 762 1761]
         E | [ 667 1724] | [ 709 1724] | [ 670 1761] | [ 712 1760]
         R | [ 617 1724] | [ 658 1723] | [ 619 1761] | [ 661 1761]
         T | [ 567 1724] | [ 608 1723] | [ 569 1761] | [ 610 1761]
         Y | [ 517 1724] | [ 558 1723] | [ 518 1761] | [ 560 1760]
         U | [ 467 1723] | [ 508 1723] | [ 467 1761] | [ 509 1760]
         I | [ 417 1723] | [ 458 1723] | [ 416 1761] | [ 458 1760]
         O | [ 366 1723] | [ 407 1722] | [ 365 1761] | [ 407 1760]
         ] | [ 215 1722] | [ 258 1723] | [ 210 1759] | [ 253 1760]
         \ | [ 166 1721] | [ 207 1723] | [ 159 1760] | [ 201 1760]
         F | [ 603 1679] | [ 642 1677] | [ 605 1715] | [ 646 1714]
         G | [ 553 1680] | [ 594 1678] | [ 555 1715] | [ 596 1714]
         H | [ 504 1679] | [ 544 1677] | [ 505 1715] | [ 546 1714]
         J | [ 455 1678] | [ 496 1678] | [ 456 1715] | [ 496 1714]
         K | [ 407 1677] | [ 448 1679] | [ 404 1713] | [ 446 1714]
         P | [ 316 1722] | [ 357 1722] | [ 314 1761] | [ 356 1760]
         [ | [ 267 1722] | [ 309 1723] | [ 263 1760] | [ 304 1761]
 CAPS_LOCK | [ 798 1680] | [ 871 1676] | [ 806 1715] | [ 881 1712]
         V | [ 577 1635] | [ 616 1634] | [ 579 1670] | [ 619 1670]
         B | [ 530 1635] | [ 569 1634] | [ 531 1670] | [ 571 1670]
         N | [ 479 1636] | [ 519 1634] | [ 480 1670] | [ 520 1670]
         M | [ 431 1635] | [ 471 1634] | [ 431 1670] | [ 472 1669]
    RETURN | [ 175 1676] | [ 250 1677] | [ 165 1713] | [ 244 1715]
         D | [ 653 1678] | [ 692 1676] | [ 658 1714] | [ 697 1712]
         ' | [ 260 1676] | [ 301 1677] | [ 255 1713] | [ 296 1714]
         ; | [ 306 1678] | [ 348 1677] | [ 305 1714] | [ 346 1713]
         L | [ 356 1677] | [ 396 1676] | [ 355 1714] | [ 396 1713]
     SHFT2 | [ 176 1637] | [ 276 1632] | [ 175 1670] | [ 277 1667]
         A | [ 750 1677] | [ 789 1677] | [ 754 1714] | [ 794 1714]
         S | [ 702 1677] | [ 741 1676] | [ 705 1714] | [ 746 1713]
         , | [ 383 1635] | [ 424 1633] | [ 384 1670] | [ 424 1668]
         / | [ 288 1635] | [ 329 1633] | [ 286 1669] | [ 328 1667]
    ARROWS | [ 234 1584] | [ 274 1586] | [ 228 1625] | [ 269 1626]
         C | [ 624 1635] | [ 664 1633] | [ 627 1669] | [ 668 1669]
         . | [ 334 1634] | [ 373 1632] | [ 333 1669] | [ 373 1669]
     SHFT1 | [ 766 1635] | [ 863 1633] | [ 773 1670] | [ 872 1669]
      CMD2 | [ 372 1588] | [ 425 1586] | [ 373 1627] | [ 426 1626]
        FN | [ 820 1588] | [ 859 1588] | [ 827 1628] | [ 866 1627]
     SPACE | [ 433 1591] | [ 658 1585] | [ 436 1628] | [ 666 1626]
      ALT2 | [ 326 1587] | [ 367 1587] | [ 324 1627] | [ 364 1627]
         Z | [ 720 1635] | [ 760 1633] | [ 726 1670] | [ 765 1669]
         X | [ 672 1635] | [ 712 1633] | [ 677 1670] | [ 717 1668]
      CTRL | [ 768 1589] | [ 810 1586] | [ 779 1627] | [ 817 1626]
      CMD1 | [ 669 1587] | [ 721 1586] | [ 674 1627] | [ 726 1625]
      ALT1 | [ 726 1587] | [ 765 1586] | [ 732 1627] | [ 771 1625]
