       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 930 1792] | [ 976 1791] | [ 936 1842] | [ 983 1842]
         1 | [ 875 1794] | [ 923 1792] | [ 882 1843] | [ 929 1841]
         2 | [ 821 1794] | [ 868 1792] | [ 827 1844] | [ 873 1843]
         3 | [ 767 1794] | [ 814 1793] | [ 772 1844] | [ 819 1843]
         4 | [ 712 1795] | [ 759 1793] | [ 717 1845] | [ 764 1843]
         5 | [ 658 1795] | [ 705 1794] | [ 661 1845] | [ 708 1844]
         6 | [ 604 1795] | [ 652 1796] | [ 604 1844] | [ 651 1846]
         7 | [ 550 1795] | [ 597 1795] | [ 549 1845] | [ 597 1846]
         8 | [ 495 1796] | [ 542 1796] | [ 494 1846] | [ 541 1847]
         9 | [ 439 1797] | [ 487 1796] | [ 439 1848] | [ 488 1845]
         0 | [ 384 1798] | [ 432 1797] | [ 384 1849] | [ 432 1846]
         - | [ 329 1798] | [ 378 1799] | [ 327 1849] | [ 375 1848]
         = | [ 273 1800] | [ 322 1798] | [ 271 1850] | [ 320 1848]
    DELETE | [ 190 1801] | [ 266 1798] | [ 186 1850] | [ 264 1849]
       TAB | [ 895 1738] | [ 968 1736] | [ 901 1785] | [ 975 1784]
         Q | [ 842 1738] | [ 889 1737] | [ 848 1786] | [ 894 1785]
         W | [ 789 1738] | [ 835 1737] | [ 793 1786] | [ 840 1786]
         Y | [ 574 1741] | [ 622 1739] | [ 577 1789] | [ 624 1787]
         U | [ 522 1740] | [ 569 1741] | [ 521 1788] | [ 569 1789]
         I | [ 467 1741] | [ 514 1740] | [ 467 1790] | [ 516 1787]
         P | [ 359 1742] | [ 407 1742] | [ 357 1791] | [ 404 1791]
         [ | [ 306 1742] | [ 353 1743] | [ 302 1791] | [ 350 1791]
         ] | [ 252 1742] | [ 299 1743] | [ 247 1792] | [ 294 1792]
         \ | [ 197 1743] | [ 244 1743] | [ 191 1791] | [ 240 1792]
 CAPS_LOCK | [ 877 1683] | [ 962 1684] | [ 880 1729] | [ 966 1730]
         H | [ 561 1686] | [ 608 1687] | [ 560 1732] | [ 607 1734]
         J | [ 507 1687] | [ 553 1686] | [ 508 1734] | [ 555 1733]
         K | [ 455 1687] | [ 501 1687] | [ 454 1735] | [ 501 1734]
    RETURN | [ 200 1691] | [ 287 1688] | [ 198 1737] | [ 286 1735]
         N | [ 534 1634] | [ 579 1634] | [ 533 1680] | [ 579 1681]
         M | [ 482 1634] | [ 528 1636] | [ 480 1680] | [ 527 1681]
         ' | [ 294 1689] | [ 342 1689] | [ 292 1736] | [ 339 1736]
         O | [ 414 1741] | [ 461 1742] | [ 412 1790] | [ 459 1790]
     SHFT2 | [ 208 1636] | [ 319 1638] | [ 201 1680] | [ 314 1683]
         ; | [ 348 1688] | [ 395 1688] | [ 345 1734] | [ 392 1736]
         L | [ 402 1687] | [ 448 1687] | [ 399 1734] | [ 446 1735]
         / | [ 325 1636] | [ 371 1636] | [ 321 1681] | [ 367 1683]
         , | [ 429 1635] | [ 475 1635] | [ 428 1682] | [ 473 1682]
         . | [ 376 1636] | [ 423 1636] | [ 374 1681] | [ 421 1682]
         A | [ 823 1685] | [ 870 1684] | [ 828 1731] | [ 874 1731]
         E | [ 735 1740] | [ 782 1738] | [ 739 1787] | [ 786 1786]
         B | [ 592 1637] | [ 629 1640] | [ 589 1674] | [ 628 1678]
         S | [ 772 1700] | [ 817 1684] | [ 774 1731] | [ 821 1731]
         G | [ 616 1690] | [ 654 1686] | [ 621 1728] | [ 666 1732]
     SHFT1 | [ 848 1643] | [ 946 1636] | [ 855 1676] | [ 956 1673]
         T | [ 634 1739] | [ 681 1740] | [ 635 1787] | [ 682 1788]
    ARROWS | [ 265 1585] | [ 301 1581] | [ 265 1627] | [ 302 1624]
         R | [ 681 1743] | [ 728 1738] | [ 686 1788] | [ 731 1787]
         D | [ 726 1685] | [ 767 1686] | [ 723 1732] | [ 769 1733]
         Z | [ 793 1636] | [ 838 1634] | [ 797 1680] | [ 843 1679]
         F | [ 667 1688] | [ 715 1687] | [ 671 1733] | [ 718 1732]
        FN | [ 902 1576] | [ 947 1577] | [ 907 1626] | [ 951 1627]
         V | [ 639 1634] | [ 685 1636] | [ 638 1679] | [ 685 1682]
      CTRL | [ 855 1577] | [ 895 1579] | [ 854 1627] | [ 899 1628]
     SPACE | [ 485 1585] | [ 720 1577] | [ 489 1625] | [ 735 1624]
      ALT1 | [ 800 1575] | [ 847 1583] | [ 804 1625] | [ 850 1626]
         X | [ 743 1639] | [ 789 1633] | [ 748 1679] | [ 792 1679]
         C | [ 695 1635] | [ 740 1634] | [ 698 1680] | [ 744 1679]
      CMD2 | [ 444 1577] | [ 477 1579] | [ 448 1629] | [ 474 1629]
      CMD1 | [ 736 1578] | [ 794 1577] | [ 741 1628] | [ 799 1626]
      ALT2 | [ 377 1577] | [ 423 1577] | [ 375 1628] | [ 420 1628]
