       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 774 1755] | [ 812 1754] | [ 779 1790] | [ 817 1789]
         1 | [ 729 1754] | [ 766 1754] | [ 733 1790] | [ 770 1790]
         5 | [ 546 1755] | [ 583 1754] | [ 547 1790] | [ 585 1789]
         6 | [ 500 1755] | [ 539 1755] | [ 501 1790] | [ 539 1788]
         7 | [ 455 1755] | [ 493 1755] | [ 454 1790] | [ 492 1789]
         9 | [ 364 1755] | [ 401 1755] | [ 361 1790] | [ 398 1790]
         0 | [ 318 1755] | [ 356 1755] | [ 315 1790] | [ 352 1790]
         - | [ 273 1755] | [ 310 1755] | [ 268 1789] | [ 306 1790]
         = | [ 227 1755] | [ 265 1755] | [ 222 1790] | [ 259 1790]
    DELETE | [ 158 1756] | [ 219 1755] | [ 153 1790] | [ 215 1788]
       TAB | [ 747 1714] | [ 807 1714] | [ 751 1748] | [ 811 1748]
         T | [ 523 1715] | [ 561 1714] | [ 524 1748] | [ 561 1748]
         [ | [ 255 1715] | [ 292 1714] | [ 251 1748] | [ 289 1747]
         ] | [ 212 1714] | [ 248 1715] | [ 206 1748] | [ 243 1748]
         \ | [ 166 1715] | [ 203 1714] | [ 161 1748] | [ 198 1748]
    RETURN | [ 172 1679] | [ 243 1676] | [ 168 1708] | [ 239 1707]
         8 | [ 409 1755] | [ 447 1755] | [ 408 1790] | [ 446 1789]
         G | [ 513 1676] | [ 549 1675] | [ 513 1708] | [ 550 1707]
         U | [ 434 1715] | [ 471 1714] | [ 433 1748] | [ 471 1747]
         H | [ 468 1676] | [ 505 1675] | [ 468 1708] | [ 505 1708]
         P | [ 301 1714] | [ 337 1714] | [ 296 1747] | [ 334 1748]
         O | [ 344 1715] | [ 381 1714] | [ 342 1748] | [ 380 1747]
         I | [ 389 1715] | [ 426 1714] | [ 387 1748] | [ 425 1748]
         Y | [ 479 1714] | [ 516 1714] | [ 478 1748] | [ 516 1748]
         4 | [ 592 1755] | [ 629 1754] | [ 592 1789] | [ 631 1789]
         R | [ 568 1715] | [ 608 1715] | [ 569 1748] | [ 607 1747]
         3 | [ 638 1754] | [ 675 1753] | [ 641 1790] | [ 678 1789]
         2 | [ 685 1754] | [ 723 1755] | [ 687 1789] | [ 725 1789]
         Q | [ 701 1714] | [ 739 1713] | [ 705 1747] | [ 743 1747]
         E | [ 613 1714] | [ 650 1713] | [ 615 1748] | [ 652 1747]
         W | [ 658 1713] | [ 696 1713] | [ 660 1747] | [ 698 1747]
         ' | [ 253 1678] | [ 288 1678] | [ 248 1706] | [ 279 1707]
         F | [ 557 1676] | [ 596 1676] | [ 557 1708] | [ 595 1708]
 CAPS_LOCK | [ 733 1674] | [ 802 1674] | [ 737 1708] | [ 807 1708]
         A | [ 689 1676] | [ 727 1675] | [ 692 1708] | [ 729 1708]
         S | [ 645 1676] | [ 683 1675] | [ 648 1708] | [ 685 1708]
         D | [ 596 1676] | [ 632 1674] | [ 596 1707] | [ 634 1708]
         J | [ 426 1675] | [ 463 1675] | [ 425 1708] | [ 462 1707]
         K | [ 380 1676] | [ 417 1675] | [ 378 1708] | [ 416 1707]
         ; | [ 296 1674] | [ 333 1676] | [ 291 1707] | [ 328 1708]
         C | [ 585 1635] | [ 621 1633] | [ 586 1665] | [ 624 1664]
         V | [ 536 1634] | [ 573 1633] | [ 536 1664] | [ 573 1664]
         B | [ 492 1634] | [ 529 1633] | [ 492 1664] | [ 529 1663]
         L | [ 339 1674] | [ 375 1675] | [ 335 1708] | [ 371 1708]
         N | [ 449 1633] | [ 485 1633] | [ 448 1665] | [ 485 1664]
     SHFT1 | [ 708 1636] | [ 793 1633] | [ 715 1663] | [ 800 1661]
         X | [ 619 1634] | [ 656 1632] | [ 621 1665] | [ 658 1664]
     SHFT2 | [ 183 1633] | [ 271 1634] | [ 174 1662] | [ 266 1665]
         Z | [ 668 1633] | [ 705 1633] | [ 671 1665] | [ 707 1664]
         M | [ 407 1634] | [ 444 1632] | [ 406 1664] | [ 443 1663]
         , | [ 363 1633] | [ 400 1632] | [ 361 1664] | [ 398 1664]
        FN | [ 757 1599] | [ 790 1597] | [ 764 1630] | [ 796 1629]
      CMD1 | [ 619 1595] | [ 666 1595] | [ 620 1630] | [ 666 1631]
         / | [ 277 1634] | [ 315 1633] | [ 274 1665] | [ 311 1664]
         . | [ 323 1633] | [ 360 1633] | [ 321 1665] | [ 357 1664]
      CTRL | [ 715 1595] | [ 751 1594] | [ 718 1630] | [ 755 1630]
      ALT1 | [ 677 1594] | [ 713 1595] | [ 679 1630] | [ 715 1630]
     SPACE | [ 410 1599] | [ 609 1595] | [ 411 1628] | [ 614 1626]
    ARROWS | [ 233 1594] | [ 268 1594] | [ 226 1630] | [ 262 1630]
      CMD2 | [ 355 1595] | [ 402 1595] | [ 352 1630] | [ 399 1630]
      ALT2 | [ 318 1594] | [ 354 1595] | [ 313 1630] | [ 349 1630]
