       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 842 1781] | [ 881 1782] | [ 846 1819] | [ 884 1820]
         1 | [ 794 1781] | [ 832 1781] | [ 798 1819] | [ 836 1818]
         2 | [ 746 1781] | [ 784 1780] | [ 750 1819] | [ 787 1819]
         3 | [ 699 1780] | [ 737 1780] | [ 701 1818] | [ 739 1818]
         4 | [ 652 1779] | [ 690 1781] | [ 652 1817] | [ 690 1818]
         5 | [ 604 1779] | [ 642 1780] | [ 604 1817] | [ 641 1818]
         6 | [ 557 1778] | [ 595 1780] | [ 555 1815] | [ 593 1817]
         7 | [ 509 1778] | [ 547 1779] | [ 507 1815] | [ 545 1817]
         8 | [ 462 1777] | [ 499 1778] | [ 459 1815] | [ 497 1816]
         9 | [ 414 1777] | [ 452 1778] | [ 411 1815] | [ 449 1816]
         0 | [ 366 1777] | [ 404 1777] | [ 363 1815] | [ 401 1815]
         - | [ 319 1776] | [ 357 1777] | [ 315 1814] | [ 352 1815]
         = | [ 271 1776] | [ 309 1776] | [ 266 1813] | [ 304 1815]
    DELETE | [ 199 1776] | [ 262 1776] | [ 195 1814] | [ 258 1812]
       TAB | [ 813 1736] | [ 874 1735] | [ 818 1772] | [ 879 1771]
         Q | [ 767 1735] | [ 803 1734] | [ 770 1771] | [ 807 1772]
         W | [ 720 1735] | [ 757 1734] | [ 722 1771] | [ 760 1771]
         Y | [ 534 1732] | [ 571 1734] | [ 532 1769] | [ 569 1770]
         U | [ 486 1732] | [ 524 1733] | [ 485 1769] | [ 522 1769]
         I | [ 439 1732] | [ 477 1732] | [ 438 1769] | [ 475 1769]
         P | [ 346 1731] | [ 384 1731] | [ 343 1767] | [ 380 1768]
         [ | [ 299 1731] | [ 337 1731] | [ 296 1767] | [ 334 1767]
         ] | [ 253 1730] | [ 291 1731] | [ 249 1767] | [ 286 1767]
         \ | [ 206 1730] | [ 244 1730] | [ 201 1766] | [ 238 1767]
 CAPS_LOCK | [ 798 1691] | [ 867 1690] | [ 802 1726] | [ 874 1725]
         A | [ 752 1691] | [ 788 1690] | [ 755 1726] | [ 792 1726]
         K | [ 429 1689] | [ 467 1688] | [ 428 1723] | [ 466 1723]
         ' | [ 293 1686] | [ 330 1687] | [ 289 1721] | [ 326 1722]
    RETURN | [ 211 1688] | [ 282 1685] | [ 209 1722] | [ 281 1720]
     SHFT2 | [ 216 1649] | [ 307 1642] | [ 215 1678] | [ 309 1676]
         O | [ 393 1731] | [ 431 1733] | [ 390 1767] | [ 428 1768]
         ; | [ 338 1687] | [ 376 1687] | [ 335 1721] | [ 371 1723]
         L | [ 384 1687] | [ 422 1688] | [ 381 1721] | [ 418 1723]
         R | [ 626 1734] | [ 663 1733] | [ 629 1771] | [ 665 1770]
         B | [ 545 1646] | [ 581 1646] | [ 545 1680] | [ 582 1680]
         T | [ 579 1734] | [ 617 1733] | [ 580 1770] | [ 618 1769]
         G | [ 569 1688] | [ 605 1689] | [ 568 1724] | [ 604 1725]
         F | [ 614 1689] | [ 650 1689] | [ 614 1724] | [ 652 1724]
         V | [ 590 1647] | [ 626 1646] | [ 592 1681] | [ 628 1680]
         J | [ 476 1688] | [ 513 1688] | [ 476 1724] | [ 513 1722]
         / | [ 319 1645] | [ 356 1644] | [ 318 1679] | [ 354 1678]
         , | [ 409 1646] | [ 447 1645] | [ 408 1679] | [ 445 1679]
         H | [ 521 1690] | [ 558 1688] | [ 522 1724] | [ 559 1724]
         . | [ 365 1644] | [ 402 1645] | [ 362 1678] | [ 399 1679]
      CMD2 | [ 401 1599] | [ 449 1598] | [ 400 1637] | [ 447 1636]
         N | [ 499 1647] | [ 537 1646] | [ 500 1680] | [ 537 1679]
      ALT2 | [ 357 1598] | [ 394 1598] | [ 354 1636] | [ 391 1636]
         C | [ 635 1648] | [ 672 1647] | [ 637 1681] | [ 674 1680]
     SPACE | [ 455 1603] | [ 665 1598] | [ 456 1637] | [ 672 1638]
    ARROWS | [ 270 1596] | [ 306 1598] | [ 264 1634] | [ 300 1636]
         E | [ 673 1734] | [ 710 1734] | [ 674 1770] | [ 713 1770]
     SHFT1 | [ 770 1652] | [ 861 1647] | [ 775 1682] | [ 869 1681]
         D | [ 659 1691] | [ 697 1690] | [ 661 1725] | [ 699 1724]
         S | [ 706 1690] | [ 743 1690] | [ 709 1726] | [ 746 1724]
        FN | [ 823 1602] | [ 859 1601] | [ 828 1640] | [ 864 1639]
         Z | [ 726 1648] | [ 762 1647] | [ 729 1682] | [ 765 1682]
      CTRL | [ 779 1601] | [ 815 1601] | [ 781 1638] | [ 818 1640]
      ALT1 | [ 735 1600] | [ 771 1602] | [ 736 1638] | [ 772 1640]
         X | [ 680 1648] | [ 717 1647] | [ 684 1682] | [ 720 1681]
      CMD1 | [ 679 1600] | [ 725 1600] | [ 681 1639] | [ 728 1639]
         M | [ 457 1644] | [ 492 1646] | [ 453 1679] | [ 490 1680]
