       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 906 1764] | [ 953 1763] | [ 912 1812] | [ 959 1811]
         1 | [ 852 1765] | [ 899 1763] | [ 858 1813] | [ 905 1811]
         2 | [ 799 1764] | [ 846 1764] | [ 804 1813] | [ 849 1813]
         3 | [ 747 1764] | [ 793 1765] | [ 748 1812] | [ 794 1814]
         4 | [ 691 1766] | [ 738 1764] | [ 695 1814] | [ 742 1813]
         5 | [ 639 1765] | [ 685 1765] | [ 639 1813] | [ 687 1814]
         6 | [ 584 1766] | [ 632 1766] | [ 585 1815] | [ 632 1815]
         7 | [ 531 1766] | [ 578 1767] | [ 530 1814] | [ 578 1815]
         8 | [ 475 1768] | [ 523 1766] | [ 477 1817] | [ 523 1815]
         9 | [ 423 1766] | [ 469 1766] | [ 420 1815] | [ 468 1816]
         0 | [ 368 1767] | [ 415 1767] | [ 365 1816] | [ 412 1817]
         - | [ 313 1768] | [ 361 1767] | [ 311 1818] | [ 359 1816]
         = | [ 259 1768] | [ 307 1769] | [ 255 1817] | [ 302 1818]
    DELETE | [ 178 1768] | [ 252 1768] | [ 172 1818] | [ 248 1818]
       TAB | [ 873 1710] | [ 946 1709] | [ 879 1757] | [ 951 1756]
         Q | [ 820 1711] | [ 866 1709] | [ 825 1757] | [ 871 1757]
         W | [ 767 1711] | [ 813 1709] | [ 773 1758] | [ 818 1756]
         E | [ 714 1712] | [ 761 1710] | [ 718 1758] | [ 764 1758]
         R | [ 662 1711] | [ 708 1710] | [ 665 1759] | [ 712 1756]
         T | [ 610 1711] | [ 656 1711] | [ 610 1758] | [ 656 1759]
         Y | [ 557 1711] | [ 603 1712] | [ 556 1758] | [ 603 1759]
         U | [ 502 1713] | [ 549 1711] | [ 504 1760] | [ 550 1759]
         I | [ 450 1712] | [ 497 1713] | [ 449 1760] | [ 495 1760]
         O | [ 397 1712] | [ 443 1712] | [ 394 1759] | [ 442 1760]
         P | [ 344 1712] | [ 390 1713] | [ 340 1759] | [ 387 1761]
         [ | [ 290 1713] | [ 337 1714] | [ 286 1760] | [ 333 1761]
         ] | [ 237 1713] | [ 284 1714] | [ 232 1761] | [ 280 1761]
         \ | [ 182 1714] | [ 230 1714] | [ 178 1762] | [ 226 1761]
 CAPS_LOCK | [ 854 1657] | [ 938 1656] | [ 859 1703] | [ 944 1702]
         A | [ 803 1657] | [ 848 1657] | [ 806 1703] | [ 852 1702]
         S | [ 750 1658] | [ 795 1657] | [ 754 1704] | [ 800 1702]
         D | [ 698 1659] | [ 744 1658] | [ 701 1704] | [ 747 1704]
         F | [ 646 1659] | [ 692 1658] | [ 648 1704] | [ 695 1703]
         G | [ 594 1659] | [ 641 1659] | [ 596 1705] | [ 642 1704]
         H | [ 542 1659] | [ 587 1658] | [ 544 1706] | [ 589 1705]
         J | [ 491 1659] | [ 536 1659] | [ 489 1705] | [ 535 1706]
         K | [ 437 1660] | [ 484 1659] | [ 436 1705] | [ 482 1706]
         L | [ 386 1659] | [ 432 1661] | [ 383 1706] | [ 430 1706]
         ; | [ 334 1659] | [ 379 1660] | [ 330 1706] | [ 377 1706]
         ' | [ 280 1660] | [ 327 1661] | [ 277 1707] | [ 323 1707]
    RETURN | [ 189 1660] | [ 274 1661] | [ 183 1706] | [ 268 1708]
     SHFT1 | [ 822 1608] | [ 930 1605] | [ 827 1651] | [ 937 1650]
         Z | [ 772 1607] | [ 816 1606] | [ 775 1651] | [ 820 1652]
         X | [ 720 1608] | [ 766 1607] | [ 724 1652] | [ 769 1651]
         C | [ 669 1608] | [ 715 1607] | [ 673 1653] | [ 717 1652]
         V | [ 618 1608] | [ 663 1607] | [ 621 1653] | [ 666 1652]
         B | [ 567 1608] | [ 613 1608] | [ 568 1653] | [ 614 1652]
         N | [ 515 1609] | [ 561 1608] | [ 516 1653] | [ 562 1652]
         M | [ 463 1610] | [ 510 1608] | [ 465 1654] | [ 510 1652]
         , | [ 413 1608] | [ 458 1608] | [ 410 1652] | [ 456 1654]
         . | [ 362 1608] | [ 407 1609] | [ 359 1653] | [ 404 1654]
         / | [ 309 1609] | [ 356 1610] | [ 306 1653] | [ 352 1654]
     SHFT2 | [ 191 1612] | [ 302 1608] | [ 189 1655] | [ 302 1651]
        FN | [ 879 1551] | [ 923 1550] | [ 886 1601] | [ 930 1600]
      CTRL | [ 831 1550] | [ 875 1552] | [ 834 1600] | [ 879 1601]
      ALT1 | [ 779 1551] | [ 824 1551] | [ 783 1600] | [ 828 1601]
      CMD1 | [ 716 1552] | [ 774 1551] | [ 721 1602] | [ 778 1600]
     SPACE | [ 471 1550] | [ 712 1553] | [ 462 1597] | [ 712 1602]
      CMD2 | [ 401 1553] | [ 458 1551] | [ 400 1603] | [ 458 1603]
      ALT2 | [ 352 1552] | [ 396 1552] | [ 348 1602] | [ 393 1603]
    ARROWS | [ 249 1553] | [ 294 1552] | [ 245 1603] | [ 291 1603]
