       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 809 1803] | [ 849 1804] | [ 813 1844] | [ 854 1845]
         1 | [ 758 1803] | [ 798 1802] | [ 762 1843] | [ 803 1843]
         2 | [ 708 1801] | [ 749 1802] | [ 711 1842] | [ 752 1842]
         5 | [ 558 1797] | [ 598 1799] | [ 556 1838] | [ 597 1840]
         6 | [ 507 1796] | [ 547 1797] | [ 505 1837] | [ 546 1839]
         7 | [ 455 1796] | [ 497 1797] | [ 453 1835] | [ 496 1837]
         - | [ 255 1790] | [ 295 1792] | [ 248 1832] | [ 290 1833]
         = | [ 203 1790] | [ 244 1791] | [ 197 1831] | [ 239 1832]
    DELETE | [ 126 1789] | [ 193 1790] | [ 121 1831] | [ 188 1830]
       TAB | [ 780 1754] | [ 845 1756] | [ 784 1794] | [ 849 1794]
         0 | [ 304 1792] | [ 346 1793] | [ 300 1834] | [ 341 1834]
         8 | [ 406 1794] | [ 446 1795] | [ 402 1835] | [ 443 1837]
         U | [ 433 1746] | [ 473 1747] | [ 431 1786] | [ 471 1787]
         3 | [ 657 1800] | [ 698 1800] | [ 659 1841] | [ 701 1841]
         4 | [ 608 1798] | [ 649 1800] | [ 608 1840] | [ 648 1841]
         Q | [ 730 1753] | [ 771 1754] | [ 734 1793] | [ 774 1792]
         Y | [ 482 1748] | [ 523 1749] | [ 481 1786] | [ 522 1788]
         T | [ 532 1749] | [ 572 1748] | [ 532 1788] | [ 573 1788]
         9 | [ 354 1794] | [ 396 1796] | [ 350 1834] | [ 392 1836]
         B | [ 498 1656] | [ 537 1656] | [ 498 1693] | [ 537 1693]
         ] | [ 186 1749] | [ 226 1751] | [ 179 1788] | [ 221 1789]
         [ | [ 236 1749] | [ 277 1751] | [ 231 1789] | [ 271 1790]
         \ | [ 135 1749] | [ 175 1750] | [ 128 1789] | [ 169 1789]
         P | [ 286 1748] | [ 326 1752] | [ 279 1787] | [ 319 1790]
         R | [ 579 1751] | [ 621 1750] | [ 580 1789] | [ 623 1788]
    RETURN | [ 142 1655] | [ 220 1655] | [ 137 1692] | [ 216 1692]
         H | [ 471 1655] | [ 511 1654] | [ 471 1692] | [ 511 1692]
         G | [ 518 1654] | [ 557 1654] | [ 517 1692] | [ 559 1692]
         V | [ 544 1655] | [ 583 1655] | [ 545 1692] | [ 586 1692]
         ' | [ 228 1654] | [ 268 1655] | [ 222 1692] | [ 263 1694]
         J | [ 427 1654] | [ 467 1655] | [ 425 1693] | [ 464 1694]
         I | [ 375 1746] | [ 415 1751] | [ 371 1789] | [ 412 1791]
         E | [ 634 1751] | [ 678 1750] | [ 636 1789] | [ 677 1790]
 CAPS_LOCK | [ 763 1655] | [ 839 1655] | [ 770 1693] | [ 844 1693]
         O | [ 333 1748] | [ 373 1750] | [ 328 1788] | [ 369 1790]
     SHFT2 | [ 147 1657] | [ 246 1655] | [ 144 1691] | [ 245 1692]
         ; | [ 278 1653] | [ 318 1656] | [ 272 1690] | [ 313 1693]
         W | [ 683 1748] | [ 723 1751] | [ 683 1788] | [ 723 1790]
         F | [ 570 1653] | [ 610 1655] | [ 569 1692] | [ 609 1694]
         K | [ 370 1654] | [ 410 1655] | [ 366 1692] | [ 407 1694]
         N | [ 451 1655] | [ 490 1656] | [ 449 1692] | [ 490 1691]
         M | [ 398 1653] | [ 437 1656] | [ 393 1691] | [ 434 1692]
         / | [ 258 1654] | [ 297 1656] | [ 253 1692] | [ 293 1693]
         L | [ 324 1653] | [ 364 1655] | [ 320 1692] | [ 360 1693]
    ARROWS | [ 204 1572] | [ 242 1575] | [ 197 1615] | [ 237 1615]
         A | [ 717 1654] | [ 758 1655] | [ 721 1693] | [ 761 1692]
         D | [ 615 1655] | [ 657 1655] | [ 618 1693] | [ 658 1693]
         C | [ 591 1655] | [ 631 1655] | [ 593 1693] | [ 632 1693]
         , | [ 350 1654] | [ 388 1656] | [ 345 1691] | [ 385 1693]
         . | [ 304 1653] | [ 343 1656] | [ 299 1691] | [ 339 1692]
      CMD2 | [ 334 1573] | [ 386 1572] | [ 332 1613] | [ 384 1614]
      ALT2 | [ 297 1572] | [ 336 1573] | [ 292 1613] | [ 332 1615]
         S | [ 668 1654] | [ 708 1654] | [ 670 1692] | [ 711 1692]
     SHFT1 | [ 736 1655] | [ 833 1656] | [ 741 1692] | [ 839 1692]
         Z | [ 691 1655] | [ 732 1655] | [ 695 1692] | [ 734 1692]
         X | [ 645 1655] | [ 684 1655] | [ 648 1693] | [ 687 1692]
     SPACE | [ 403 1576] | [ 626 1571] | [ 405 1611] | [ 633 1615]
        FN | [ 791 1617] | [ 829 1618] | [ 796 1659] | [ 834 1659]
      CTRL | [ 746 1573] | [ 785 1573] | [ 751 1614] | [ 789 1614]
      ALT1 | [ 703 1572] | [ 743 1574] | [ 705 1613] | [ 744 1615]
      CMD1 | [ 640 1573] | [ 693 1573] | [ 644 1614] | [ 695 1614]
