       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 759 1777] | [ 797 1777] | [ 762 1812] | [ 801 1811]
         1 | [ 713 1777] | [ 750 1776] | [ 716 1812] | [ 754 1812]
         2 | [ 667 1777] | [ 704 1776] | [ 670 1812] | [ 708 1811]
         3 | [ 622 1776] | [ 660 1777] | [ 623 1812] | [ 661 1812]
         4 | [ 576 1776] | [ 613 1776] | [ 577 1812] | [ 615 1811]
         5 | [ 530 1777] | [ 567 1776] | [ 531 1812] | [ 568 1811]
         6 | [ 484 1777] | [ 521 1776] | [ 483 1811] | [ 522 1811]
         7 | [ 439 1777] | [ 477 1777] | [ 437 1811] | [ 476 1810]
         8 | [ 393 1777] | [ 430 1776] | [ 391 1811] | [ 429 1811]
         9 | [ 349 1776] | [ 385 1776] | [ 344 1810] | [ 382 1811]
         0 | [ 303 1776] | [ 340 1777] | [ 298 1810] | [ 336 1811]
         - | [ 257 1776] | [ 294 1776] | [ 252 1810] | [ 290 1810]
         = | [ 211 1776] | [ 248 1776] | [ 206 1810] | [ 244 1810]
    DELETE | [ 142 1777] | [ 203 1776] | [ 136 1810] | [ 198 1809]
       TAB | [ 732 1736] | [ 792 1736] | [ 735 1770] | [ 796 1769]
         Q | [ 687 1736] | [ 725 1736] | [ 689 1769] | [ 727 1770]
         W | [ 642 1736] | [ 680 1736] | [ 645 1770] | [ 682 1769]
         E | [ 597 1737] | [ 635 1736] | [ 598 1769] | [ 636 1769]
         R | [ 553 1736] | [ 590 1736] | [ 554 1770] | [ 591 1769]
         T | [ 508 1736] | [ 545 1736] | [ 507 1769] | [ 546 1768]
         Y | [ 463 1736] | [ 501 1736] | [ 463 1770] | [ 500 1769]
         U | [ 418 1737] | [ 456 1736] | [ 417 1769] | [ 455 1768]
         I | [ 374 1736] | [ 411 1736] | [ 371 1769] | [ 409 1769]
         O | [ 329 1736] | [ 366 1736] | [ 326 1769] | [ 364 1768]
         P | [ 284 1736] | [ 321 1735] | [ 281 1769] | [ 318 1768]
         [ | [ 239 1737] | [ 277 1735] | [ 235 1768] | [ 273 1768]
         ] | [ 196 1735] | [ 232 1735] | [ 190 1768] | [ 227 1768]
         \ | [ 151 1735] | [ 187 1735] | [ 145 1768] | [ 182 1768]
 CAPS_LOCK | [ 717 1697] | [ 787 1697] | [ 721 1730] | [ 791 1730]
         A | [ 673 1697] | [ 710 1697] | [ 675 1729] | [ 713 1729]
         S | [ 629 1697] | [ 665 1696] | [ 631 1729] | [ 668 1729]
         D | [ 585 1698] | [ 621 1696] | [ 586 1729] | [ 623 1729]
         F | [ 542 1697] | [ 577 1696] | [ 542 1729] | [ 579 1729]
         G | [ 498 1697] | [ 535 1697] | [ 497 1729] | [ 534 1729]
         H | [ 454 1697] | [ 491 1697] | [ 453 1729] | [ 490 1729]
         J | [ 410 1697] | [ 447 1697] | [ 408 1729] | [ 445 1729]
         K | [ 366 1697] | [ 403 1697] | [ 364 1729] | [ 401 1728]
         L | [ 322 1697] | [ 359 1697] | [ 320 1729] | [ 356 1729]
         ; | [ 278 1698] | [ 314 1696] | [ 275 1728] | [ 312 1728]
         ' | [ 235 1696] | [ 271 1696] | [ 230 1728] | [ 268 1727]
    RETURN | [ 157 1699] | [ 228 1696] | [ 153 1728] | [ 223 1728]
     SHFT1 | [ 691 1663] | [ 779 1658] | [ 695 1691] | [ 786 1691]
         Z | [ 649 1660] | [ 685 1659] | [ 652 1691] | [ 688 1690]
         X | [ 606 1660] | [ 642 1659] | [ 607 1690] | [ 644 1690]
         C | [ 563 1660] | [ 599 1659] | [ 563 1690] | [ 600 1690]
         V | [ 520 1660] | [ 556 1659] | [ 521 1691] | [ 557 1689]
         B | [ 477 1660] | [ 513 1659] | [ 477 1691] | [ 513 1690]
         N | [ 434 1660] | [ 469 1659] | [ 434 1691] | [ 469 1690]
         M | [ 391 1660] | [ 426 1659] | [ 389 1690] | [ 426 1689]
         , | [ 348 1660] | [ 384 1659] | [ 345 1690] | [ 382 1690]
         . | [ 305 1659] | [ 341 1659] | [ 302 1690] | [ 338 1690]
         / | [ 262 1659] | [ 298 1659] | [ 258 1689] | [ 295 1689]
     SHFT2 | [ 169 1658] | [ 255 1659] | [ 162 1690] | [ 251 1689]
        FN | [ 742 1619] | [ 778 1619] | [ 745 1654] | [ 782 1654]
      CTRL | [ 700 1619] | [ 735 1619] | [ 703 1654] | [ 739 1654]
      ALT1 | [ 657 1619] | [ 693 1619] | [ 660 1654] | [ 696 1653]
      CMD1 | [ 605 1619] | [ 651 1619] | [ 607 1654] | [ 653 1653]
     SPACE | [ 401 1619] | [ 597 1622] | [ 393 1644] | [ 595 1652]
      CMD2 | [ 342 1619] | [ 388 1619] | [ 339 1653] | [ 385 1653]
      ALT2 | [ 300 1618] | [ 335 1618] | [ 296 1653] | [ 331 1653]
    ARROWS | [ 217 1617] | [ 251 1618] | [ 210 1652] | [ 246 1652]
