       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 781 1754] | [ 819 1754] | [ 785 1789] | [ 824 1789]
         1 | [ 735 1754] | [ 774 1754] | [ 739 1789] | [ 777 1789]
         5 | [ 553 1754] | [ 591 1754] | [ 553 1789] | [ 591 1789]
         6 | [ 507 1754] | [ 545 1754] | [ 507 1789] | [ 545 1789]
         7 | [ 461 1755] | [ 499 1754] | [ 460 1789] | [ 499 1788]
         9 | [ 370 1755] | [ 408 1754] | [ 368 1789] | [ 406 1789]
         0 | [ 326 1754] | [ 363 1755] | [ 321 1788] | [ 359 1789]
         - | [ 280 1754] | [ 317 1754] | [ 275 1789] | [ 313 1789]
         = | [ 233 1755] | [ 271 1754] | [ 229 1789] | [ 267 1789]
    DELETE | [ 165 1756] | [ 226 1754] | [ 160 1789] | [ 221 1789]
       TAB | [ 754 1713] | [ 813 1713] | [ 757 1747] | [ 818 1747]
         [ | [ 262 1714] | [ 299 1714] | [ 259 1748] | [ 296 1747]
         ] | [ 218 1714] | [ 255 1714] | [ 213 1747] | [ 250 1747]
         \ | [ 173 1714] | [ 210 1714] | [ 168 1747] | [ 205 1747]
    RETURN | [ 180 1676] | [ 250 1675] | [ 177 1708] | [ 246 1706]
         8 | [ 416 1755] | [ 454 1754] | [ 414 1789] | [ 452 1789]
         4 | [ 598 1755] | [ 636 1754] | [ 599 1789] | [ 638 1789]
         3 | [ 644 1754] | [ 682 1754] | [ 646 1789] | [ 684 1789]
         2 | [ 690 1754] | [ 728 1754] | [ 692 1789] | [ 731 1789]
         P | [ 306 1715] | [ 344 1713] | [ 304 1748] | [ 341 1747]
         Y | [ 485 1715] | [ 523 1714] | [ 485 1748] | [ 523 1746]
         Q | [ 709 1714] | [ 746 1713] | [ 713 1748] | [ 750 1747]
         W | [ 664 1714] | [ 701 1713] | [ 666 1747] | [ 704 1747]
         E | [ 620 1714] | [ 656 1713] | [ 621 1747] | [ 659 1747]
         R | [ 575 1714] | [ 613 1714] | [ 575 1747] | [ 613 1747]
         T | [ 530 1714] | [ 568 1714] | [ 531 1748] | [ 568 1747]
         G | [ 519 1676] | [ 556 1675] | [ 520 1708] | [ 557 1706]
         H | [ 474 1676] | [ 511 1674] | [ 474 1707] | [ 512 1706]
         I | [ 395 1714] | [ 434 1713] | [ 395 1747] | [ 432 1746]
         O | [ 350 1713] | [ 388 1712] | [ 348 1747] | [ 386 1746]
         U | [ 440 1714] | [ 477 1712] | [ 439 1746] | [ 477 1746]
         ' | [ 260 1677] | [ 293 1677] | [ 254 1704] | [ 285 1706]
         F | [ 564 1675] | [ 603 1675] | [ 564 1707] | [ 602 1707]
 CAPS_LOCK | [ 739 1673] | [ 808 1673] | [ 743 1707] | [ 813 1707]
         A | [ 694 1675] | [ 732 1674] | [ 697 1707] | [ 734 1707]
         S | [ 650 1675] | [ 688 1674] | [ 653 1707] | [ 690 1707]
         D | [ 603 1675] | [ 639 1673] | [ 603 1706] | [ 641 1707]
         J | [ 433 1674] | [ 470 1674] | [ 432 1707] | [ 469 1706]
         K | [ 387 1675] | [ 424 1674] | [ 385 1707] | [ 423 1706]
         ; | [ 302 1673] | [ 339 1675] | [ 297 1706] | [ 334 1707]
         C | [ 591 1637] | [ 627 1635] | [ 592 1667] | [ 630 1666]
         V | [ 540 1636] | [ 577 1635] | [ 540 1666] | [ 577 1666]
         B | [ 502 1636] | [ 539 1635] | [ 502 1666] | [ 539 1665]
         L | [ 346 1673] | [ 382 1674] | [ 342 1707] | [ 378 1707]
         N | [ 459 1635] | [ 495 1635] | [ 458 1667] | [ 495 1666]
     SHFT1 | [ 714 1638] | [ 799 1635] | [ 721 1665] | [ 806 1663]
         X | [ 627 1636] | [ 664 1634] | [ 629 1667] | [ 666 1666]
     SHFT2 | [ 191 1635] | [ 279 1636] | [ 182 1664] | [ 274 1667]
         Z | [ 671 1635] | [ 708 1635] | [ 674 1667] | [ 710 1666]
         M | [ 415 1636] | [ 452 1634] | [ 414 1666] | [ 451 1665]
         , | [ 371 1635] | [ 408 1634] | [ 369 1666] | [ 406 1666]
        FN | [ 763 1598] | [ 796 1596] | [ 770 1629] | [ 802 1628]
      CMD1 | [ 626 1594] | [ 673 1594] | [ 627 1629] | [ 673 1630]
         / | [ 282 1636] | [ 320 1635] | [ 279 1667] | [ 316 1666]
         . | [ 327 1635] | [ 364 1635] | [ 325 1667] | [ 361 1666]
      CTRL | [ 722 1594] | [ 758 1593] | [ 725 1629] | [ 762 1629]
      ALT1 | [ 681 1593] | [ 717 1594] | [ 683 1629] | [ 719 1629]
     SPACE | [ 420 1598] | [ 619 1594] | [ 421 1627] | [ 624 1625]
    ARROWS | [ 239 1593] | [ 274 1593] | [ 232 1629] | [ 268 1629]
      CMD2 | [ 365 1594] | [ 412 1594] | [ 362 1629] | [ 409 1629]
      ALT2 | [ 324 1593] | [ 360 1594] | [ 319 1629] | [ 355 1629]
