       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 804 1760] | [ 837 1758] | [ 808 1792] | [ 841 1791]
         1 | [ 762 1761] | [ 796 1760] | [ 766 1793] | [ 800 1791]
         2 | [ 721 1761] | [ 755 1761] | [ 722 1793] | [ 757 1793]
         5 | [ 595 1766] | [ 630 1764] | [ 596 1797] | [ 631 1795]
         6 | [ 553 1767] | [ 588 1765] | [ 554 1798] | [ 589 1796]
         7 | [ 512 1768] | [ 546 1766] | [ 514 1800] | [ 547 1798]
         8 | [ 471 1768] | [ 505 1767] | [ 471 1800] | [ 505 1798]
         9 | [ 430 1769] | [ 463 1768] | [ 429 1802] | [ 463 1799]
         0 | [ 390 1769] | [ 423 1770] | [ 386 1801] | [ 419 1802]
         - | [ 348 1771] | [ 382 1771] | [ 345 1803] | [ 378 1803]
         = | [ 305 1773] | [ 339 1771] | [ 304 1805] | [ 338 1803]
    DELETE | [ 244 1774] | [ 299 1773] | [ 240 1805] | [ 295 1805]
       TAB | [ 779 1722] | [ 832 1720] | [ 782 1753] | [ 837 1751]
         Y | [ 534 1728] | [ 568 1728] | [ 533 1759] | [ 568 1758]
         U | [ 492 1730] | [ 527 1729] | [ 491 1759] | [ 526 1760]
         I | [ 453 1730] | [ 486 1730] | [ 450 1761] | [ 484 1761]
         O | [ 412 1731] | [ 445 1731] | [ 410 1763] | [ 443 1762]
         P | [ 372 1732] | [ 405 1733] | [ 369 1764] | [ 402 1763]
         [ | [ 330 1734] | [ 365 1734] | [ 328 1765] | [ 361 1764]
         ] | [ 291 1734] | [ 324 1735] | [ 286 1765] | [ 320 1765]
         \ | [ 251 1735] | [ 283 1735] | [ 246 1767] | [ 278 1767]
         H | [ 525 1691] | [ 558 1692] | [ 523 1722] | [ 557 1721]
         3 | [ 678 1765] | [ 714 1765] | [ 680 1796] | [ 714 1796]
         4 | [ 637 1766] | [ 672 1765] | [ 638 1797] | [ 673 1797]
         J | [ 485 1691] | [ 518 1693] | [ 482 1722] | [ 515 1723]
         Q | [ 738 1731] | [ 771 1730] | [ 740 1762] | [ 775 1760]
         T | [ 574 1732] | [ 606 1729] | [ 577 1762] | [ 610 1759]
         G | [ 563 1691] | [ 596 1689] | [ 564 1721] | [ 599 1719]
         W | [ 699 1729] | [ 732 1730] | [ 699 1760] | [ 732 1761]
         R | [ 615 1731] | [ 649 1729] | [ 618 1762] | [ 651 1760]
         E | [ 657 1730] | [ 691 1729] | [ 660 1762] | [ 692 1761]
         F | [ 602 1692] | [ 636 1688] | [ 606 1720] | [ 639 1717]
         K | [ 444 1690] | [ 478 1690] | [ 443 1721] | [ 477 1719]
 CAPS_LOCK | [ 765 1691] | [ 829 1691] | [ 766 1719] | [ 829 1721]
         D | [ 645 1691] | [ 678 1689] | [ 647 1721] | [ 680 1720]
         B | [ 545 1655] | [ 578 1656] | [ 543 1684] | [ 577 1684]
         N | [ 505 1655] | [ 538 1656] | [ 504 1685] | [ 536 1685]
         V | [ 583 1653] | [ 617 1654] | [ 583 1683] | [ 615 1684]
         A | [ 723 1691] | [ 756 1689] | [ 726 1721] | [ 760 1719]
         S | [ 685 1690] | [ 718 1691] | [ 686 1721] | [ 719 1720]
         L | [ 404 1692] | [ 439 1690] | [ 404 1722] | [ 438 1719]
         ' | [ 324 1690] | [ 357 1689] | [ 321 1721] | [ 353 1721]
         C | [ 623 1654] | [ 654 1653] | [ 623 1684] | [ 655 1684]
         M | [ 463 1656] | [ 495 1652] | [ 465 1684] | [ 497 1680]
         ; | [ 364 1691] | [ 398 1690] | [ 363 1722] | [ 396 1720]
         X | [ 659 1654] | [ 693 1655] | [ 659 1683] | [ 693 1683]
         , | [ 424 1656] | [ 458 1653] | [ 424 1684] | [ 458 1681]
     SPACE | [ 475 1616] | [ 656 1617] | [ 464 1647] | [ 656 1647]
     SHFT1 | [ 742 1654] | [ 824 1653] | [ 742 1683] | [ 826 1682]
      CMD1 | [ 655 1612] | [ 698 1610] | [ 658 1645] | [ 701 1643]
         Z | [ 700 1656] | [ 732 1653] | [ 703 1684] | [ 736 1682]
      CTRL | [ 706 1614] | [ 820 1607] | [ 711 1645] | [ 823 1639]
      ALT1 | [ 705 1612] | [ 738 1609] | [ 710 1644] | [ 742 1642]
      CMD2 | [ 417 1611] | [ 460 1610] | [ 416 1644] | [ 459 1643]
        FN | [ 786 1612] | [ 819 1610] | [ 790 1644] | [ 823 1643]
      ALT2 | [ 381 1611] | [ 413 1611] | [ 378 1644] | [ 410 1644]
    ARROWS | [ 302 1623] | [ 336 1623] | [ 299 1656] | [ 331 1656]
         . | [ 386 1655] | [ 419 1653] | [ 386 1684] | [ 418 1682]
    RETURN | [ 263 1691] | [ 318 1691] | [ 249 1717] | [ 313 1721]
     SHFT2 | [ 260 1654] | [ 341 1653] | [ 261 1683] | [ 337 1683]
         / | [ 346 1655] | [ 379 1653] | [ 345 1684] | [ 378 1681]
