       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 806 1763] | [ 840 1762] | [ 809 1794] | [ 844 1793]
         1 | [ 764 1764] | [ 797 1762] | [ 768 1796] | [ 801 1795]
         5 | [ 597 1767] | [ 632 1766] | [ 598 1798] | [ 632 1798]
         6 | [ 556 1768] | [ 589 1766] | [ 557 1800] | [ 590 1799]
         7 | [ 515 1768] | [ 549 1768] | [ 514 1800] | [ 549 1799]
         8 | [ 473 1770] | [ 507 1768] | [ 474 1802] | [ 507 1800]
         - | [ 349 1772] | [ 384 1771] | [ 348 1804] | [ 381 1803]
         = | [ 310 1771] | [ 343 1772] | [ 306 1804] | [ 339 1804]
    DELETE | [ 246 1775] | [ 301 1772] | [ 244 1806] | [ 299 1803]
         U | [ 495 1731] | [ 528 1730] | [ 495 1762] | [ 529 1759]
         \ | [ 254 1735] | [ 286 1736] | [ 249 1766] | [ 281 1766]
         Y | [ 535 1731] | [ 569 1729] | [ 536 1761] | [ 570 1760]
         4 | [ 639 1766] | [ 673 1765] | [ 641 1798] | [ 675 1796]
         G | [ 566 1693] | [ 599 1692] | [ 566 1722] | [ 600 1722]
         9 | [ 432 1770] | [ 466 1769] | [ 431 1802] | [ 466 1800]
         0 | [ 392 1770] | [ 425 1771] | [ 389 1802] | [ 423 1802]
         H | [ 525 1695] | [ 558 1692] | [ 526 1723] | [ 560 1722]
         I | [ 453 1734] | [ 487 1730] | [ 454 1763] | [ 488 1760]
         J | [ 485 1696] | [ 518 1693] | [ 487 1725] | [ 520 1721]
         O | [ 416 1731] | [ 448 1732] | [ 412 1762] | [ 445 1763]
         ] | [ 294 1734] | [ 326 1734] | [ 289 1765] | [ 322 1766]
         2 | [ 723 1764] | [ 756 1763] | [ 725 1796] | [ 759 1795]
         K | [ 447 1694] | [ 479 1694] | [ 445 1725] | [ 479 1723]
         3 | [ 680 1766] | [ 715 1764] | [ 683 1797] | [ 717 1796]
         [ | [ 334 1733] | [ 367 1734] | [ 330 1765] | [ 363 1765]
         R | [ 617 1729] | [ 651 1728] | [ 619 1759] | [ 652 1758]
         P | [ 373 1734] | [ 407 1732] | [ 372 1764] | [ 405 1763]
         T | [ 576 1730] | [ 609 1728] | [ 578 1760] | [ 611 1758]
         E | [ 658 1728] | [ 692 1727] | [ 660 1758] | [ 694 1757]
         B | [ 546 1658] | [ 578 1656] | [ 547 1687] | [ 580 1685]
         N | [ 506 1660] | [ 540 1658] | [ 507 1688] | [ 539 1687]
         F | [ 606 1692] | [ 640 1692] | [ 606 1720] | [ 640 1721]
         W | [ 700 1726] | [ 732 1726] | [ 700 1756] | [ 734 1757]
         A | [ 726 1690] | [ 759 1688] | [ 730 1719] | [ 763 1718]
 CAPS_LOCK | [ 767 1689] | [ 831 1687] | [ 771 1719] | [ 834 1717]
         L | [ 406 1695] | [ 440 1695] | [ 406 1727] | [ 439 1724]
         Q | [ 740 1727] | [ 773 1725] | [ 742 1756] | [ 777 1754]
         S | [ 686 1691] | [ 718 1688] | [ 689 1720] | [ 722 1719]
         V | [ 584 1657] | [ 617 1653] | [ 587 1685] | [ 620 1682]
       TAB | [ 784 1731] | [ 835 1730] | [ 783 1761] | [ 838 1760]
         D | [ 646 1692] | [ 679 1690] | [ 648 1722] | [ 681 1721]
         ' | [ 327 1691] | [ 360 1690] | [ 324 1722] | [ 356 1722]
         C | [ 626 1655] | [ 657 1654] | [ 626 1685] | [ 658 1685]
         M | [ 472 1658] | [ 504 1654] | [ 474 1686] | [ 506 1682]
         ; | [ 369 1692] | [ 403 1691] | [ 368 1723] | [ 401 1721]
         X | [ 663 1656] | [ 697 1657] | [ 663 1685] | [ 697 1685]
         , | [ 426 1658] | [ 460 1655] | [ 426 1686] | [ 460 1683]
     SPACE | [ 479 1618] | [ 660 1619] | [ 468 1649] | [ 660 1649]
     SHFT1 | [ 745 1656] | [ 827 1655] | [ 745 1685] | [ 829 1684]
      CMD1 | [ 660 1602] | [ 703 1600] | [ 663 1635] | [ 706 1633]
         Z | [ 704 1658] | [ 736 1655] | [ 707 1686] | [ 740 1684]
      CTRL | [ 708 1609] | [ 822 1602] | [ 713 1640] | [ 825 1634]
      ALT1 | [ 708 1595] | [ 741 1592] | [ 713 1627] | [ 745 1625]
      CMD2 | [ 419 1618] | [ 462 1617] | [ 418 1651] | [ 461 1650]
        FN | [ 789 1611] | [ 822 1609] | [ 793 1643] | [ 826 1642]
      ALT2 | [ 386 1612] | [ 418 1612] | [ 383 1645] | [ 415 1645]
    ARROWS | [ 304 1627] | [ 338 1627] | [ 301 1660] | [ 333 1660]
         . | [ 389 1657] | [ 422 1655] | [ 389 1686] | [ 421 1684]
    RETURN | [ 265 1692] | [ 320 1692] | [ 251 1718] | [ 315 1722]
     SHFT2 | [ 262 1656] | [ 343 1655] | [ 263 1685] | [ 339 1685]
         / | [ 349 1657] | [ 382 1655] | [ 348 1686] | [ 381 1683]
