       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 829 1767] | [ 867 1767] | [ 833 1804] | [ 871 1804]
         1 | [ 781 1767] | [ 819 1766] | [ 784 1803] | [ 823 1803]
         2 | [ 734 1766] | [ 771 1765] | [ 738 1804] | [ 775 1803]
         3 | [ 687 1765] | [ 724 1765] | [ 689 1803] | [ 727 1802]
         4 | [ 639 1765] | [ 676 1764] | [ 642 1803] | [ 679 1802]
         5 | [ 592 1764] | [ 630 1764] | [ 593 1802] | [ 631 1801]
         6 | [ 546 1763] | [ 583 1764] | [ 544 1800] | [ 581 1802]
         7 | [ 497 1763] | [ 536 1764] | [ 496 1800] | [ 534 1801]
         8 | [ 451 1762] | [ 488 1763] | [ 448 1799] | [ 487 1800]
         9 | [ 404 1761] | [ 441 1762] | [ 400 1799] | [ 438 1800]
         0 | [ 356 1761] | [ 394 1762] | [ 352 1798] | [ 391 1799]
         - | [ 308 1761] | [ 347 1762] | [ 304 1797] | [ 342 1799]
         = | [ 261 1760] | [ 299 1760] | [ 257 1798] | [ 295 1798]
    DELETE | [ 189 1761] | [ 252 1760] | [ 186 1797] | [ 247 1798]
       TAB | [ 801 1722] | [ 863 1722] | [ 805 1757] | [ 866 1757]
         Q | [ 754 1722] | [ 791 1720] | [ 758 1757] | [ 795 1757]
         W | [ 708 1721] | [ 745 1720] | [ 710 1756] | [ 748 1756]
         E | [ 661 1720] | [ 699 1720] | [ 664 1756] | [ 701 1755]
         Y | [ 521 1719] | [ 558 1717] | [ 521 1754] | [ 559 1754]
         U | [ 476 1717] | [ 513 1718] | [ 474 1753] | [ 511 1754]
         I | [ 429 1717] | [ 467 1718] | [ 427 1753] | [ 465 1753]
         P | [ 337 1715] | [ 374 1717] | [ 332 1751] | [ 370 1752]
         [ | [ 290 1715] | [ 327 1715] | [ 285 1750] | [ 323 1752]
         ] | [ 244 1714] | [ 281 1715] | [ 238 1750] | [ 276 1751]
         \ | [ 197 1714] | [ 234 1714] | [ 192 1750] | [ 228 1751]
 CAPS_LOCK | [ 786 1677] | [ 857 1677] | [ 789 1712] | [ 861 1712]
         A | [ 740 1677] | [ 776 1676] | [ 743 1712] | [ 780 1711]
         H | [ 511 1674] | [ 548 1674] | [ 511 1709] | [ 548 1709]
         J | [ 466 1673] | [ 503 1674] | [ 464 1708] | [ 501 1709]
         K | [ 420 1673] | [ 457 1673] | [ 418 1708] | [ 454 1709]
         ' | [ 282 1672] | [ 320 1672] | [ 279 1706] | [ 316 1707]
    RETURN | [ 202 1672] | [ 272 1670] | [ 201 1706] | [ 271 1705]
     SHFT2 | [ 208 1630] | [ 300 1628] | [ 205 1662] | [ 299 1661]
         O | [ 383 1716] | [ 420 1717] | [ 379 1751] | [ 417 1753]
         / | [ 311 1629] | [ 347 1630] | [ 306 1662] | [ 344 1663]
         ; | [ 330 1671] | [ 366 1672] | [ 325 1706] | [ 363 1707]
         L | [ 375 1672] | [ 411 1672] | [ 371 1707] | [ 408 1708]
    ARROWS | [ 260 1582] | [ 296 1583] | [ 255 1620] | [ 291 1621]
         S | [ 694 1677] | [ 731 1676] | [ 696 1711] | [ 734 1710]
         R | [ 615 1719] | [ 652 1719] | [ 616 1755] | [ 654 1754]
        FN | [ 812 1588] | [ 847 1588] | [ 816 1627] | [ 852 1626]
     SHFT1 | [ 759 1636] | [ 849 1634] | [ 765 1669] | [ 857 1668]
         N | [ 490 1631] | [ 527 1632] | [ 490 1666] | [ 526 1665]
         M | [ 444 1632] | [ 481 1631] | [ 444 1665] | [ 481 1664]
         . | [ 356 1629] | [ 392 1631] | [ 352 1663] | [ 389 1664]
         , | [ 400 1630] | [ 437 1631] | [ 397 1663] | [ 434 1665]
         B | [ 534 1633] | [ 571 1632] | [ 535 1666] | [ 571 1666]
      ALT2 | [ 349 1583] | [ 384 1584] | [ 345 1622] | [ 381 1622]
      CMD2 | [ 392 1584] | [ 439 1584] | [ 390 1622] | [ 438 1621]
         D | [ 648 1677] | [ 686 1676] | [ 651 1711] | [ 687 1710]
         T | [ 568 1719] | [ 605 1718] | [ 569 1755] | [ 606 1755]
         Z | [ 714 1635] | [ 751 1634] | [ 717 1668] | [ 754 1667]
      CTRL | [ 767 1588] | [ 803 1588] | [ 770 1625] | [ 805 1627]
         X | [ 669 1635] | [ 705 1633] | [ 671 1667] | [ 708 1667]
         G | [ 557 1675] | [ 593 1674] | [ 558 1710] | [ 594 1710]
         F | [ 602 1676] | [ 639 1675] | [ 604 1710] | [ 641 1709]
         C | [ 624 1634] | [ 661 1633] | [ 626 1667] | [ 662 1667]
      ALT1 | [ 724 1587] | [ 759 1588] | [ 725 1625] | [ 761 1626]
      CMD1 | [ 667 1588] | [ 715 1587] | [ 671 1626] | [ 717 1625]
         V | [ 579 1633] | [ 615 1632] | [ 581 1667] | [ 617 1666]
     SPACE | [ 445 1588] | [ 654 1584] | [ 446 1622] | [ 660 1623]
