       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 774 1752] | [ 812 1752] | [ 779 1788] | [ 816 1787]
         1 | [ 728 1752] | [ 766 1752] | [ 731 1787] | [ 770 1787]
         5 | [ 546 1753] | [ 584 1753] | [ 546 1788] | [ 584 1788]
         6 | [ 500 1753] | [ 538 1753] | [ 500 1788] | [ 538 1788]
         7 | [ 454 1754] | [ 492 1753] | [ 453 1788] | [ 492 1787]
         9 | [ 363 1754] | [ 401 1753] | [ 361 1788] | [ 399 1788]
         0 | [ 318 1754] | [ 356 1754] | [ 314 1788] | [ 353 1788]
         - | [ 272 1754] | [ 309 1753] | [ 269 1789] | [ 307 1787]
         = | [ 227 1754] | [ 264 1754] | [ 222 1789] | [ 260 1788]
    DELETE | [ 158 1755] | [ 219 1754] | [ 153 1789] | [ 214 1788]
       TAB | [ 747 1712] | [ 807 1712] | [ 751 1746] | [ 811 1746]
         T | [ 523 1713] | [ 561 1713] | [ 524 1747] | [ 561 1746]
         [ | [ 256 1713] | [ 292 1713] | [ 251 1747] | [ 288 1747]
         ] | [ 210 1714] | [ 248 1714] | [ 206 1747] | [ 243 1747]
         \ | [ 166 1714] | [ 203 1713] | [ 161 1747] | [ 198 1747]
    RETURN | [ 172 1677] | [ 243 1675] | [ 168 1707] | [ 239 1706]
         8 | [ 408 1755] | [ 446 1753] | [ 407 1788] | [ 445 1788]
         G | [ 512 1675] | [ 550 1674] | [ 512 1706] | [ 550 1705]
         U | [ 434 1713] | [ 471 1713] | [ 433 1747] | [ 470 1746]
         H | [ 468 1675] | [ 505 1674] | [ 469 1707] | [ 505 1706]
         P | [ 300 1713] | [ 337 1713] | [ 296 1746] | [ 333 1747]
         O | [ 345 1713] | [ 382 1713] | [ 342 1747] | [ 380 1745]
         I | [ 389 1713] | [ 426 1713] | [ 388 1747] | [ 425 1746]
         Y | [ 478 1714] | [ 516 1713] | [ 478 1747] | [ 516 1745]
         4 | [ 591 1753] | [ 628 1752] | [ 593 1788] | [ 631 1787]
         3 | [ 637 1752] | [ 674 1752] | [ 639 1788] | [ 677 1788]
         2 | [ 682 1753] | [ 720 1752] | [ 686 1788] | [ 723 1788]
         R | [ 568 1713] | [ 605 1712] | [ 569 1746] | [ 606 1746]
         ' | [ 253 1677] | [ 288 1677] | [ 248 1705] | [ 279 1706]
         Q | [ 701 1713] | [ 738 1712] | [ 705 1747] | [ 742 1746]
         W | [ 656 1713] | [ 694 1713] | [ 659 1747] | [ 696 1747]
         E | [ 614 1716] | [ 646 1714] | [ 616 1745] | [ 649 1743]
         F | [ 557 1675] | [ 596 1675] | [ 557 1707] | [ 595 1707]
 CAPS_LOCK | [ 733 1673] | [ 802 1673] | [ 737 1707] | [ 807 1707]
         A | [ 687 1675] | [ 725 1674] | [ 690 1707] | [ 727 1707]
         S | [ 644 1675] | [ 682 1674] | [ 647 1707] | [ 684 1707]
         D | [ 595 1675] | [ 631 1673] | [ 595 1706] | [ 633 1707]
         J | [ 425 1674] | [ 462 1674] | [ 424 1707] | [ 461 1706]
         K | [ 380 1675] | [ 417 1674] | [ 378 1707] | [ 416 1706]
         ; | [ 295 1673] | [ 332 1675] | [ 290 1706] | [ 327 1707]
         C | [ 583 1635] | [ 619 1633] | [ 584 1665] | [ 622 1664]
         V | [ 536 1634] | [ 573 1633] | [ 536 1664] | [ 573 1664]
         B | [ 492 1634] | [ 529 1633] | [ 492 1664] | [ 529 1663]
         L | [ 340 1673] | [ 376 1674] | [ 336 1707] | [ 372 1707]
         N | [ 449 1633] | [ 485 1633] | [ 448 1665] | [ 485 1664]
     SHFT1 | [ 708 1636] | [ 793 1633] | [ 715 1663] | [ 800 1661]
         X | [ 618 1634] | [ 655 1632] | [ 620 1665] | [ 657 1664]
     SHFT2 | [ 183 1633] | [ 271 1634] | [ 174 1662] | [ 266 1665]
         Z | [ 666 1633] | [ 703 1633] | [ 669 1665] | [ 705 1664]
         M | [ 407 1634] | [ 444 1632] | [ 406 1664] | [ 443 1663]
         , | [ 364 1633] | [ 401 1632] | [ 362 1664] | [ 399 1664]
        FN | [ 757 1597] | [ 790 1595] | [ 764 1628] | [ 796 1627]
      CMD1 | [ 618 1593] | [ 665 1593] | [ 619 1628] | [ 665 1629]
         / | [ 276 1634] | [ 314 1633] | [ 273 1665] | [ 310 1664]
         . | [ 321 1633] | [ 358 1633] | [ 319 1665] | [ 355 1664]
      CTRL | [ 713 1593] | [ 749 1592] | [ 716 1628] | [ 753 1628]
      ALT1 | [ 675 1592] | [ 711 1593] | [ 677 1628] | [ 713 1628]
     SPACE | [ 410 1597] | [ 609 1593] | [ 411 1626] | [ 614 1624]
    ARROWS | [ 233 1592] | [ 268 1592] | [ 226 1628] | [ 262 1628]
      CMD2 | [ 356 1593] | [ 403 1593] | [ 353 1628] | [ 400 1628]
      ALT2 | [ 317 1592] | [ 353 1593] | [ 312 1628] | [ 348 1628]
