       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 850 1768] | [ 892 1768] | [ 855 1806] | [ 897 1807]
         1 | [ 799 1768] | [ 840 1767] | [ 805 1807] | [ 846 1806]
         4 | [ 646 1767] | [ 687 1766] | [ 650 1807] | [ 691 1805]
         5 | [ 594 1768] | [ 636 1766] | [ 597 1806] | [ 639 1806]
         6 | [ 544 1766] | [ 586 1767] | [ 544 1805] | [ 585 1807]
         7 | [ 491 1768] | [ 534 1766] | [ 493 1806] | [ 535 1805]
         8 | [ 440 1767] | [ 483 1766] | [ 440 1806] | [ 483 1805]
         9 | [ 389 1766] | [ 430 1765] | [ 388 1806] | [ 431 1804]
         0 | [ 337 1766] | [ 379 1765] | [ 336 1806] | [ 378 1805]
         - | [ 285 1766] | [ 328 1765] | [ 284 1806] | [ 326 1804]
         = | [ 235 1764] | [ 277 1766] | [ 229 1804] | [ 272 1805]
    DELETE | [ 155 1766] | [ 225 1765] | [ 151 1806] | [ 221 1803]
       TAB | [ 818 1721] | [ 884 1721] | [ 823 1758] | [ 890 1757]
         T | [ 567 1721] | [ 609 1719] | [ 570 1758] | [ 611 1757]
         Y | [ 517 1720] | [ 559 1719] | [ 518 1757] | [ 560 1757]
         U | [ 467 1719] | [ 509 1719] | [ 467 1757] | [ 509 1756]
         \ | [ 164 1717] | [ 205 1717] | [ 158 1756] | [ 199 1756]
         H | [ 505 1674] | [ 545 1673] | [ 506 1711] | [ 547 1709]
         ] | [ 215 1717] | [ 256 1718] | [ 209 1755] | [ 251 1756]
    RETURN | [ 168 1675] | [ 247 1671] | [ 165 1709] | [ 246 1706]
         2 | [ 748 1768] | [ 790 1767] | [ 753 1807] | [ 794 1806]
         3 | [ 697 1767] | [ 738 1766] | [ 700 1806] | [ 743 1805]
         Q | [ 768 1721] | [ 809 1720] | [ 773 1758] | [ 814 1758]
         [ | [ 266 1717] | [ 307 1719] | [ 261 1756] | [ 303 1756]
         B | [ 528 1632] | [ 569 1630] | [ 530 1666] | [ 571 1665]
         W | [ 718 1720] | [ 759 1720] | [ 723 1758] | [ 763 1758]
         P | [ 315 1719] | [ 357 1718] | [ 314 1757] | [ 355 1756]
         I | [ 416 1720] | [ 457 1718] | [ 416 1757] | [ 457 1757]
         O | [ 366 1719] | [ 407 1718] | [ 365 1757] | [ 407 1756]
 CAPS_LOCK | [ 799 1676] | [ 876 1675] | [ 805 1712] | [ 882 1711]
         J | [ 455 1674] | [ 495 1673] | [ 455 1710] | [ 496 1710]
         R | [ 618 1719] | [ 658 1717] | [ 621 1757] | [ 662 1755]
         ' | [ 259 1672] | [ 300 1674] | [ 254 1709] | [ 295 1711]
         G | [ 555 1673] | [ 596 1674] | [ 554 1709] | [ 595 1711]
         N | [ 480 1632] | [ 519 1630] | [ 479 1666] | [ 521 1666]
         V | [ 578 1631] | [ 618 1631] | [ 579 1667] | [ 620 1667]
         E | [ 673 1719] | [ 713 1718] | [ 676 1757] | [ 718 1756]
         K | [ 405 1674] | [ 445 1672] | [ 404 1710] | [ 446 1709]
         M | [ 429 1629] | [ 470 1629] | [ 429 1665] | [ 470 1664]
         F | [ 604 1675] | [ 645 1673] | [ 608 1711] | [ 648 1709]
         D | [ 654 1674] | [ 693 1672] | [ 659 1710] | [ 698 1708]
         ; | [ 304 1674] | [ 346 1673] | [ 303 1710] | [ 344 1709]
         L | [ 357 1673] | [ 397 1672] | [ 356 1710] | [ 397 1709]
     SHFT2 | [ 174 1633] | [ 274 1628] | [ 173 1666] | [ 275 1663]
         A | [ 751 1673] | [ 790 1673] | [ 755 1710] | [ 795 1710]
         S | [ 708 1673] | [ 747 1672] | [ 711 1710] | [ 752 1709]
         , | [ 381 1631] | [ 422 1629] | [ 382 1666] | [ 422 1664]
         / | [ 286 1631] | [ 327 1629] | [ 284 1665] | [ 326 1663]
    ARROWS | [ 230 1580] | [ 270 1582] | [ 224 1621] | [ 265 1622]
         C | [ 625 1631] | [ 665 1629] | [ 628 1665] | [ 669 1665]
         . | [ 331 1630] | [ 370 1628] | [ 330 1665] | [ 370 1665]
     SHFT1 | [ 767 1631] | [ 864 1629] | [ 774 1666] | [ 873 1665]
      CMD2 | [ 366 1590] | [ 419 1588] | [ 367 1629] | [ 420 1628]
        FN | [ 821 1592] | [ 860 1592] | [ 828 1632] | [ 867 1631]
     SPACE | [ 432 1587] | [ 657 1581] | [ 435 1624] | [ 665 1622]
      ALT2 | [ 322 1586] | [ 363 1586] | [ 320 1626] | [ 360 1626]
         Z | [ 725 1631] | [ 765 1629] | [ 731 1666] | [ 770 1665]
         X | [ 679 1631] | [ 719 1629] | [ 684 1666] | [ 724 1664]
      CTRL | [ 769 1588] | [ 811 1585] | [ 780 1626] | [ 818 1625]
      CMD1 | [ 677 1586] | [ 729 1585] | [ 682 1626] | [ 734 1624]
      ALT1 | [ 731 1586] | [ 770 1585] | [ 737 1626] | [ 776 1624]
