       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 804 1813] | [ 845 1815] | [ 808 1855] | [ 849 1855]
         1 | [ 753 1813] | [ 794 1813] | [ 757 1854] | [ 798 1853]
         2 | [ 703 1811] | [ 744 1812] | [ 706 1853] | [ 747 1852]
         5 | [ 553 1807] | [ 593 1809] | [ 551 1849] | [ 592 1850]
         6 | [ 501 1807] | [ 543 1809] | [ 500 1848] | [ 541 1849]
         7 | [ 452 1805] | [ 492 1807] | [ 449 1847] | [ 491 1847]
       TAB | [ 775 1764] | [ 840 1766] | [ 778 1804] | [ 844 1804]
         3 | [ 653 1809] | [ 694 1811] | [ 653 1850] | [ 695 1852]
         Q | [ 725 1763] | [ 764 1763] | [ 728 1803] | [ 768 1803]
         Y | [ 479 1757] | [ 519 1760] | [ 476 1796] | [ 517 1798]
         T | [ 528 1758] | [ 568 1759] | [ 526 1797] | [ 568 1799]
         4 | [ 603 1808] | [ 644 1810] | [ 602 1849] | [ 644 1851]
         8 | [ 401 1804] | [ 441 1805] | [ 397 1845] | [ 438 1847]
         U | [ 429 1756] | [ 469 1758] | [ 426 1796] | [ 466 1797]
         B | [ 493 1666] | [ 532 1667] | [ 493 1703] | [ 532 1703]
         R | [ 578 1758] | [ 619 1762] | [ 576 1796] | [ 617 1800]
         N | [ 447 1665] | [ 487 1668] | [ 445 1702] | [ 483 1704]
         9 | [ 350 1808] | [ 391 1810] | [ 346 1850] | [ 389 1850]
    DELETE | [ 121 1808] | [ 187 1808] | [ 115 1850] | [ 183 1850]
         0 | [ 300 1808] | [ 341 1811] | [ 294 1849] | [ 334 1852]
         - | [ 249 1808] | [ 290 1809] | [ 243 1850] | [ 284 1851]
         = | [ 197 1809] | [ 239 1810] | [ 192 1850] | [ 234 1850]
         ] | [ 181 1759] | [ 221 1761] | [ 174 1798] | [ 216 1799]
         [ | [ 231 1759] | [ 272 1761] | [ 226 1799] | [ 266 1800]
         \ | [ 131 1759] | [ 171 1760] | [ 124 1799] | [ 165 1799]
         P | [ 281 1758] | [ 321 1762] | [ 274 1797] | [ 314 1800]
    RETURN | [ 137 1666] | [ 215 1666] | [ 132 1703] | [ 211 1703]
         H | [ 465 1666] | [ 505 1665] | [ 465 1703] | [ 505 1703]
         G | [ 513 1665] | [ 552 1665] | [ 512 1703] | [ 554 1703]
         V | [ 539 1666] | [ 578 1666] | [ 540 1703] | [ 581 1703]
         ' | [ 223 1665] | [ 263 1666] | [ 217 1703] | [ 258 1705]
         J | [ 423 1665] | [ 463 1666] | [ 421 1704] | [ 460 1705]
         I | [ 370 1756] | [ 410 1761] | [ 366 1799] | [ 407 1801]
         E | [ 629 1761] | [ 673 1760] | [ 631 1799] | [ 672 1800]
 CAPS_LOCK | [ 757 1666] | [ 833 1666] | [ 764 1704] | [ 838 1704]
         O | [ 328 1758] | [ 368 1760] | [ 323 1798] | [ 364 1800]
     SHFT2 | [ 142 1668] | [ 241 1666] | [ 139 1702] | [ 240 1703]
         ; | [ 273 1664] | [ 313 1667] | [ 267 1701] | [ 308 1704]
         W | [ 677 1758] | [ 717 1761] | [ 677 1798] | [ 717 1800]
         F | [ 565 1664] | [ 605 1666] | [ 564 1703] | [ 604 1705]
         K | [ 364 1665] | [ 404 1666] | [ 360 1703] | [ 401 1705]
         M | [ 392 1664] | [ 431 1667] | [ 387 1702] | [ 428 1703]
         / | [ 253 1665] | [ 292 1667] | [ 248 1703] | [ 288 1704]
         L | [ 318 1664] | [ 358 1666] | [ 314 1703] | [ 354 1704]
    ARROWS | [ 199 1579] | [ 237 1582] | [ 192 1622] | [ 232 1622]
         A | [ 711 1665] | [ 752 1666] | [ 715 1704] | [ 755 1703]
         D | [ 613 1666] | [ 655 1666] | [ 616 1704] | [ 656 1704]
         C | [ 586 1666] | [ 626 1666] | [ 588 1704] | [ 627 1704]
         , | [ 343 1665] | [ 381 1667] | [ 338 1702] | [ 378 1704]
         . | [ 299 1664] | [ 338 1667] | [ 294 1702] | [ 334 1703]
      CMD2 | [ 330 1581] | [ 382 1580] | [ 328 1621] | [ 380 1622]
      ALT2 | [ 294 1580] | [ 333 1581] | [ 289 1621] | [ 329 1623]
         S | [ 662 1665] | [ 702 1665] | [ 664 1703] | [ 705 1703]
     SHFT1 | [ 730 1666] | [ 827 1667] | [ 735 1703] | [ 833 1703]
         Z | [ 685 1666] | [ 726 1666] | [ 689 1703] | [ 728 1703]
         X | [ 640 1666] | [ 679 1666] | [ 643 1704] | [ 682 1703]
     SPACE | [ 398 1584] | [ 621 1579] | [ 400 1619] | [ 628 1623]
        FN | [ 785 1627] | [ 823 1628] | [ 790 1669] | [ 828 1669]
      CTRL | [ 740 1581] | [ 779 1581] | [ 745 1622] | [ 783 1622]
      ALT1 | [ 697 1580] | [ 737 1582] | [ 699 1621] | [ 738 1623]
      CMD1 | [ 634 1581] | [ 687 1581] | [ 638 1622] | [ 689 1622]
