       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 813 1787] | [ 846 1786] | [ 817 1819] | [ 850 1817]
         1 | [ 771 1788] | [ 804 1786] | [ 774 1819] | [ 808 1818]
         5 | [ 605 1792] | [ 639 1790] | [ 607 1823] | [ 641 1821]
         6 | [ 566 1791] | [ 599 1792] | [ 564 1822] | [ 598 1823]
         7 | [ 526 1791] | [ 558 1792] | [ 523 1824] | [ 556 1824]
         8 | [ 482 1794] | [ 516 1792] | [ 482 1825] | [ 516 1824]
         - | [ 361 1795] | [ 395 1796] | [ 357 1827] | [ 391 1827]
    DELETE | [ 260 1797] | [ 313 1797] | [ 255 1830] | [ 309 1829]
         U | [ 504 1756] | [ 537 1754] | [ 504 1786] | [ 538 1784]
         Y | [ 545 1754] | [ 578 1754] | [ 544 1785] | [ 577 1785]
         9 | [ 441 1795] | [ 476 1793] | [ 441 1826] | [ 475 1824]
         0 | [ 401 1795] | [ 434 1794] | [ 399 1827] | [ 433 1826]
         I | [ 464 1756] | [ 497 1755] | [ 463 1787] | [ 496 1786]
         J | [ 495 1719] | [ 528 1718] | [ 495 1749] | [ 528 1747]
         O | [ 423 1758] | [ 457 1756] | [ 423 1788] | [ 456 1786]
         K | [ 455 1721] | [ 489 1719] | [ 455 1750] | [ 488 1748]
       TAB | [ 788 1749] | [ 841 1748] | [ 791 1780] | [ 845 1779]
         4 | [ 647 1790] | [ 681 1789] | [ 649 1822] | [ 683 1820]
         H | [ 534 1719] | [ 567 1717] | [ 535 1748] | [ 569 1746]
         T | [ 586 1753] | [ 619 1754] | [ 585 1784] | [ 618 1784]
         2 | [ 729 1789] | [ 763 1787] | [ 732 1820] | [ 766 1819]
         3 | [ 688 1790] | [ 721 1788] | [ 690 1821] | [ 724 1820]
         G | [ 574 1718] | [ 607 1716] | [ 575 1747] | [ 608 1746]
         E | [ 668 1750] | [ 700 1751] | [ 667 1782] | [ 700 1782]
         R | [ 625 1753] | [ 659 1752] | [ 627 1784] | [ 660 1782]
         N | [ 516 1683] | [ 549 1683] | [ 517 1713] | [ 548 1712]
         B | [ 555 1683] | [ 586 1681] | [ 556 1712] | [ 588 1710]
         M | [ 476 1686] | [ 509 1683] | [ 477 1714] | [ 509 1712]
         Q | [ 747 1754] | [ 779 1752] | [ 751 1784] | [ 784 1781]
         = | [ 320 1790] | [ 354 1790] | [ 316 1823] | [ 349 1823]
         \ | [ 265 1752] | [ 299 1752] | [ 261 1783] | [ 293 1783]
         V | [ 594 1682] | [ 627 1680] | [ 596 1711] | [ 629 1708]
         P | [ 382 1755] | [ 418 1753] | [ 380 1781] | [ 414 1783]
 CAPS_LOCK | [ 784 1717] | [ 838 1718] | [ 776 1747] | [ 840 1747]
         F | [ 613 1720] | [ 646 1716] | [ 616 1749] | [ 649 1746]
         ] | [ 307 1751] | [ 338 1753] | [ 301 1782] | [ 333 1783]
         [ | [ 344 1752] | [ 377 1752] | [ 340 1783] | [ 374 1783]
         W | [ 707 1753] | [ 741 1752] | [ 710 1784] | [ 743 1783]
         D | [ 657 1717] | [ 693 1719] | [ 655 1746] | [ 688 1747]
         C | [ 634 1682] | [ 668 1682] | [ 635 1710] | [ 667 1711]
         A | [ 743 1716] | [ 768 1718] | [ 735 1745] | [ 768 1747]
         S | [ 694 1717] | [ 727 1718] | [ 695 1747] | [ 728 1747]
         , | [ 423 1682] | [ 463 1682] | [ 433 1714] | [ 465 1711]
         L | [ 408 1719] | [ 440 1716] | [ 410 1749] | [ 442 1745]
    RETURN | [ 271 1717] | [ 331 1720] | [ 262 1745] | [ 326 1748]
         ' | [ 336 1717] | [ 369 1716] | [ 333 1748] | [ 365 1748]
         ; | [ 378 1718] | [ 412 1717] | [ 377 1749] | [ 410 1747]
         X | [ 672 1682] | [ 706 1683] | [ 672 1711] | [ 706 1711]
     SPACE | [ 487 1645] | [ 668 1646] | [ 476 1676] | [ 668 1676]
     SHFT1 | [ 754 1682] | [ 836 1681] | [ 754 1711] | [ 838 1710]
      CMD1 | [ 675 1590] | [ 718 1588] | [ 678 1623] | [ 721 1621]
         Z | [ 717 1684] | [ 749 1681] | [ 720 1712] | [ 753 1710]
      CTRL | [ 721 1598] | [ 835 1591] | [ 726 1629] | [ 838 1623]
      ALT1 | [ 720 1561] | [ 753 1558] | [ 725 1593] | [ 757 1591]
      CMD2 | [ 424 1649] | [ 467 1648] | [ 423 1682] | [ 466 1681]
        FN | [ 798 1619] | [ 831 1617] | [ 802 1651] | [ 835 1650]
      ALT2 | [ 391 1639] | [ 423 1639] | [ 388 1672] | [ 420 1672]
    ARROWS | [ 314 1656] | [ 348 1656] | [ 311 1689] | [ 343 1689]
         . | [ 396 1683] | [ 429 1681] | [ 396 1712] | [ 428 1710]
     SHFT2 | [ 273 1682] | [ 354 1681] | [ 274 1711] | [ 350 1711]
         / | [ 355 1683] | [ 388 1681] | [ 354 1712] | [ 387 1709]
