       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 807 1816] | [ 846 1818] | [ 809 1857] | [ 848 1859]
         1 | [ 755 1815] | [ 794 1815] | [ 759 1857] | [ 798 1857]
         2 | [ 706 1813] | [ 745 1815] | [ 706 1854] | [ 746 1856]
         5 | [ 554 1809] | [ 594 1811] | [ 552 1850] | [ 592 1852]
         6 | [ 503 1808] | [ 543 1810] | [ 501 1849] | [ 542 1850]
         7 | [ 453 1806] | [ 492 1808] | [ 449 1847] | [ 491 1848]
       TAB | [ 776 1768] | [ 840 1768] | [ 781 1807] | [ 845 1806]
         8 | [ 402 1805] | [ 442 1807] | [ 398 1846] | [ 438 1848]
         U | [ 430 1757] | [ 469 1759] | [ 427 1797] | [ 467 1798]
         Y | [ 480 1758] | [ 519 1761] | [ 477 1798] | [ 516 1800]
         3 | [ 655 1812] | [ 694 1813] | [ 655 1853] | [ 694 1855]
         4 | [ 605 1810] | [ 644 1812] | [ 603 1851] | [ 644 1853]
         Q | [ 728 1765] | [ 767 1767] | [ 729 1804] | [ 768 1806]
         T | [ 529 1760] | [ 569 1762] | [ 528 1800] | [ 568 1800]
         R | [ 579 1761] | [ 619 1764] | [ 578 1801] | [ 617 1802]
         W | [ 677 1765] | [ 716 1765] | [ 680 1804] | [ 719 1804]
         N | [ 448 1665] | [ 486 1668] | [ 445 1703] | [ 482 1704]
         B | [ 494 1668] | [ 533 1668] | [ 494 1704] | [ 533 1704]
         V | [ 542 1669] | [ 581 1669] | [ 542 1705] | [ 581 1706]
         C | [ 589 1670] | [ 629 1670] | [ 590 1706] | [ 630 1707]
        FN | [ 790 1625] | [ 827 1628] | [ 792 1665] | [ 830 1667]
         9 | [ 351 1810] | [ 392 1812] | [ 347 1852] | [ 390 1852]
    DELETE | [ 122 1810] | [ 188 1810] | [ 116 1852] | [ 184 1852]
         0 | [ 301 1810] | [ 342 1813] | [ 295 1851] | [ 335 1854]
         - | [ 250 1810] | [ 291 1811] | [ 244 1852] | [ 285 1853]
         = | [ 198 1811] | [ 240 1812] | [ 193 1852] | [ 235 1852]
         ] | [ 182 1761] | [ 222 1763] | [ 175 1800] | [ 217 1801]
         [ | [ 232 1761] | [ 273 1763] | [ 227 1801] | [ 267 1802]
         \ | [ 132 1761] | [ 172 1762] | [ 125 1801] | [ 166 1801]
         P | [ 282 1760] | [ 322 1764] | [ 275 1799] | [ 315 1802]
    RETURN | [ 138 1667] | [ 216 1667] | [ 133 1704] | [ 212 1704]
         H | [ 465 1667] | [ 505 1666] | [ 465 1704] | [ 505 1704]
         G | [ 512 1666] | [ 551 1666] | [ 511 1704] | [ 553 1704]
         ' | [ 223 1666] | [ 263 1667] | [ 217 1704] | [ 258 1706]
         J | [ 423 1666] | [ 463 1667] | [ 421 1705] | [ 460 1706]
         I | [ 371 1758] | [ 411 1763] | [ 367 1801] | [ 408 1803]
         E | [ 635 1763] | [ 679 1762] | [ 637 1801] | [ 678 1802]
 CAPS_LOCK | [ 760 1667] | [ 836 1667] | [ 767 1705] | [ 841 1705]
         O | [ 329 1760] | [ 369 1762] | [ 324 1800] | [ 365 1802]
     SHFT2 | [ 143 1669] | [ 242 1667] | [ 140 1703] | [ 241 1704]
         ; | [ 273 1665] | [ 313 1668] | [ 267 1702] | [ 308 1705]
         F | [ 568 1665] | [ 608 1667] | [ 567 1704] | [ 607 1706]
         K | [ 364 1666] | [ 404 1667] | [ 360 1704] | [ 401 1706]
         M | [ 392 1665] | [ 431 1668] | [ 387 1703] | [ 428 1704]
         / | [ 253 1666] | [ 292 1668] | [ 248 1704] | [ 288 1705]
         L | [ 318 1665] | [ 358 1667] | [ 314 1704] | [ 354 1705]
    ARROWS | [ 199 1579] | [ 237 1582] | [ 192 1622] | [ 232 1622]
         A | [ 713 1666] | [ 754 1667] | [ 717 1705] | [ 757 1704]
         D | [ 618 1667] | [ 660 1667] | [ 621 1705] | [ 661 1705]
         , | [ 343 1666] | [ 381 1668] | [ 338 1703] | [ 378 1705]
         . | [ 299 1665] | [ 338 1668] | [ 294 1703] | [ 334 1704]
      CMD2 | [ 330 1580] | [ 382 1579] | [ 328 1620] | [ 380 1621]
      ALT2 | [ 294 1579] | [ 333 1580] | [ 289 1620] | [ 329 1622]
         S | [ 665 1666] | [ 705 1666] | [ 667 1704] | [ 708 1704]
     SHFT1 | [ 733 1667] | [ 830 1668] | [ 738 1704] | [ 836 1704]
         Z | [ 689 1667] | [ 730 1667] | [ 693 1704] | [ 732 1704]
         X | [ 650 1667] | [ 689 1667] | [ 653 1705] | [ 692 1704]
     SPACE | [ 399 1583] | [ 622 1578] | [ 401 1618] | [ 629 1622]
      CTRL | [ 742 1580] | [ 781 1580] | [ 747 1621] | [ 785 1621]
      ALT1 | [ 704 1579] | [ 744 1581] | [ 706 1620] | [ 745 1622]
      CMD1 | [ 640 1580] | [ 693 1580] | [ 644 1621] | [ 695 1621]
