       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 846 1782] | [ 887 1781] | [ 852 1821] | [ 894 1820]
         1 | [ 795 1782] | [ 836 1781] | [ 801 1821] | [ 842 1820]
         4 | [ 642 1781] | [ 683 1780] | [ 646 1821] | [ 687 1820]
         5 | [ 591 1781] | [ 632 1780] | [ 592 1820] | [ 635 1820]
         6 | [ 539 1782] | [ 581 1780] | [ 542 1821] | [ 584 1819]
         7 | [ 489 1780] | [ 530 1780] | [ 490 1821] | [ 531 1820]
         8 | [ 437 1780] | [ 478 1779] | [ 436 1820] | [ 479 1820]
         9 | [ 387 1779] | [ 428 1780] | [ 383 1819] | [ 426 1820]
         0 | [ 335 1779] | [ 377 1781] | [ 331 1819] | [ 374 1820]
         - | [ 283 1779] | [ 325 1780] | [ 278 1819] | [ 321 1820]
         = | [ 232 1778] | [ 273 1780] | [ 226 1820] | [ 268 1820]
    DELETE | [ 151 1781] | [ 220 1779] | [ 148 1821] | [ 217 1818]
       TAB | [ 814 1735] | [ 879 1734] | [ 819 1772] | [ 886 1772]
         T | [ 564 1734] | [ 605 1733] | [ 566 1772] | [ 607 1771]
         Y | [ 514 1733] | [ 555 1733] | [ 515 1772] | [ 556 1771]
         U | [ 463 1734] | [ 503 1732] | [ 463 1771] | [ 505 1771]
         \ | [ 160 1731] | [ 202 1732] | [ 154 1770] | [ 196 1770]
         H | [ 501 1688] | [ 541 1687] | [ 502 1725] | [ 543 1724]
         ] | [ 211 1731] | [ 253 1733] | [ 205 1769] | [ 248 1770]
    RETURN | [ 165 1688] | [ 243 1685] | [ 164 1724] | [ 242 1721]
         2 | [ 744 1782] | [ 786 1781] | [ 749 1821] | [ 790 1821]
         3 | [ 693 1782] | [ 734 1780] | [ 697 1821] | [ 739 1820]
         Q | [ 764 1735] | [ 805 1734] | [ 769 1772] | [ 810 1772]
         [ | [ 261 1732] | [ 303 1732] | [ 257 1770] | [ 299 1771]
         P | [ 312 1732] | [ 353 1732] | [ 310 1771] | [ 352 1769]
         I | [ 413 1733] | [ 455 1733] | [ 412 1771] | [ 454 1770]
         O | [ 362 1733] | [ 403 1732] | [ 361 1771] | [ 403 1770]
         J | [ 451 1688] | [ 492 1687] | [ 452 1725] | [ 493 1723]
         ' | [ 255 1685] | [ 296 1688] | [ 249 1722] | [ 290 1724]
 CAPS_LOCK | [ 796 1689] | [ 872 1689] | [ 802 1726] | [ 878 1726]
         W | [ 714 1734] | [ 754 1733] | [ 718 1772] | [ 760 1771]
         N | [ 477 1643] | [ 516 1643] | [ 476 1679] | [ 518 1678]
         B | [ 524 1646] | [ 563 1642] | [ 528 1680] | [ 567 1678]
         R | [ 614 1734] | [ 653 1731] | [ 618 1772] | [ 658 1770]
         G | [ 549 1688] | [ 589 1686] | [ 550 1724] | [ 592 1724]
         K | [ 406 1683] | [ 444 1690] | [ 401 1724] | [ 442 1726]
         V | [ 571 1642] | [ 611 1642] | [ 572 1678] | [ 613 1678]
         E | [ 670 1733] | [ 710 1732] | [ 673 1771] | [ 715 1770]
         M | [ 421 1639] | [ 462 1639] | [ 421 1675] | [ 462 1674]
         F | [ 598 1689] | [ 639 1687] | [ 602 1725] | [ 642 1723]
         D | [ 648 1688] | [ 687 1686] | [ 653 1724] | [ 692 1722]
         ; | [ 300 1688] | [ 342 1687] | [ 299 1724] | [ 340 1723]
         L | [ 353 1687] | [ 393 1686] | [ 352 1724] | [ 393 1723]
     SHFT2 | [ 171 1645] | [ 271 1640] | [ 170 1678] | [ 272 1675]
         A | [ 747 1687] | [ 786 1687] | [ 751 1724] | [ 791 1724]
         S | [ 704 1687] | [ 743 1686] | [ 707 1724] | [ 748 1723]
         , | [ 375 1643] | [ 416 1641] | [ 376 1678] | [ 416 1676]
         / | [ 281 1643] | [ 322 1641] | [ 279 1677] | [ 321 1675]
    ARROWS | [ 226 1592] | [ 266 1594] | [ 220 1633] | [ 261 1634]
         C | [ 619 1643] | [ 659 1641] | [ 622 1677] | [ 663 1677]
         . | [ 326 1642] | [ 365 1640] | [ 325 1677] | [ 365 1677]
     SHFT1 | [ 763 1643] | [ 860 1641] | [ 770 1678] | [ 869 1677]
      CMD2 | [ 361 1604] | [ 414 1602] | [ 362 1643] | [ 415 1642]
        FN | [ 818 1610] | [ 857 1610] | [ 825 1650] | [ 864 1649]
     SPACE | [ 428 1600] | [ 653 1594] | [ 431 1637] | [ 661 1635]
      ALT2 | [ 317 1600] | [ 358 1600] | [ 315 1640] | [ 355 1640]
         Z | [ 721 1643] | [ 761 1641] | [ 727 1678] | [ 766 1677]
         X | [ 673 1643] | [ 713 1641] | [ 678 1678] | [ 718 1676]
      CTRL | [ 765 1600] | [ 807 1597] | [ 776 1638] | [ 814 1637]
      CMD1 | [ 670 1598] | [ 722 1597] | [ 675 1638] | [ 727 1636]
      ALT1 | [ 727 1598] | [ 766 1597] | [ 733 1638] | [ 772 1636]
