       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 855 1782] | [ 893 1781] | [ 860 1820] | [ 898 1820]
         1 | [ 807 1781] | [ 845 1781] | [ 812 1820] | [ 850 1818]
         2 | [ 759 1781] | [ 797 1780] | [ 761 1818] | [ 801 1818]
         3 | [ 711 1781] | [ 749 1780] | [ 714 1819] | [ 752 1818]
         4 | [ 663 1780] | [ 702 1780] | [ 665 1818] | [ 704 1817]
         5 | [ 616 1779] | [ 654 1780] | [ 616 1817] | [ 654 1818]
         6 | [ 567 1779] | [ 605 1778] | [ 568 1817] | [ 607 1815]
         7 | [ 520 1778] | [ 559 1780] | [ 519 1816] | [ 557 1817]
         8 | [ 473 1777] | [ 511 1779] | [ 470 1815] | [ 509 1816]
         9 | [ 424 1777] | [ 463 1778] | [ 422 1815] | [ 461 1815]
         0 | [ 377 1776] | [ 415 1777] | [ 373 1814] | [ 412 1815]
         - | [ 329 1776] | [ 367 1776] | [ 325 1814] | [ 363 1815]
         = | [ 282 1775] | [ 319 1776] | [ 276 1813] | [ 315 1814]
    DELETE | [ 208 1777] | [ 271 1775] | [ 205 1814] | [ 268 1812]
       TAB | [ 827 1735] | [ 889 1736] | [ 831 1772] | [ 893 1771]
         Q | [ 779 1736] | [ 816 1734] | [ 784 1772] | [ 821 1771]
         W | [ 732 1735] | [ 771 1735] | [ 735 1771] | [ 773 1770]
         Y | [ 544 1733] | [ 581 1732] | [ 544 1769] | [ 582 1769]
         U | [ 499 1731] | [ 535 1732] | [ 496 1768] | [ 534 1769]
         I | [ 451 1731] | [ 488 1732] | [ 448 1767] | [ 486 1769]
         P | [ 357 1730] | [ 395 1732] | [ 353 1767] | [ 390 1768]
         [ | [ 310 1730] | [ 347 1730] | [ 306 1767] | [ 344 1767]
         ] | [ 263 1729] | [ 300 1730] | [ 258 1765] | [ 295 1767]
         \ | [ 216 1729] | [ 253 1729] | [ 211 1766] | [ 248 1766]
 CAPS_LOCK | [ 810 1693] | [ 881 1690] | [ 815 1726] | [ 887 1726]
         A | [ 764 1691] | [ 802 1690] | [ 768 1726] | [ 805 1725]
         K | [ 441 1687] | [ 478 1687] | [ 439 1722] | [ 476 1723]
         ' | [ 303 1685] | [ 340 1686] | [ 299 1721] | [ 335 1722]
    RETURN | [ 220 1688] | [ 292 1684] | [ 219 1721] | [ 291 1718]
     SHFT2 | [ 227 1643] | [ 320 1642] | [ 225 1677] | [ 318 1676]
         O | [ 403 1731] | [ 441 1731] | [ 401 1768] | [ 439 1768]
         ; | [ 350 1685] | [ 386 1686] | [ 345 1721] | [ 383 1722]
         L | [ 395 1686] | [ 432 1687] | [ 392 1722] | [ 429 1723]
         R | [ 639 1733] | [ 677 1735] | [ 639 1770] | [ 676 1771]
         B | [ 556 1646] | [ 593 1645] | [ 557 1680] | [ 594 1679]
         T | [ 591 1733] | [ 629 1733] | [ 592 1770] | [ 630 1769]
         G | [ 579 1689] | [ 616 1688] | [ 580 1724] | [ 617 1724]
         F | [ 625 1690] | [ 663 1689] | [ 626 1724] | [ 664 1724]
         J | [ 486 1689] | [ 524 1687] | [ 486 1723] | [ 524 1722]
         / | [ 328 1645] | [ 366 1643] | [ 327 1677] | [ 364 1677]
         , | [ 420 1644] | [ 457 1644] | [ 418 1678] | [ 456 1678]
         H | [ 532 1689] | [ 569 1687] | [ 533 1724] | [ 571 1722]
         . | [ 376 1643] | [ 412 1644] | [ 372 1677] | [ 409 1678]
      CMD2 | [ 411 1598] | [ 459 1597] | [ 411 1636] | [ 458 1635]
         N | [ 511 1645] | [ 548 1645] | [ 510 1679] | [ 548 1678]
      ALT2 | [ 368 1596] | [ 404 1597] | [ 364 1634] | [ 401 1635]
    ARROWS | [ 280 1594] | [ 315 1595] | [ 274 1634] | [ 310 1635]
         E | [ 685 1734] | [ 723 1734] | [ 688 1771] | [ 725 1770]
     SHFT1 | [ 783 1650] | [ 873 1646] | [ 788 1682] | [ 882 1682]
         D | [ 672 1689] | [ 710 1690] | [ 674 1725] | [ 711 1724]
         S | [ 718 1690] | [ 754 1689] | [ 720 1725] | [ 758 1724]
        FN | [ 836 1601] | [ 872 1600] | [ 840 1639] | [ 877 1639]
         Z | [ 738 1648] | [ 775 1647] | [ 741 1681] | [ 778 1681]
      CTRL | [ 791 1601] | [ 827 1600] | [ 795 1639] | [ 831 1639]
      ALT1 | [ 747 1599] | [ 783 1600] | [ 749 1638] | [ 785 1639]
         X | [ 693 1647] | [ 729 1646] | [ 695 1681] | [ 732 1680]
      CMD1 | [ 690 1600] | [ 737 1599] | [ 693 1638] | [ 741 1637]
         M | [ 465 1645] | [ 502 1644] | [ 465 1679] | [ 502 1678]
         C | [ 647 1647] | [ 684 1646] | [ 648 1680] | [ 686 1680]
     SPACE | [ 466 1601] | [ 677 1597] | [ 469 1637] | [ 684 1637]
         V | [ 601 1647] | [ 639 1646] | [ 603 1680] | [ 640 1679]
