       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 795 1774] | [ 834 1773] | [ 800 1812] | [ 838 1811]
         1 | [ 748 1774] | [ 786 1773] | [ 751 1812] | [ 790 1811]
         2 | [ 700 1775] | [ 738 1773] | [ 704 1813] | [ 742 1812]
         3 | [ 653 1775] | [ 691 1774] | [ 655 1813] | [ 693 1813]
         4 | [ 605 1775] | [ 643 1774] | [ 607 1814] | [ 645 1813]
         5 | [ 558 1775] | [ 596 1775] | [ 558 1814] | [ 596 1814]
         6 | [ 509 1776] | [ 548 1775] | [ 511 1815] | [ 548 1814]
         7 | [ 463 1775] | [ 500 1775] | [ 461 1815] | [ 499 1815]
         8 | [ 414 1776] | [ 453 1777] | [ 412 1815] | [ 450 1816]
         9 | [ 366 1776] | [ 404 1776] | [ 363 1816] | [ 402 1816]
         0 | [ 317 1777] | [ 356 1777] | [ 314 1816] | [ 353 1816]
         - | [ 268 1778] | [ 308 1778] | [ 265 1816] | [ 304 1817]
         = | [ 220 1778] | [ 259 1777] | [ 216 1817] | [ 255 1818]
    DELETE | [ 148 1778] | [ 211 1779] | [ 143 1819] | [ 206 1818]
       TAB | [ 767 1727] | [ 828 1726] | [ 772 1764] | [ 832 1763]
         Q | [ 720 1728] | [ 758 1726] | [ 724 1764] | [ 761 1764]
         W | [ 674 1727] | [ 712 1727] | [ 676 1764] | [ 714 1764]
         Y | [ 487 1727] | [ 524 1729] | [ 485 1765] | [ 523 1766]
         U | [ 439 1728] | [ 477 1729] | [ 438 1767] | [ 476 1766]
         I | [ 391 1729] | [ 430 1730] | [ 389 1766] | [ 427 1767]
         O | [ 344 1729] | [ 382 1729] | [ 341 1766] | [ 380 1767]
         P | [ 297 1729] | [ 335 1730] | [ 293 1767] | [ 332 1767]
         [ | [ 250 1729] | [ 287 1730] | [ 245 1768] | [ 283 1768]
         ] | [ 201 1730] | [ 239 1730] | [ 197 1768] | [ 236 1768]
         \ | [ 154 1730] | [ 191 1730] | [ 148 1768] | [ 187 1769]
         ' | [ 242 1683] | [ 279 1682] | [ 237 1720] | [ 276 1720]
    RETURN | [ 157 1687] | [ 230 1683] | [ 155 1722] | [ 229 1720]
         H | [ 475 1682] | [ 512 1683] | [ 473 1718] | [ 510 1720]
         T | [ 533 1728] | [ 571 1728] | [ 534 1766] | [ 572 1764]
 CAPS_LOCK | [ 751 1682] | [ 820 1679] | [ 755 1717] | [ 827 1716]
         G | [ 520 1683] | [ 558 1681] | [ 521 1719] | [ 558 1719]
         R | [ 579 1729] | [ 617 1727] | [ 581 1765] | [ 619 1765]
         E | [ 627 1727] | [ 664 1727] | [ 629 1765] | [ 667 1764]
         B | [ 497 1638] | [ 534 1637] | [ 497 1673] | [ 535 1672]
     SHFT2 | [ 165 1639] | [ 259 1638] | [ 159 1675] | [ 254 1676]
        FN | [ 784 1587] | [ 812 1588] | [ 780 1627] | [ 815 1628]
    ARROWS | [ 215 1589] | [ 242 1589] | [ 211 1631] | [ 251 1631]
         N | [ 458 1637] | [ 489 1640] | [ 461 1674] | [ 487 1674]
         J | [ 423 1682] | [ 462 1683] | [ 422 1718] | [ 459 1719]
         ; | [ 291 1683] | [ 329 1683] | [ 288 1718] | [ 325 1719]
         A | [ 704 1684] | [ 742 1682] | [ 709 1718] | [ 745 1717]
         K | [ 380 1683] | [ 417 1683] | [ 378 1718] | [ 415 1719]
         S | [ 659 1683] | [ 697 1682] | [ 663 1718] | [ 699 1718]
         F | [ 564 1684] | [ 603 1683] | [ 567 1719] | [ 604 1718]
         L | [ 337 1682] | [ 374 1682] | [ 335 1718] | [ 372 1718]
         M | [ 406 1638] | [ 443 1637] | [ 406 1672] | [ 444 1671]
         / | [ 268 1638] | [ 305 1638] | [ 264 1672] | [ 301 1673]
         D | [ 611 1683] | [ 647 1683] | [ 613 1719] | [ 649 1718]
     SHFT1 | [ 725 1642] | [ 815 1637] | [ 731 1673] | [ 823 1671]
         , | [ 358 1638] | [ 394 1638] | [ 355 1672] | [ 392 1674]
         . | [ 312 1639] | [ 349 1638] | [ 311 1674] | [ 348 1672]
         V | [ 544 1638] | [ 581 1638] | [ 543 1673] | [ 579 1675]
      CMD2 | [ 353 1587] | [ 402 1586] | [ 353 1626] | [ 400 1625]
      ALT2 | [ 306 1592] | [ 342 1593] | [ 302 1632] | [ 339 1632]
         Z | [ 679 1638] | [ 715 1638] | [ 683 1673] | [ 718 1672]
         X | [ 632 1638] | [ 670 1639] | [ 635 1674] | [ 671 1673]
         C | [ 585 1638] | [ 621 1637] | [ 587 1673] | [ 623 1672]
      CTRL | [ 732 1590] | [ 766 1591] | [ 733 1628] | [ 769 1630]
      ALT1 | [ 690 1594] | [ 724 1593] | [ 689 1623] | [ 724 1626]
     SPACE | [ 409 1594] | [ 597 1587] | [ 412 1629] | [ 625 1628]
      CMD1 | [ 629 1590] | [ 675 1589] | [ 632 1630] | [ 679 1629]
