       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 801 1752] | [ 838 1751] | [ 805 1789] | [ 843 1788]
         1 | [ 756 1751] | [ 793 1753] | [ 757 1788] | [ 793 1790]
         2 | [ 709 1751] | [ 746 1752] | [ 710 1788] | [ 746 1790]
         3 | [ 661 1752] | [ 698 1751] | [ 664 1790] | [ 701 1789]
         4 | [ 616 1751] | [ 653 1753] | [ 616 1790] | [ 652 1790]
         5 | [ 569 1751] | [ 606 1753] | [ 568 1789] | [ 605 1790]
         6 | [ 521 1752] | [ 559 1752] | [ 521 1790] | [ 558 1790]
         7 | [ 474 1752] | [ 512 1752] | [ 473 1790] | [ 511 1790]
         8 | [ 427 1752] | [ 465 1753] | [ 425 1789] | [ 463 1790]
         9 | [ 380 1752] | [ 418 1752] | [ 377 1789] | [ 415 1791]
         0 | [ 332 1752] | [ 370 1752] | [ 330 1790] | [ 367 1791]
         - | [ 285 1752] | [ 323 1752] | [ 282 1791] | [ 320 1791]
         = | [ 238 1752] | [ 276 1752] | [ 234 1791] | [ 272 1791]
    DELETE | [ 167 1752] | [ 228 1752] | [ 162 1791] | [ 224 1791]
       TAB | [ 773 1707] | [ 834 1706] | [ 777 1742] | [ 837 1742]
         Q | [ 729 1705] | [ 765 1706] | [ 730 1742] | [ 766 1743]
         W | [ 682 1706] | [ 719 1706] | [ 684 1742] | [ 721 1742]
         E | [ 636 1706] | [ 673 1706] | [ 638 1743] | [ 675 1741]
         R | [ 591 1705] | [ 627 1706] | [ 590 1741] | [ 627 1743]
         T | [ 545 1705] | [ 581 1706] | [ 544 1742] | [ 580 1743]
         Y | [ 499 1705] | [ 535 1706] | [ 497 1742] | [ 534 1743]
         U | [ 452 1705] | [ 489 1706] | [ 450 1742] | [ 488 1743]
         I | [ 406 1705] | [ 442 1706] | [ 403 1742] | [ 440 1743]
         O | [ 358 1706] | [ 396 1706] | [ 356 1742] | [ 394 1743]
         P | [ 312 1706] | [ 350 1707] | [ 309 1742] | [ 347 1743]
         [ | [ 265 1706] | [ 303 1706] | [ 262 1743] | [ 300 1743]
         ] | [ 218 1706] | [ 256 1706] | [ 215 1743] | [ 252 1743]
         \ | [ 172 1706] | [ 209 1705] | [ 167 1742] | [ 205 1743]
 CAPS_LOCK | [ 758 1662] | [ 828 1661] | [ 763 1697] | [ 833 1695]
         A | [ 712 1661] | [ 749 1661] | [ 715 1696] | [ 752 1696]
         H | [ 486 1662] | [ 523 1661] | [ 486 1697] | [ 523 1697]
         J | [ 442 1660] | [ 478 1662] | [ 440 1697] | [ 476 1697]
         ' | [ 258 1661] | [ 295 1661] | [ 254 1696] | [ 291 1697]
    RETURN | [ 176 1663] | [ 247 1660] | [ 175 1698] | [ 246 1696]
         G | [ 531 1662] | [ 568 1659] | [ 533 1697] | [ 569 1696]
         K | [ 395 1661] | [ 432 1661] | [ 393 1696] | [ 430 1697]
         ; | [ 303 1661] | [ 341 1660] | [ 301 1697] | [ 337 1697]
         B | [ 509 1619] | [ 545 1618] | [ 510 1654] | [ 546 1654]
         N | [ 465 1618] | [ 501 1619] | [ 463 1653] | [ 499 1654]
     SHFT2 | [ 180 1624] | [ 265 1616] | [ 180 1654] | [ 275 1648]
         S | [ 666 1661] | [ 704 1660] | [ 670 1696] | [ 706 1696]
         F | [ 575 1662] | [ 614 1661] | [ 578 1697] | [ 615 1696]
         L | [ 350 1660] | [ 387 1660] | [ 348 1696] | [ 385 1696]
         M | [ 418 1619] | [ 455 1618] | [ 418 1653] | [ 456 1652]
         / | [ 284 1618] | [ 321 1618] | [ 280 1652] | [ 317 1653]
    ARROWS | [ 232 1568] | [ 265 1568] | [ 227 1609] | [ 264 1609]
         D | [ 623 1661] | [ 659 1661] | [ 625 1697] | [ 661 1696]
     SHFT1 | [ 730 1622] | [ 820 1617] | [ 736 1653] | [ 828 1651]
         , | [ 374 1618] | [ 410 1618] | [ 371 1652] | [ 408 1654]
         . | [ 328 1619] | [ 365 1618] | [ 327 1654] | [ 364 1652]
         V | [ 555 1618] | [ 592 1618] | [ 554 1653] | [ 590 1655]
      CMD2 | [ 362 1569] | [ 411 1568] | [ 362 1608] | [ 409 1607]
      ALT2 | [ 321 1568] | [ 357 1569] | [ 317 1608] | [ 354 1608]
         Z | [ 686 1618] | [ 722 1618] | [ 690 1653] | [ 725 1652]
         X | [ 641 1618] | [ 679 1619] | [ 644 1654] | [ 680 1653]
         C | [ 597 1618] | [ 633 1617] | [ 599 1653] | [ 635 1652]
        FN | [ 783 1572] | [ 818 1569] | [ 787 1608] | [ 822 1608]
      CTRL | [ 739 1569] | [ 773 1570] | [ 740 1607] | [ 776 1609]
      ALT1 | [ 696 1573] | [ 730 1572] | [ 695 1602] | [ 730 1605]
     SPACE | [ 419 1573] | [ 607 1566] | [ 422 1608] | [ 635 1607]
      CMD1 | [ 638 1569] | [ 684 1568] | [ 641 1609] | [ 688 1608]
