       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 868 1802] | [ 907 1801] | [ 874 1840] | [ 912 1839]
         1 | [ 820 1801] | [ 858 1800] | [ 823 1839] | [ 863 1839]
         2 | [ 771 1801] | [ 810 1800] | [ 776 1840] | [ 814 1838]
         3 | [ 724 1800] | [ 762 1800] | [ 726 1839] | [ 765 1838]
         4 | [ 675 1800] | [ 714 1800] | [ 677 1839] | [ 716 1838]
         5 | [ 628 1799] | [ 666 1801] | [ 627 1838] | [ 666 1839]
         6 | [ 578 1800] | [ 616 1799] | [ 580 1839] | [ 618 1838]
         7 | [ 531 1799] | [ 569 1800] | [ 529 1837] | [ 568 1839]
         8 | [ 482 1799] | [ 521 1800] | [ 480 1837] | [ 520 1838]
         9 | [ 434 1799] | [ 473 1800] | [ 432 1838] | [ 471 1838]
         0 | [ 387 1798] | [ 425 1799] | [ 383 1837] | [ 422 1838]
         - | [ 337 1799] | [ 377 1799] | [ 334 1837] | [ 373 1838]
         = | [ 290 1798] | [ 328 1798] | [ 285 1836] | [ 324 1838]
    DELETE | [ 218 1798] | [ 280 1798] | [ 213 1837] | [ 276 1837]
       TAB | [ 839 1754] | [ 901 1754] | [ 843 1791] | [ 906 1791]
         Q | [ 791 1755] | [ 830 1754] | [ 795 1791] | [ 834 1790]
         W | [ 744 1754] | [ 781 1753] | [ 747 1791] | [ 785 1791]
         Y | [ 554 1753] | [ 592 1753] | [ 554 1790] | [ 593 1790]
         U | [ 508 1752] | [ 545 1753] | [ 506 1789] | [ 543 1791]
         I | [ 461 1752] | [ 498 1753] | [ 458 1789] | [ 496 1790]
         P | [ 367 1751] | [ 404 1753] | [ 362 1788] | [ 400 1790]
         [ | [ 319 1751] | [ 357 1753] | [ 314 1788] | [ 353 1789]
         ] | [ 272 1751] | [ 309 1752] | [ 267 1789] | [ 305 1789]
         \ | [ 223 1752] | [ 262 1752] | [ 219 1789] | [ 257 1789]
 CAPS_LOCK | [ 822 1710] | [ 895 1708] | [ 827 1745] | [ 900 1743]
         A | [ 776 1709] | [ 813 1708] | [ 780 1745] | [ 817 1744]
         K | [ 450 1707] | [ 487 1707] | [ 449 1744] | [ 487 1743]
         ' | [ 310 1707] | [ 348 1707] | [ 307 1742] | [ 345 1743]
    RETURN | [ 228 1709] | [ 302 1706] | [ 226 1743] | [ 299 1742]
     SHFT2 | [ 233 1668] | [ 327 1662] | [ 232 1698] | [ 327 1696]
         O | [ 413 1752] | [ 451 1753] | [ 410 1789] | [ 448 1790]
         ; | [ 357 1707] | [ 395 1707] | [ 354 1742] | [ 392 1743]
         L | [ 404 1707] | [ 441 1707] | [ 401 1743] | [ 438 1744]
         R | [ 649 1754] | [ 687 1753] | [ 650 1790] | [ 689 1790]
         T | [ 601 1754] | [ 640 1753] | [ 602 1790] | [ 641 1790]
         F | [ 636 1708] | [ 673 1708] | [ 637 1744] | [ 675 1744]
         J | [ 497 1707] | [ 534 1708] | [ 495 1743] | [ 533 1744]
         / | [ 337 1664] | [ 374 1663] | [ 336 1699] | [ 373 1697]
         , | [ 430 1663] | [ 467 1665] | [ 427 1698] | [ 464 1699]
         H | [ 542 1709] | [ 581 1708] | [ 543 1744] | [ 581 1743]
         . | [ 384 1663] | [ 421 1664] | [ 381 1698] | [ 418 1699]
      CMD2 | [ 420 1616] | [ 468 1616] | [ 418 1655] | [ 467 1654]
         N | [ 520 1665] | [ 557 1664] | [ 520 1699] | [ 558 1698]
      ALT2 | [ 377 1615] | [ 412 1616] | [ 372 1654] | [ 410 1655]
    ARROWS | [ 288 1614] | [ 323 1616] | [ 282 1655] | [ 318 1655]
         E | [ 697 1753] | [ 734 1753] | [ 699 1791] | [ 737 1791]
     SHFT1 | [ 794 1668] | [ 887 1664] | [ 800 1700] | [ 894 1700]
         D | [ 683 1708] | [ 720 1708] | [ 684 1744] | [ 723 1743]
         S | [ 729 1709] | [ 766 1708] | [ 733 1745] | [ 770 1743]
        FN | [ 847 1617] | [ 884 1617] | [ 852 1656] | [ 888 1656]
         Z | [ 749 1666] | [ 787 1665] | [ 753 1700] | [ 789 1699]
      CTRL | [ 802 1617] | [ 839 1617] | [ 806 1656] | [ 843 1656]
         M | [ 474 1665] | [ 512 1664] | [ 474 1699] | [ 511 1698]
         X | [ 703 1665] | [ 741 1665] | [ 707 1700] | [ 743 1699]
         B | [ 565 1666] | [ 603 1664] | [ 566 1699] | [ 604 1698]
         G | [ 589 1709] | [ 626 1707] | [ 590 1744] | [ 628 1743]
      ALT1 | [ 757 1617] | [ 793 1617] | [ 760 1656] | [ 797 1656]
         C | [ 657 1666] | [ 694 1664] | [ 660 1700] | [ 697 1698]
      CMD1 | [ 700 1618] | [ 749 1617] | [ 703 1656] | [ 751 1656]
         V | [ 611 1666] | [ 648 1664] | [ 613 1699] | [ 650 1699]
     SPACE | [ 474 1623] | [ 688 1615] | [ 475 1656] | [ 695 1655]
