       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 783 1758] | [ 821 1758] | [ 787 1793] | [ 826 1792]
         1 | [ 737 1758] | [ 776 1758] | [ 741 1793] | [ 779 1793]
         2 | [ 692 1757] | [ 729 1757] | [ 695 1793] | [ 732 1792]
         3 | [ 646 1758] | [ 683 1757] | [ 647 1792] | [ 686 1792]
         4 | [ 600 1758] | [ 637 1757] | [ 601 1792] | [ 639 1792]
         5 | [ 555 1757] | [ 591 1757] | [ 555 1792] | [ 593 1792]
         6 | [ 509 1758] | [ 546 1757] | [ 508 1792] | [ 547 1791]
         7 | [ 463 1758] | [ 500 1757] | [ 463 1793] | [ 500 1792]
         8 | [ 417 1758] | [ 454 1757] | [ 416 1792] | [ 454 1792]
         9 | [ 373 1757] | [ 410 1758] | [ 369 1792] | [ 407 1792]
         0 | [ 327 1757] | [ 364 1758] | [ 323 1792] | [ 361 1792]
         - | [ 280 1758] | [ 318 1757] | [ 277 1792] | [ 315 1791]
         = | [ 236 1757] | [ 273 1757] | [ 230 1792] | [ 268 1792]
    DELETE | [ 166 1759] | [ 227 1757] | [ 161 1792] | [ 223 1791]
       TAB | [ 756 1717] | [ 816 1717] | [ 760 1751] | [ 820 1751]
         Q | [ 711 1717] | [ 749 1717] | [ 714 1751] | [ 752 1750]
         W | [ 667 1716] | [ 704 1717] | [ 669 1751] | [ 706 1751]
         E | [ 621 1718] | [ 659 1717] | [ 624 1751] | [ 660 1751]
         R | [ 577 1717] | [ 614 1717] | [ 577 1750] | [ 615 1750]
         T | [ 532 1717] | [ 569 1717] | [ 533 1751] | [ 570 1749]
         Y | [ 487 1717] | [ 524 1717] | [ 487 1751] | [ 524 1750]
         U | [ 442 1718] | [ 479 1717] | [ 442 1751] | [ 479 1749]
         I | [ 398 1717] | [ 435 1717] | [ 397 1751] | [ 433 1750]
         O | [ 353 1717] | [ 390 1717] | [ 350 1750] | [ 388 1750]
         P | [ 308 1717] | [ 345 1717] | [ 305 1750] | [ 343 1749]
         [ | [ 263 1718] | [ 301 1717] | [ 259 1750] | [ 297 1750]
         ] | [ 219 1717] | [ 256 1717] | [ 214 1750] | [ 251 1750]
         \ | [ 175 1717] | [ 211 1717] | [ 169 1750] | [ 206 1750]
 CAPS_LOCK | [ 741 1678] | [ 810 1678] | [ 746 1711] | [ 815 1711]
         A | [ 697 1678] | [ 734 1678] | [ 699 1710] | [ 737 1710]
         S | [ 653 1678] | [ 690 1678] | [ 655 1710] | [ 692 1710]
         D | [ 609 1678] | [ 646 1678] | [ 610 1710] | [ 647 1710]
         F | [ 565 1678] | [ 602 1678] | [ 565 1710] | [ 603 1710]
         G | [ 521 1679] | [ 558 1678] | [ 521 1710] | [ 558 1710]
         H | [ 477 1679] | [ 514 1678] | [ 476 1710] | [ 514 1710]
         J | [ 433 1679] | [ 470 1678] | [ 432 1710] | [ 469 1710]
         K | [ 390 1678] | [ 426 1678] | [ 387 1710] | [ 425 1709]
         L | [ 346 1678] | [ 382 1678] | [ 343 1710] | [ 380 1710]
         ; | [ 302 1678] | [ 339 1678] | [ 299 1710] | [ 336 1709]
         ' | [ 258 1679] | [ 295 1678] | [ 254 1710] | [ 291 1710]
    RETURN | [ 181 1680] | [ 251 1678] | [ 177 1710] | [ 247 1709]
     SHFT1 | [ 715 1643] | [ 802 1639] | [ 718 1672] | [ 810 1672]
         Z | [ 673 1641] | [ 708 1640] | [ 675 1672] | [ 711 1672]
         X | [ 630 1641] | [ 665 1640] | [ 631 1672] | [ 668 1671]
         C | [ 587 1641] | [ 623 1641] | [ 588 1672] | [ 624 1671]
         V | [ 543 1641] | [ 580 1641] | [ 544 1672] | [ 580 1671]
         B | [ 500 1641] | [ 536 1641] | [ 500 1672] | [ 536 1672]
         N | [ 457 1641] | [ 493 1641] | [ 456 1672] | [ 493 1671]
         M | [ 414 1641] | [ 450 1641] | [ 413 1672] | [ 449 1672]
         , | [ 371 1641] | [ 407 1641] | [ 369 1672] | [ 405 1672]
         . | [ 328 1641] | [ 364 1641] | [ 326 1672] | [ 362 1671]
         / | [ 285 1641] | [ 321 1641] | [ 283 1672] | [ 318 1671]
     SHFT2 | [ 192 1640] | [ 278 1641] | [ 184 1672] | [ 273 1672]
        FN | [ 765 1600] | [ 800 1600] | [ 769 1635] | [ 805 1635]
      CTRL | [ 723 1600] | [ 758 1600] | [ 726 1635] | [ 762 1635]
      ALT1 | [ 681 1600] | [ 716 1600] | [ 683 1635] | [ 719 1635]
      CMD1 | [ 628 1600] | [ 674 1600] | [ 630 1635] | [ 676 1635]
     SPACE | [ 420 1599] | [ 622 1601] | [ 414 1632] | [ 622 1635]
      CMD2 | [ 364 1601] | [ 410 1600] | [ 362 1635] | [ 408 1635]
      ALT2 | [ 323 1600] | [ 358 1600] | [ 319 1635] | [ 354 1635]
    ARROWS | [ 240 1599] | [ 274 1600] | [ 233 1634] | [ 269 1634]
