       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 807 1811] | [ 847 1811] | [ 812 1852] | [ 853 1851]
         1 | [ 757 1809] | [ 797 1810] | [ 761 1851] | [ 801 1851]
         2 | [ 706 1809] | [ 747 1809] | [ 710 1850] | [ 750 1850]
         5 | [ 556 1804] | [ 597 1807] | [ 555 1846] | [ 596 1847]
         6 | [ 504 1804] | [ 546 1805] | [ 503 1844] | [ 544 1846]
         7 | [ 455 1802] | [ 496 1805] | [ 452 1843] | [ 493 1845]
       TAB | [ 778 1762] | [ 843 1763] | [ 782 1801] | [ 847 1801]
         8 | [ 404 1801] | [ 445 1803] | [ 401 1843] | [ 443 1843]
         U | [ 432 1753] | [ 472 1755] | [ 429 1792] | [ 471 1793]
         3 | [ 657 1806] | [ 697 1808] | [ 657 1848] | [ 698 1849]
         4 | [ 605 1806] | [ 646 1806] | [ 606 1847] | [ 648 1847]
         Q | [ 728 1760] | [ 769 1761] | [ 732 1800] | [ 772 1800]
         Y | [ 482 1754] | [ 522 1756] | [ 479 1793] | [ 520 1795]
         T | [ 532 1755] | [ 572 1757] | [ 530 1795] | [ 571 1796]
         B | [ 497 1663] | [ 536 1665] | [ 495 1700] | [ 534 1701]
         N | [ 449 1661] | [ 488 1664] | [ 446 1698] | [ 485 1700]
         9 | [ 354 1803] | [ 395 1805] | [ 350 1845] | [ 393 1845]
    DELETE | [ 125 1805] | [ 191 1805] | [ 119 1847] | [ 187 1847]
         0 | [ 304 1805] | [ 345 1808] | [ 298 1846] | [ 338 1849]
         - | [ 253 1805] | [ 294 1806] | [ 247 1847] | [ 288 1848]
         = | [ 201 1806] | [ 243 1807] | [ 196 1847] | [ 238 1847]
         ] | [ 185 1756] | [ 225 1758] | [ 178 1795] | [ 220 1796]
         [ | [ 235 1756] | [ 276 1758] | [ 230 1796] | [ 270 1797]
         \ | [ 134 1756] | [ 174 1757] | [ 127 1796] | [ 168 1796]
         P | [ 285 1755] | [ 325 1759] | [ 278 1794] | [ 318 1797]
         R | [ 578 1758] | [ 620 1757] | [ 579 1796] | [ 622 1795]
    RETURN | [ 141 1662] | [ 219 1662] | [ 136 1699] | [ 215 1699]
         H | [ 468 1662] | [ 508 1661] | [ 468 1699] | [ 508 1699]
         G | [ 517 1661] | [ 556 1661] | [ 516 1699] | [ 558 1699]
         V | [ 543 1662] | [ 582 1662] | [ 544 1699] | [ 585 1699]
         ' | [ 226 1661] | [ 266 1662] | [ 220 1699] | [ 261 1701]
         J | [ 424 1661] | [ 464 1662] | [ 422 1700] | [ 461 1701]
         I | [ 374 1753] | [ 414 1758] | [ 370 1796] | [ 411 1798]
         E | [ 633 1758] | [ 677 1757] | [ 635 1796] | [ 676 1797]
 CAPS_LOCK | [ 761 1662] | [ 837 1662] | [ 768 1700] | [ 842 1700]
         O | [ 332 1755] | [ 372 1757] | [ 327 1795] | [ 368 1797]
     SHFT2 | [ 146 1664] | [ 245 1662] | [ 143 1698] | [ 244 1699]
         ; | [ 276 1660] | [ 316 1663] | [ 270 1697] | [ 311 1700]
         W | [ 681 1755] | [ 721 1758] | [ 681 1795] | [ 721 1797]
         F | [ 569 1660] | [ 609 1662] | [ 568 1699] | [ 608 1701]
         K | [ 367 1661] | [ 407 1662] | [ 363 1699] | [ 404 1701]
         M | [ 395 1660] | [ 434 1663] | [ 390 1698] | [ 431 1699]
         / | [ 256 1661] | [ 295 1663] | [ 251 1699] | [ 291 1700]
         L | [ 321 1660] | [ 361 1662] | [ 317 1699] | [ 357 1700]
    ARROWS | [ 202 1579] | [ 240 1582] | [ 195 1622] | [ 235 1622]
         A | [ 715 1661] | [ 756 1662] | [ 719 1700] | [ 759 1699]
         D | [ 614 1662] | [ 656 1662] | [ 617 1700] | [ 657 1700]
         C | [ 590 1662] | [ 630 1662] | [ 592 1700] | [ 631 1700]
         , | [ 347 1661] | [ 385 1663] | [ 342 1698] | [ 382 1700]
         . | [ 302 1660] | [ 341 1663] | [ 297 1698] | [ 337 1699]
      CMD2 | [ 331 1580] | [ 383 1579] | [ 329 1620] | [ 381 1621]
      ALT2 | [ 295 1579] | [ 334 1580] | [ 290 1620] | [ 330 1622]
         S | [ 666 1661] | [ 706 1661] | [ 668 1699] | [ 709 1699]
     SHFT1 | [ 734 1662] | [ 831 1663] | [ 739 1699] | [ 837 1699]
         Z | [ 689 1662] | [ 730 1662] | [ 693 1699] | [ 732 1699]
         X | [ 643 1662] | [ 682 1662] | [ 646 1700] | [ 685 1699]
     SPACE | [ 401 1583] | [ 624 1578] | [ 403 1618] | [ 631 1622]
        FN | [ 789 1624] | [ 827 1625] | [ 794 1666] | [ 832 1666]
      CTRL | [ 744 1580] | [ 783 1580] | [ 749 1621] | [ 787 1621]
      ALT1 | [ 701 1579] | [ 741 1581] | [ 703 1620] | [ 742 1622]
      CMD1 | [ 638 1580] | [ 691 1580] | [ 642 1621] | [ 693 1621]
