       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 868 1795] | [ 907 1796] | [ 872 1834] | [ 911 1834]
         1 | [ 819 1795] | [ 858 1795] | [ 823 1834] | [ 862 1834]
         2 | [ 770 1796] | [ 808 1794] | [ 773 1833] | [ 813 1833]
         3 | [ 722 1795] | [ 760 1794] | [ 726 1834] | [ 764 1833]
         4 | [ 674 1794] | [ 712 1794] | [ 677 1834] | [ 715 1832]
         5 | [ 625 1795] | [ 664 1794] | [ 627 1833] | [ 665 1833]
         6 | [ 578 1793] | [ 617 1795] | [ 577 1832] | [ 616 1833]
         7 | [ 528 1795] | [ 568 1793] | [ 530 1833] | [ 568 1832]
         8 | [ 481 1793] | [ 520 1793] | [ 480 1832] | [ 518 1832]
         9 | [ 434 1792] | [ 472 1793] | [ 430 1830] | [ 469 1832]
         0 | [ 385 1792] | [ 424 1793] | [ 382 1831] | [ 420 1832]
         - | [ 337 1792] | [ 376 1793] | [ 333 1830] | [ 371 1832]
         = | [ 290 1791] | [ 328 1793] | [ 285 1831] | [ 323 1831]
    DELETE | [ 216 1792] | [ 279 1791] | [ 213 1831] | [ 276 1829]
       TAB | [ 838 1749] | [ 900 1748] | [ 842 1785] | [ 905 1786]
         Q | [ 791 1748] | [ 829 1748] | [ 795 1786] | [ 833 1784]
         W | [ 743 1748] | [ 781 1748] | [ 746 1785] | [ 784 1786]
         Y | [ 553 1747] | [ 592 1747] | [ 553 1784] | [ 592 1784]
         U | [ 507 1746] | [ 545 1748] | [ 505 1783] | [ 544 1784]
         I | [ 459 1746] | [ 497 1746] | [ 457 1783] | [ 495 1784]
         P | [ 365 1745] | [ 402 1745] | [ 361 1782] | [ 400 1783]
         [ | [ 318 1745] | [ 355 1745] | [ 313 1782] | [ 352 1783]
         ] | [ 270 1745] | [ 308 1745] | [ 266 1782] | [ 303 1783]
         \ | [ 224 1744] | [ 261 1745] | [ 218 1782] | [ 255 1783]
 CAPS_LOCK | [ 822 1703] | [ 895 1703] | [ 826 1739] | [ 899 1739]
         A | [ 775 1704] | [ 812 1702] | [ 779 1739] | [ 816 1739]
         K | [ 449 1701] | [ 487 1701] | [ 448 1737] | [ 486 1736]
         ' | [ 310 1700] | [ 347 1700] | [ 306 1736] | [ 343 1737]
    RETURN | [ 227 1703] | [ 299 1699] | [ 225 1736] | [ 299 1733]
         ; | [ 357 1700] | [ 394 1701] | [ 353 1736] | [ 390 1737]
         R | [ 648 1748] | [ 687 1748] | [ 650 1785] | [ 688 1785]
         T | [ 600 1748] | [ 639 1747] | [ 602 1785] | [ 640 1784]
         F | [ 635 1703] | [ 672 1702] | [ 636 1738] | [ 674 1738]
         J | [ 496 1701] | [ 533 1701] | [ 494 1736] | [ 532 1738]
         H | [ 542 1702] | [ 579 1701] | [ 543 1738] | [ 580 1737]
         N | [ 519 1659] | [ 556 1658] | [ 520 1693] | [ 557 1692]
         E | [ 696 1748] | [ 733 1747] | [ 698 1785] | [ 736 1785]
     SHFT1 | [ 794 1662] | [ 886 1658] | [ 801 1695] | [ 894 1693]
         D | [ 681 1704] | [ 719 1702] | [ 685 1739] | [ 721 1739]
         S | [ 728 1704] | [ 765 1702] | [ 732 1739] | [ 769 1738]
        FN | [ 847 1612] | [ 884 1612] | [ 852 1651] | [ 888 1651]
         Z | [ 749 1659] | [ 786 1659] | [ 752 1694] | [ 789 1693]
      CTRL | [ 803 1611] | [ 839 1612] | [ 805 1650] | [ 841 1651]
         M | [ 475 1657] | [ 512 1659] | [ 473 1693] | [ 509 1693]
         X | [ 703 1659] | [ 740 1659] | [ 705 1694] | [ 742 1694]
         B | [ 565 1659] | [ 602 1658] | [ 566 1693] | [ 603 1693]
         G | [ 588 1703] | [ 626 1702] | [ 589 1738] | [ 627 1738]
      ALT1 | [ 756 1612] | [ 793 1611] | [ 760 1651] | [ 797 1650]
         C | [ 657 1659] | [ 694 1659] | [ 659 1694] | [ 696 1693]
      CMD1 | [ 700 1612] | [ 748 1611] | [ 703 1651] | [ 751 1650]
         V | [ 611 1659] | [ 649 1659] | [ 613 1694] | [ 650 1692]
     SPACE | [ 474 1614] | [ 686 1609] | [ 476 1650] | [ 694 1650]
         , | [ 429 1657] | [ 466 1658] | [ 426 1692] | [ 463 1693]
         O | [ 413 1745] | [ 450 1746] | [ 409 1783] | [ 448 1783]
         / | [ 337 1657] | [ 374 1657] | [ 333 1690] | [ 371 1692]
     SHFT2 | [ 233 1659] | [ 324 1655] | [ 232 1692] | [ 327 1687]
         L | [ 403 1701] | [ 441 1702] | [ 400 1736] | [ 438 1737]
    ARROWS | [ 287 1608] | [ 322 1609] | [ 281 1648] | [ 317 1649]
         . | [ 383 1657] | [ 420 1658] | [ 380 1692] | [ 416 1693]
      CMD2 | [ 431 1611] | [ 465 1611] | [ 434 1651] | [ 463 1651]
      ALT2 | [ 383 1610] | [ 419 1610] | [ 380 1650] | [ 415 1651]
