       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 912 1762] | [ 958 1762] | [ 918 1812] | [ 964 1811]
         1 | [ 857 1764] | [ 905 1763] | [ 862 1812] | [ 909 1812]
         2 | [ 805 1763] | [ 851 1763] | [ 809 1813] | [ 856 1810]
         3 | [ 750 1764] | [ 796 1763] | [ 755 1814] | [ 801 1812]
         4 | [ 697 1764] | [ 744 1765] | [ 698 1812] | [ 745 1814]
         5 | [ 642 1765] | [ 690 1765] | [ 643 1813] | [ 691 1814]
         6 | [ 589 1765] | [ 636 1766] | [ 588 1813] | [ 636 1814]
         7 | [ 533 1766] | [ 581 1765] | [ 534 1815] | [ 581 1815]
         8 | [ 479 1766] | [ 527 1766] | [ 478 1814] | [ 525 1816]
         9 | [ 426 1766] | [ 473 1767] | [ 423 1815] | [ 471 1816]
         0 | [ 370 1767] | [ 418 1767] | [ 368 1816] | [ 417 1816]
         - | [ 316 1767] | [ 364 1768] | [ 313 1817] | [ 361 1817]
         = | [ 262 1767] | [ 309 1767] | [ 257 1817] | [ 306 1817]
    DELETE | [ 178 1769] | [ 253 1767] | [ 175 1819] | [ 251 1817]
       TAB | [ 878 1709] | [ 950 1708] | [ 884 1756] | [ 956 1756]
         Q | [ 825 1709] | [ 872 1709] | [ 830 1756] | [ 876 1756]
         W | [ 772 1710] | [ 818 1709] | [ 777 1757] | [ 822 1756]
         E | [ 719 1710] | [ 765 1709] | [ 722 1757] | [ 769 1756]
         R | [ 666 1710] | [ 713 1710] | [ 669 1758] | [ 716 1756]
         T | [ 612 1712] | [ 659 1710] | [ 616 1759] | [ 661 1758]
         Y | [ 559 1712] | [ 606 1710] | [ 561 1759] | [ 608 1758]
         U | [ 508 1710] | [ 553 1711] | [ 506 1758] | [ 552 1759]
         I | [ 454 1711] | [ 500 1712] | [ 452 1759] | [ 499 1759]
         O | [ 399 1712] | [ 446 1711] | [ 398 1760] | [ 444 1760]
         P | [ 346 1712] | [ 393 1712] | [ 343 1760] | [ 391 1760]
         [ | [ 293 1712] | [ 339 1712] | [ 288 1759] | [ 335 1761]
         ] | [ 239 1712] | [ 286 1713] | [ 234 1760] | [ 282 1761]
         \ | [ 184 1713] | [ 232 1713] | [ 180 1761] | [ 226 1762]
 CAPS_LOCK | [ 859 1656] | [ 944 1656] | [ 864 1702] | [ 948 1702]
         A | [ 807 1656] | [ 853 1656] | [ 811 1702] | [ 857 1702]
         S | [ 754 1658] | [ 800 1656] | [ 759 1703] | [ 804 1702]
         D | [ 702 1658] | [ 747 1656] | [ 705 1703] | [ 752 1702]
         F | [ 650 1658] | [ 696 1657] | [ 653 1704] | [ 699 1703]
         G | [ 597 1659] | [ 644 1657] | [ 600 1705] | [ 646 1703]
         H | [ 545 1658] | [ 591 1657] | [ 547 1705] | [ 593 1703]
         J | [ 494 1658] | [ 540 1659] | [ 493 1705] | [ 538 1705]
         K | [ 440 1659] | [ 486 1658] | [ 441 1706] | [ 486 1705]
         L | [ 389 1658] | [ 435 1660] | [ 386 1705] | [ 433 1705]
         ; | [ 335 1659] | [ 382 1660] | [ 332 1705] | [ 379 1706]
         ' | [ 283 1659] | [ 329 1659] | [ 279 1706] | [ 326 1706]
    RETURN | [ 189 1660] | [ 276 1659] | [ 185 1706] | [ 272 1706]
     SHFT1 | [ 827 1606] | [ 935 1604] | [ 832 1650] | [ 942 1649]
         X | [ 725 1606] | [ 771 1606] | [ 728 1651] | [ 774 1649]
         V | [ 622 1606] | [ 667 1606] | [ 625 1652] | [ 670 1650]
         B | [ 571 1606] | [ 616 1606] | [ 572 1652] | [ 618 1650]
         N | [ 518 1608] | [ 564 1606] | [ 519 1652] | [ 565 1652]
         M | [ 467 1607] | [ 512 1606] | [ 466 1652] | [ 513 1651]
         , | [ 416 1607] | [ 461 1607] | [ 413 1651] | [ 459 1653]
         . | [ 363 1608] | [ 409 1607] | [ 362 1653] | [ 409 1651]
         / | [ 311 1608] | [ 358 1608] | [ 309 1653] | [ 355 1653]
     SHFT2 | [ 193 1610] | [ 304 1607] | [ 191 1654] | [ 304 1651]
        FN | [ 886 1548] | [ 929 1549] | [ 889 1598] | [ 934 1599]
      CTRL | [ 834 1549] | [ 879 1550] | [ 838 1598] | [ 884 1599]
      ALT1 | [ 784 1549] | [ 828 1549] | [ 787 1599] | [ 832 1600]
      CMD1 | [ 720 1551] | [ 777 1549] | [ 724 1600] | [ 782 1599]
     SPACE | [ 466 1554] | [ 710 1548] | [ 468 1602] | [ 718 1600]
      CMD2 | [ 404 1551] | [ 461 1550] | [ 403 1602] | [ 462 1600]
      ALT2 | [ 353 1551] | [ 399 1552] | [ 351 1602] | [ 396 1602]
    ARROWS | [ 252 1551] | [ 297 1552] | [ 247 1602] | [ 293 1602]
         C | [ 673 1607] | [ 719 1606] | [ 676 1651] | [ 722 1650]
         Z | [ 776 1606] | [ 821 1605] | [ 781 1651] | [ 825 1650]
