       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 803 1752] | [ 839 1751] | [ 807 1789] | [ 844 1788]
         1 | [ 756 1752] | [ 793 1751] | [ 759 1789] | [ 796 1789]
         2 | [ 710 1751] | [ 746 1751] | [ 713 1790] | [ 750 1788]
         3 | [ 664 1751] | [ 701 1752] | [ 665 1789] | [ 701 1790]
         4 | [ 616 1752] | [ 653 1751] | [ 618 1790] | [ 656 1788]
         5 | [ 571 1751] | [ 607 1752] | [ 570 1789] | [ 607 1790]
         6 | [ 522 1752] | [ 559 1751] | [ 523 1790] | [ 561 1789]
         7 | [ 477 1751] | [ 513 1751] | [ 475 1789] | [ 512 1790]
         8 | [ 430 1751] | [ 467 1753] | [ 427 1789] | [ 465 1790]
         9 | [ 381 1752] | [ 419 1752] | [ 380 1790] | [ 417 1790]
         0 | [ 334 1752] | [ 372 1752] | [ 332 1790] | [ 370 1790]
         - | [ 288 1751] | [ 325 1752] | [ 284 1790] | [ 322 1790]
         = | [ 241 1751] | [ 278 1752] | [ 236 1790] | [ 274 1790]
    DELETE | [ 168 1753] | [ 229 1751] | [ 165 1791] | [ 227 1790]
       TAB | [ 775 1706] | [ 835 1706] | [ 779 1742] | [ 839 1741]
         Q | [ 729 1707] | [ 765 1705] | [ 732 1742] | [ 769 1742]
         W | [ 683 1707] | [ 719 1705] | [ 686 1742] | [ 723 1741]
         E | [ 639 1705] | [ 675 1707] | [ 639 1742] | [ 675 1743]
         R | [ 591 1706] | [ 629 1706] | [ 592 1742] | [ 630 1741]
         T | [ 545 1706] | [ 583 1706] | [ 547 1743] | [ 583 1742]
         Y | [ 500 1705] | [ 537 1707] | [ 499 1742] | [ 535 1743]
         U | [ 454 1705] | [ 491 1707] | [ 452 1742] | [ 489 1743]
         I | [ 408 1705] | [ 444 1706] | [ 405 1742] | [ 441 1743]
         O | [ 361 1705] | [ 398 1706] | [ 358 1742] | [ 395 1743]
         P | [ 315 1705] | [ 351 1705] | [ 311 1742] | [ 348 1743]
         [ | [ 268 1705] | [ 305 1706] | [ 264 1742] | [ 301 1743]
         ] | [ 221 1705] | [ 258 1705] | [ 217 1743] | [ 254 1743]
         \ | [ 175 1705] | [ 212 1706] | [ 170 1743] | [ 208 1742]
 CAPS_LOCK | [ 759 1663] | [ 829 1661] | [ 765 1697] | [ 834 1696]
         A | [ 715 1661] | [ 750 1661] | [ 718 1697] | [ 753 1697]
         S | [ 669 1662] | [ 705 1661] | [ 672 1697] | [ 708 1696]
         D | [ 624 1662] | [ 660 1661] | [ 626 1697] | [ 662 1696]
         F | [ 579 1661] | [ 615 1661] | [ 580 1697] | [ 617 1696]
         G | [ 533 1662] | [ 570 1661] | [ 534 1697] | [ 570 1697]
         H | [ 488 1661] | [ 524 1661] | [ 488 1697] | [ 525 1696]
         J | [ 443 1661] | [ 480 1662] | [ 441 1696] | [ 478 1697]
         K | [ 397 1661] | [ 434 1661] | [ 395 1696] | [ 432 1697]
         L | [ 351 1661] | [ 388 1661] | [ 349 1696] | [ 385 1697]
         ; | [ 305 1661] | [ 342 1660] | [ 302 1695] | [ 339 1697]
         ' | [ 260 1660] | [ 297 1661] | [ 256 1696] | [ 293 1697]
    RETURN | [ 178 1663] | [ 250 1660] | [ 176 1697] | [ 248 1696]
     SHFT1 | [ 733 1620] | [ 821 1617] | [ 737 1653] | [ 829 1650]
         Z | [ 689 1619] | [ 725 1618] | [ 691 1652] | [ 728 1652]
         X | [ 644 1619] | [ 680 1618] | [ 647 1653] | [ 682 1652]
         C | [ 600 1618] | [ 636 1618] | [ 602 1653] | [ 638 1651]
         B | [ 512 1617] | [ 547 1618] | [ 510 1651] | [ 546 1653]
         N | [ 465 1619] | [ 501 1617] | [ 465 1652] | [ 502 1652]
         M | [ 422 1617] | [ 457 1617] | [ 419 1651] | [ 455 1653]
         , | [ 375 1619] | [ 412 1617] | [ 376 1653] | [ 412 1651]
         . | [ 332 1617] | [ 368 1618] | [ 329 1652] | [ 366 1652]
         / | [ 287 1617] | [ 323 1618] | [ 283 1652] | [ 320 1652]
     SHFT2 | [ 182 1623] | [ 274 1616] | [ 183 1653] | [ 276 1648]
        FN | [ 785 1571] | [ 820 1572] | [ 788 1609] | [ 823 1610]
      CTRL | [ 741 1571] | [ 776 1571] | [ 743 1608] | [ 779 1610]
      ALT1 | [ 698 1570] | [ 733 1572] | [ 699 1609] | [ 735 1610]
      CMD1 | [ 642 1571] | [ 689 1571] | [ 645 1610] | [ 691 1609]
     SPACE | [ 421 1574] | [ 630 1569] | [ 423 1610] | [ 636 1609]
      CMD2 | [ 367 1571] | [ 413 1569] | [ 366 1609] | [ 414 1607]
      ALT2 | [ 323 1570] | [ 359 1570] | [ 320 1608] | [ 356 1609]
    ARROWS | [ 235 1569] | [ 271 1570] | [ 230 1608] | [ 266 1609]
         V | [ 555 1618] | [ 591 1617] | [ 556 1652] | [ 592 1652]
