       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 868 1804] | [ 908 1803] | [ 874 1842] | [ 912 1841]
         1 | [ 820 1802] | [ 858 1802] | [ 824 1841] | [ 863 1840]
         2 | [ 771 1803] | [ 810 1802] | [ 775 1841] | [ 814 1840]
         3 | [ 722 1803] | [ 761 1801] | [ 726 1841] | [ 764 1841]
         4 | [ 675 1801] | [ 714 1802] | [ 676 1840] | [ 714 1841]
         5 | [ 626 1801] | [ 665 1801] | [ 626 1838] | [ 664 1841]
         6 | [ 577 1802] | [ 617 1801] | [ 579 1840] | [ 617 1840]
         7 | [ 530 1800] | [ 569 1802] | [ 529 1840] | [ 568 1840]
         8 | [ 482 1800] | [ 520 1800] | [ 480 1839] | [ 518 1840]
         9 | [ 433 1800] | [ 473 1802] | [ 431 1839] | [ 469 1840]
         0 | [ 385 1800] | [ 424 1801] | [ 382 1839] | [ 420 1840]
         - | [ 336 1800] | [ 375 1799] | [ 333 1838] | [ 371 1840]
         = | [ 289 1799] | [ 328 1800] | [ 284 1838] | [ 323 1839]
    DELETE | [ 215 1801] | [ 279 1799] | [ 212 1839] | [ 275 1838]
       TAB | [ 839 1756] | [ 901 1755] | [ 844 1793] | [ 906 1793]
         Q | [ 791 1756] | [ 830 1755] | [ 796 1793] | [ 834 1791]
         W | [ 744 1755] | [ 782 1755] | [ 747 1792] | [ 785 1792]
         Y | [ 555 1753] | [ 593 1755] | [ 553 1790] | [ 592 1792]
         U | [ 507 1753] | [ 545 1754] | [ 505 1790] | [ 543 1792]
         I | [ 460 1753] | [ 498 1755] | [ 457 1790] | [ 496 1791]
         P | [ 366 1752] | [ 403 1754] | [ 361 1790] | [ 399 1791]
         [ | [ 318 1752] | [ 356 1754] | [ 313 1790] | [ 351 1791]
         ] | [ 270 1752] | [ 308 1753] | [ 265 1789] | [ 303 1791]
         \ | [ 223 1752] | [ 261 1752] | [ 218 1790] | [ 256 1790]
 CAPS_LOCK | [ 822 1711] | [ 893 1709] | [ 827 1746] | [ 900 1746]
         A | [ 775 1711] | [ 813 1709] | [ 780 1746] | [ 817 1745]
         K | [ 450 1708] | [ 487 1708] | [ 447 1744] | [ 485 1745]
         ' | [ 310 1707] | [ 347 1707] | [ 306 1743] | [ 343 1744]
    RETURN | [ 227 1710] | [ 299 1706] | [ 226 1744] | [ 298 1742]
     SHFT2 | [ 233 1665] | [ 328 1663] | [ 231 1699] | [ 326 1697]
         O | [ 412 1753] | [ 450 1754] | [ 409 1790] | [ 448 1791]
         ; | [ 356 1708] | [ 395 1708] | [ 353 1743] | [ 391 1744]
         R | [ 648 1756] | [ 686 1754] | [ 651 1792] | [ 689 1791]
         T | [ 601 1755] | [ 639 1754] | [ 603 1792] | [ 641 1791]
         F | [ 636 1709] | [ 673 1709] | [ 637 1745] | [ 675 1744]
         J | [ 496 1708] | [ 533 1708] | [ 495 1745] | [ 534 1743]
         / | [ 338 1663] | [ 375 1664] | [ 333 1698] | [ 372 1699]
         , | [ 432 1664] | [ 466 1665] | [ 435 1700] | [ 463 1700]
         H | [ 542 1709] | [ 579 1708] | [ 543 1745] | [ 580 1745]
         N | [ 519 1666] | [ 557 1665] | [ 520 1700] | [ 557 1700]
         E | [ 696 1755] | [ 734 1754] | [ 699 1792] | [ 737 1791]
     SHFT1 | [ 794 1670] | [ 886 1665] | [ 799 1701] | [ 894 1701]
         D | [ 682 1710] | [ 720 1709] | [ 684 1745] | [ 722 1745]
         S | [ 729 1710] | [ 766 1709] | [ 731 1745] | [ 770 1744]
        FN | [ 847 1619] | [ 884 1618] | [ 853 1658] | [ 888 1658]
         Z | [ 749 1667] | [ 787 1666] | [ 752 1701] | [ 789 1701]
      CTRL | [ 802 1618] | [ 839 1618] | [ 807 1658] | [ 843 1657]
         M | [ 473 1666] | [ 510 1664] | [ 473 1700] | [ 510 1700]
         X | [ 703 1666] | [ 741 1666] | [ 706 1701] | [ 743 1700]
         B | [ 565 1666] | [ 603 1665] | [ 567 1701] | [ 604 1699]
         G | [ 589 1709] | [ 627 1709] | [ 591 1746] | [ 628 1744]
      ALT1 | [ 757 1618] | [ 793 1618] | [ 760 1657] | [ 797 1657]
         C | [ 657 1666] | [ 694 1665] | [ 660 1701] | [ 696 1700]
      CMD1 | [ 700 1619] | [ 749 1618] | [ 703 1657] | [ 751 1657]
         V | [ 611 1666] | [ 648 1665] | [ 614 1701] | [ 650 1700]
     SPACE | [ 474 1621] | [ 688 1616] | [ 475 1657] | [ 695 1655]
      CMD2 | [ 424 1617] | [ 468 1617] | [ 428 1658] | [ 468 1656]
         L | [ 401 1711] | [ 440 1708] | [ 400 1743] | [ 437 1744]
    ARROWS | [ 284 1616] | [ 322 1632] | [ 281 1651] | [ 319 1652]
         . | [ 383 1665] | [ 420 1666] | [ 380 1699] | [ 417 1701]
      ALT2 | [ 378 1616] | [ 414 1616] | [ 375 1656] | [ 410 1657]
