       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 800 1764] | [ 837 1763] | [ 804 1802] | [ 842 1802]
         1 | [ 753 1764] | [ 790 1763] | [ 757 1803] | [ 794 1802]
         2 | [ 706 1764] | [ 744 1764] | [ 709 1803] | [ 746 1802]
         3 | [ 658 1765] | [ 696 1764] | [ 661 1803] | [ 698 1803]
         4 | [ 612 1764] | [ 649 1764] | [ 612 1802] | [ 650 1803]
         5 | [ 563 1766] | [ 601 1764] | [ 565 1804] | [ 603 1803]
         6 | [ 516 1765] | [ 555 1766] | [ 516 1803] | [ 554 1804]
         7 | [ 469 1765] | [ 507 1765] | [ 468 1804] | [ 506 1804]
         8 | [ 420 1766] | [ 460 1767] | [ 420 1805] | [ 457 1805]
         9 | [ 374 1765] | [ 412 1767] | [ 371 1804] | [ 409 1805]
         0 | [ 325 1766] | [ 364 1767] | [ 322 1804] | [ 361 1805]
         - | [ 277 1766] | [ 316 1766] | [ 274 1805] | [ 313 1805]
         = | [ 230 1766] | [ 268 1767] | [ 225 1805] | [ 265 1805]
    DELETE | [ 156 1768] | [ 219 1766] | [ 153 1807] | [ 216 1805]
       TAB | [ 772 1718] | [ 833 1717] | [ 777 1755] | [ 837 1753]
         Q | [ 726 1718] | [ 763 1717] | [ 729 1755] | [ 766 1754]
         W | [ 679 1718] | [ 716 1717] | [ 682 1755] | [ 720 1753]
         Y | [ 493 1718] | [ 531 1719] | [ 492 1755] | [ 529 1756]
         U | [ 446 1718] | [ 484 1719] | [ 444 1755] | [ 482 1756]
         I | [ 398 1719] | [ 437 1720] | [ 397 1756] | [ 435 1756]
         O | [ 353 1718] | [ 390 1720] | [ 349 1756] | [ 388 1756]
         P | [ 304 1719] | [ 343 1720] | [ 302 1757] | [ 339 1757]
         [ | [ 258 1719] | [ 296 1720] | [ 254 1757] | [ 292 1757]
         ] | [ 209 1720] | [ 248 1719] | [ 206 1757] | [ 244 1757]
         \ | [ 162 1720] | [ 201 1720] | [ 158 1757] | [ 197 1757]
         ' | [ 250 1673] | [ 288 1673] | [ 246 1710] | [ 284 1710]
    RETURN | [ 166 1677] | [ 240 1673] | [ 164 1711] | [ 237 1710]
         H | [ 481 1673] | [ 517 1672] | [ 482 1710] | [ 519 1708]
         T | [ 539 1719] | [ 577 1718] | [ 540 1756] | [ 578 1754]
         B | [ 503 1630] | [ 540 1628] | [ 504 1664] | [ 541 1664]
     SHFT2 | [ 177 1628] | [ 269 1630] | [ 168 1662] | [ 264 1665]
    ARROWS | [ 224 1580] | [ 255 1579] | [ 220 1621] | [ 257 1622]
        FN | [ 792 1579] | [ 817 1580] | [ 784 1618] | [ 820 1620]
 CAPS_LOCK | [ 756 1673] | [ 826 1671] | [ 760 1708] | [ 832 1705]
         G | [ 527 1673] | [ 564 1672] | [ 529 1710] | [ 565 1708]
         R | [ 586 1718] | [ 623 1717] | [ 587 1755] | [ 625 1754]
         E | [ 632 1719] | [ 669 1717] | [ 635 1755] | [ 672 1755]
         N | [ 466 1628] | [ 496 1630] | [ 469 1665] | [ 496 1664]
         J | [ 431 1672] | [ 470 1673] | [ 430 1708] | [ 467 1709]
         ; | [ 297 1673] | [ 335 1673] | [ 294 1708] | [ 331 1709]
         A | [ 710 1674] | [ 748 1672] | [ 715 1708] | [ 751 1707]
         K | [ 387 1673] | [ 424 1673] | [ 385 1708] | [ 422 1709]
         S | [ 664 1673] | [ 702 1672] | [ 668 1708] | [ 704 1708]
         F | [ 571 1674] | [ 610 1673] | [ 574 1709] | [ 611 1708]
         L | [ 345 1672] | [ 382 1672] | [ 343 1708] | [ 380 1708]
         M | [ 413 1628] | [ 450 1627] | [ 413 1662] | [ 451 1661]
         / | [ 277 1628] | [ 314 1628] | [ 273 1662] | [ 310 1663]
         D | [ 617 1673] | [ 653 1673] | [ 619 1709] | [ 655 1708]
     SHFT1 | [ 730 1632] | [ 820 1627] | [ 736 1663] | [ 828 1661]
         , | [ 366 1628] | [ 402 1628] | [ 363 1662] | [ 400 1664]
         . | [ 321 1629] | [ 358 1628] | [ 320 1664] | [ 357 1662]
         V | [ 551 1628] | [ 588 1628] | [ 550 1663] | [ 586 1665]
      CMD2 | [ 362 1579] | [ 411 1578] | [ 362 1618] | [ 409 1617]
      ALT2 | [ 316 1580] | [ 352 1581] | [ 312 1620] | [ 349 1620]
         Z | [ 684 1628] | [ 720 1628] | [ 688 1663] | [ 723 1662]
         X | [ 638 1628] | [ 676 1629] | [ 641 1664] | [ 677 1663]
         C | [ 592 1628] | [ 628 1627] | [ 594 1663] | [ 630 1662]
      CTRL | [ 738 1580] | [ 772 1581] | [ 739 1618] | [ 775 1620]
      ALT1 | [ 696 1584] | [ 730 1583] | [ 695 1613] | [ 730 1616]
     SPACE | [ 416 1584] | [ 604 1577] | [ 419 1619] | [ 632 1618]
      CMD1 | [ 635 1580] | [ 681 1579] | [ 638 1620] | [ 685 1619]
