       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 787 1756] | [ 825 1756] | [ 791 1792] | [ 829 1792]
         1 | [ 741 1756] | [ 779 1756] | [ 744 1791] | [ 783 1791]
         6 | [ 512 1757] | [ 550 1756] | [ 513 1792] | [ 550 1791]
         7 | [ 466 1757] | [ 504 1756] | [ 466 1792] | [ 504 1791]
         9 | [ 375 1757] | [ 413 1756] | [ 373 1791] | [ 411 1791]
         0 | [ 329 1757] | [ 367 1756] | [ 326 1791] | [ 365 1790]
         - | [ 285 1756] | [ 322 1756] | [ 280 1791] | [ 318 1791]
         = | [ 238 1757] | [ 276 1756] | [ 234 1791] | [ 272 1791]
    DELETE | [ 170 1757] | [ 231 1756] | [ 164 1791] | [ 226 1791]
       TAB | [ 759 1716] | [ 820 1716] | [ 762 1749] | [ 824 1749]
         [ | [ 267 1716] | [ 304 1716] | [ 263 1750] | [ 299 1750]
         ] | [ 222 1716] | [ 259 1716] | [ 217 1749] | [ 254 1750]
         \ | [ 178 1716] | [ 215 1716] | [ 172 1749] | [ 210 1749]
    RETURN | [ 184 1679] | [ 252 1676] | [ 181 1710] | [ 251 1707]
         8 | [ 422 1756] | [ 459 1757] | [ 419 1791] | [ 456 1792]
         3 | [ 649 1756] | [ 687 1756] | [ 652 1792] | [ 690 1791]
         2 | [ 695 1756] | [ 734 1757] | [ 697 1791] | [ 735 1792]
         P | [ 311 1717] | [ 349 1716] | [ 309 1750] | [ 346 1749]
         Y | [ 490 1717] | [ 528 1716] | [ 490 1750] | [ 528 1748]
         T | [ 535 1716] | [ 572 1715] | [ 536 1750] | [ 573 1749]
         I | [ 401 1716] | [ 438 1716] | [ 400 1750] | [ 437 1749]
         O | [ 356 1716] | [ 393 1716] | [ 354 1750] | [ 391 1749]
         U | [ 445 1717] | [ 483 1716] | [ 445 1750] | [ 482 1749]
         H | [ 480 1678] | [ 517 1677] | [ 481 1710] | [ 517 1709]
         G | [ 524 1678] | [ 561 1677] | [ 524 1709] | [ 562 1708]
         4 | [ 603 1757] | [ 641 1756] | [ 604 1791] | [ 643 1791]
         5 | [ 558 1756] | [ 596 1756] | [ 559 1792] | [ 597 1790]
         Q | [ 714 1716] | [ 751 1715] | [ 717 1749] | [ 755 1749]
         W | [ 669 1716] | [ 707 1715] | [ 671 1749] | [ 710 1749]
         J | [ 436 1677] | [ 473 1677] | [ 436 1710] | [ 472 1709]
         R | [ 581 1716] | [ 618 1716] | [ 582 1750] | [ 620 1749]
         E | [ 628 1719] | [ 660 1717] | [ 630 1748] | [ 663 1747]
         ' | [ 265 1680] | [ 296 1678] | [ 259 1708] | [ 291 1709]
         F | [ 569 1678] | [ 606 1677] | [ 569 1710] | [ 607 1709]
 CAPS_LOCK | [ 745 1676] | [ 814 1676] | [ 749 1710] | [ 819 1710]
         A | [ 699 1678] | [ 737 1677] | [ 702 1710] | [ 739 1710]
         S | [ 658 1678] | [ 696 1677] | [ 661 1710] | [ 698 1710]
         D | [ 607 1678] | [ 643 1676] | [ 607 1709] | [ 645 1710]
         K | [ 392 1678] | [ 429 1677] | [ 390 1710] | [ 428 1709]
         ; | [ 307 1676] | [ 344 1678] | [ 302 1709] | [ 339 1710]
         C | [ 595 1640] | [ 631 1638] | [ 596 1670] | [ 634 1669]
         V | [ 546 1640] | [ 583 1639] | [ 546 1670] | [ 583 1670]
         B | [ 508 1640] | [ 545 1639] | [ 508 1670] | [ 545 1669]
         L | [ 351 1676] | [ 387 1677] | [ 347 1710] | [ 383 1710]
         N | [ 465 1639] | [ 501 1639] | [ 464 1671] | [ 501 1670]
     SHFT1 | [ 720 1642] | [ 805 1639] | [ 727 1669] | [ 812 1667]
         X | [ 631 1640] | [ 668 1638] | [ 633 1671] | [ 670 1670]
     SHFT2 | [ 195 1639] | [ 283 1640] | [ 186 1668] | [ 278 1671]
         Z | [ 679 1639] | [ 716 1639] | [ 682 1671] | [ 718 1670]
         M | [ 420 1640] | [ 457 1638] | [ 419 1670] | [ 456 1669]
         , | [ 372 1639] | [ 409 1638] | [ 370 1670] | [ 407 1670]
        FN | [ 769 1600] | [ 802 1598] | [ 776 1631] | [ 808 1630]
      CMD1 | [ 630 1597] | [ 677 1597] | [ 631 1632] | [ 677 1633]
         / | [ 286 1640] | [ 324 1639] | [ 283 1671] | [ 320 1670]
         . | [ 332 1639] | [ 369 1639] | [ 330 1671] | [ 366 1670]
      CTRL | [ 727 1597] | [ 763 1596] | [ 730 1632] | [ 767 1632]
      ALT1 | [ 689 1596] | [ 725 1597] | [ 691 1632] | [ 727 1632]
     SPACE | [ 426 1601] | [ 625 1597] | [ 427 1630] | [ 630 1628]
    ARROWS | [ 243 1596] | [ 278 1596] | [ 236 1632] | [ 272 1632]
      CMD2 | [ 366 1597] | [ 413 1597] | [ 363 1632] | [ 410 1632]
      ALT2 | [ 328 1596] | [ 364 1597] | [ 323 1632] | [ 359 1632]
