       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 912 1762] | [ 959 1761] | [ 917 1810] | [ 965 1810]
         1 | [ 858 1763] | [ 904 1761] | [ 863 1811] | [ 911 1810]
         2 | [ 804 1764] | [ 851 1762] | [ 810 1812] | [ 856 1811]
         3 | [ 751 1763] | [ 797 1762] | [ 755 1812] | [ 801 1812]
         4 | [ 698 1763] | [ 745 1764] | [ 700 1813] | [ 746 1813]
         5 | [ 642 1765] | [ 689 1763] | [ 645 1813] | [ 692 1813]
         6 | [ 588 1765] | [ 636 1764] | [ 590 1814] | [ 638 1813]
         7 | [ 536 1764] | [ 582 1764] | [ 534 1813] | [ 582 1814]
         8 | [ 481 1765] | [ 528 1765] | [ 479 1814] | [ 527 1815]
         9 | [ 426 1765] | [ 474 1766] | [ 424 1814] | [ 472 1815]
         0 | [ 371 1766] | [ 420 1767] | [ 369 1815] | [ 416 1816]
         - | [ 317 1766] | [ 365 1766] | [ 314 1816] | [ 362 1816]
         = | [ 263 1766] | [ 310 1767] | [ 258 1816] | [ 306 1817]
    DELETE | [ 179 1768] | [ 254 1766] | [ 176 1818] | [ 251 1817]
       TAB | [ 878 1709] | [ 951 1707] | [ 883 1754] | [ 957 1754]
         Q | [ 826 1708] | [ 871 1707] | [ 830 1755] | [ 878 1753]
         W | [ 773 1709] | [ 819 1708] | [ 777 1756] | [ 823 1755]
         E | [ 720 1709] | [ 766 1708] | [ 723 1756] | [ 769 1756]
         R | [ 668 1709] | [ 714 1709] | [ 668 1755] | [ 715 1757]
         T | [ 615 1709] | [ 661 1710] | [ 615 1757] | [ 661 1757]
         Y | [ 562 1709] | [ 608 1710] | [ 561 1757] | [ 607 1758]
         U | [ 508 1710] | [ 554 1710] | [ 507 1757] | [ 554 1758]
         I | [ 454 1710] | [ 501 1711] | [ 453 1758] | [ 499 1759]
         O | [ 400 1711] | [ 447 1710] | [ 398 1758] | [ 445 1759]
         P | [ 347 1711] | [ 394 1711] | [ 344 1759] | [ 391 1759]
         [ | [ 294 1711] | [ 340 1711] | [ 290 1760] | [ 336 1760]
         ] | [ 240 1711] | [ 286 1711] | [ 235 1760] | [ 283 1760]
         \ | [ 185 1712] | [ 233 1713] | [ 181 1761] | [ 227 1761]
 CAPS_LOCK | [ 859 1656] | [ 944 1654] | [ 867 1702] | [ 950 1699]
         A | [ 807 1656] | [ 852 1654] | [ 813 1702] | [ 857 1701]
         S | [ 755 1657] | [ 802 1656] | [ 759 1702] | [ 806 1700]
         G | [ 598 1658] | [ 644 1656] | [ 600 1703] | [ 647 1702]
         H | [ 546 1657] | [ 593 1657] | [ 548 1704] | [ 594 1702]
         J | [ 494 1657] | [ 541 1658] | [ 493 1703] | [ 540 1704]
         K | [ 442 1657] | [ 488 1658] | [ 440 1704] | [ 487 1704]
         ; | [ 337 1657] | [ 383 1658] | [ 333 1704] | [ 381 1704]
         ' | [ 283 1658] | [ 330 1658] | [ 280 1705] | [ 327 1705]
    RETURN | [ 189 1660] | [ 276 1658] | [ 186 1706] | [ 274 1704]
     SHFT1 | [ 827 1607] | [ 935 1603] | [ 835 1650] | [ 943 1647]
         B | [ 571 1606] | [ 617 1605] | [ 573 1651] | [ 619 1650]
         N | [ 519 1606] | [ 565 1605] | [ 520 1651] | [ 566 1651]
         M | [ 468 1606] | [ 514 1606] | [ 467 1651] | [ 515 1649]
     SHFT2 | [ 193 1610] | [ 306 1606] | [ 191 1653] | [ 305 1650]
        FN | [ 886 1547] | [ 930 1549] | [ 890 1597] | [ 935 1598]
      CMD2 | [ 416 1549] | [ 463 1550] | [ 424 1601] | [ 461 1601]
         Z | [ 776 1606] | [ 822 1604] | [ 781 1650] | [ 826 1649]
         F | [ 650 1658] | [ 697 1656] | [ 654 1703] | [ 700 1701]
     SPACE | [ 476 1552] | [ 714 1556] | [ 470 1592] | [ 713 1596]
         D | [ 703 1657] | [ 749 1656] | [ 707 1703] | [ 753 1701]
         / | [ 314 1604] | [ 360 1605] | [ 310 1650] | [ 357 1651]
         L | [ 388 1655] | [ 436 1660] | [ 387 1701] | [ 433 1702]
      CTRL | [ 835 1548] | [ 880 1548] | [ 840 1598] | [ 885 1598]
         V | [ 623 1606] | [ 669 1604] | [ 626 1650] | [ 672 1649]
         , | [ 415 1609] | [ 461 1603] | [ 416 1650] | [ 462 1648]
         . | [ 365 1604] | [ 411 1606] | [ 362 1648] | [ 409 1650]
    ARROWS | [ 256 1551] | [ 293 1553] | [ 250 1593] | [ 287 1596]
         C | [ 674 1605] | [ 720 1605] | [ 676 1650] | [ 723 1649]
         X | [ 725 1606] | [ 771 1605] | [ 729 1650] | [ 775 1649]
      ALT1 | [ 784 1553] | [ 828 1547] | [ 788 1597] | [ 833 1597]
      CMD1 | [ 721 1549] | [ 779 1548] | [ 726 1599] | [ 784 1597]
      ALT2 | [ 358 1548] | [ 404 1548] | [ 356 1599] | [ 401 1599]
