       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 841 1774] | [ 879 1774] | [ 846 1812] | [ 884 1811]
         1 | [ 793 1774] | [ 831 1773] | [ 798 1812] | [ 835 1811]
         2 | [ 746 1773] | [ 784 1773] | [ 749 1811] | [ 787 1810]
         3 | [ 699 1772] | [ 737 1773] | [ 701 1810] | [ 739 1809]
         4 | [ 650 1773] | [ 689 1772] | [ 653 1810] | [ 690 1810]
         5 | [ 603 1772] | [ 642 1772] | [ 605 1810] | [ 642 1809]
         6 | [ 556 1771] | [ 593 1771] | [ 556 1809] | [ 595 1807]
         7 | [ 508 1771] | [ 547 1772] | [ 507 1808] | [ 545 1809]
         8 | [ 461 1770] | [ 499 1771] | [ 459 1808] | [ 496 1809]
         9 | [ 414 1769] | [ 452 1771] | [ 410 1806] | [ 449 1808]
         0 | [ 366 1769] | [ 405 1770] | [ 363 1807] | [ 402 1807]
         - | [ 318 1769] | [ 357 1769] | [ 315 1807] | [ 353 1807]
         = | [ 272 1768] | [ 309 1768] | [ 267 1806] | [ 305 1807]
    DELETE | [ 199 1769] | [ 262 1768] | [ 195 1806] | [ 258 1805]
       TAB | [ 813 1728] | [ 874 1728] | [ 818 1765] | [ 878 1764]
         Q | [ 766 1728] | [ 803 1727] | [ 770 1764] | [ 807 1764]
         W | [ 719 1728] | [ 757 1727] | [ 722 1763] | [ 759 1764]
         E | [ 672 1728] | [ 710 1727] | [ 675 1763] | [ 712 1763]
         Y | [ 533 1725] | [ 569 1725] | [ 533 1762] | [ 571 1760]
         U | [ 486 1725] | [ 524 1726] | [ 484 1760] | [ 522 1762]
         I | [ 440 1724] | [ 477 1725] | [ 437 1760] | [ 475 1761]
         P | [ 347 1723] | [ 384 1724] | [ 343 1760] | [ 381 1760]
         [ | [ 300 1723] | [ 337 1723] | [ 296 1759] | [ 333 1760]
         ] | [ 254 1722] | [ 291 1724] | [ 249 1759] | [ 287 1759]
         \ | [ 207 1722] | [ 244 1723] | [ 202 1759] | [ 239 1759]
 CAPS_LOCK | [ 797 1684] | [ 867 1683] | [ 801 1719] | [ 873 1719]
         A | [ 751 1684] | [ 788 1683] | [ 755 1719] | [ 791 1719]
         K | [ 431 1680] | [ 467 1680] | [ 428 1715] | [ 465 1716]
         ' | [ 293 1679] | [ 330 1680] | [ 289 1714] | [ 325 1715]
    RETURN | [ 211 1682] | [ 283 1678] | [ 209 1714] | [ 281 1713]
     SHFT2 | [ 218 1637] | [ 310 1636] | [ 215 1671] | [ 309 1669]
         O | [ 392 1725] | [ 430 1724] | [ 390 1760] | [ 429 1760]
         ; | [ 338 1680] | [ 376 1680] | [ 335 1714] | [ 373 1715]
         L | [ 386 1679] | [ 422 1681] | [ 381 1714] | [ 418 1716]
         S | [ 705 1684] | [ 742 1683] | [ 708 1718] | [ 745 1718]
         R | [ 626 1727] | [ 663 1726] | [ 628 1763] | [ 665 1762]
        FN | [ 823 1594] | [ 858 1594] | [ 827 1633] | [ 863 1633]
     SHFT1 | [ 771 1641] | [ 863 1641] | [ 774 1675] | [ 868 1675]
         B | [ 545 1639] | [ 582 1639] | [ 545 1673] | [ 582 1673]
         D | [ 659 1683] | [ 697 1683] | [ 662 1718] | [ 698 1718]
         T | [ 579 1726] | [ 617 1726] | [ 580 1762] | [ 618 1762]
         Z | [ 725 1642] | [ 761 1640] | [ 729 1675] | [ 765 1674]
      CTRL | [ 779 1594] | [ 815 1595] | [ 781 1632] | [ 817 1633]
         G | [ 567 1683] | [ 605 1682] | [ 568 1717] | [ 606 1716]
         F | [ 613 1683] | [ 650 1682] | [ 614 1717] | [ 652 1717]
      ALT1 | [ 737 1594] | [ 770 1594] | [ 736 1631] | [ 772 1633]
         V | [ 590 1640] | [ 626 1639] | [ 592 1674] | [ 628 1673]
         X | [ 680 1641] | [ 717 1640] | [ 682 1674] | [ 719 1674]
         M | [ 455 1638] | [ 491 1638] | [ 455 1673] | [ 491 1672]
         J | [ 475 1682] | [ 513 1681] | [ 475 1716] | [ 512 1716]
         / | [ 320 1637] | [ 356 1637] | [ 316 1670] | [ 353 1671]
         , | [ 411 1637] | [ 447 1639] | [ 408 1672] | [ 444 1672]
         H | [ 522 1681] | [ 558 1681] | [ 522 1717] | [ 559 1716]
         . | [ 364 1638] | [ 401 1637] | [ 363 1672] | [ 400 1670]
      CMD2 | [ 401 1592] | [ 449 1591] | [ 400 1630] | [ 447 1630]
         N | [ 499 1640] | [ 536 1638] | [ 500 1673] | [ 536 1673]
      ALT2 | [ 359 1590] | [ 394 1591] | [ 354 1629] | [ 391 1629]
         C | [ 635 1641] | [ 672 1640] | [ 637 1674] | [ 674 1673]
     SPACE | [ 455 1596] | [ 665 1591] | [ 457 1631] | [ 672 1631]
    ARROWS | [ 270 1589] | [ 306 1591] | [ 265 1628] | [ 300 1629]
      CMD1 | [ 677 1593] | [ 724 1592] | [ 679 1630] | [ 728 1630]
