       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 932 1791] | [ 980 1790] | [ 939 1840] | [ 986 1840]
         1 | [ 878 1790] | [ 926 1790] | [ 884 1840] | [ 931 1839]
         2 | [ 825 1789] | [ 872 1790] | [ 828 1839] | [ 875 1840]
         3 | [ 769 1791] | [ 816 1789] | [ 773 1840] | [ 821 1840]
         4 | [ 716 1789] | [ 763 1790] | [ 718 1840] | [ 765 1840]
         5 | [ 662 1789] | [ 709 1790] | [ 662 1839] | [ 710 1840]
         6 | [ 606 1790] | [ 654 1790] | [ 607 1840] | [ 655 1840]
         7 | [ 551 1790] | [ 600 1791] | [ 551 1839] | [ 599 1841]
         8 | [ 496 1790] | [ 545 1791] | [ 495 1839] | [ 543 1841]
         9 | [ 442 1790] | [ 490 1791] | [ 440 1840] | [ 488 1841]
         0 | [ 387 1790] | [ 435 1791] | [ 384 1840] | [ 433 1841]
         - | [ 332 1790] | [ 380 1791] | [ 328 1840] | [ 377 1841]
         = | [ 275 1791] | [ 324 1790] | [ 272 1841] | [ 321 1841]
    DELETE | [ 191 1793] | [ 268 1790] | [ 188 1842] | [ 266 1840]
       TAB | [ 898 1735] | [ 972 1734] | [ 905 1783] | [ 978 1782]
         Q | [ 845 1735] | [ 892 1734] | [ 851 1783] | [ 897 1782]
         W | [ 792 1734] | [ 839 1734] | [ 797 1783] | [ 843 1782]
         Y | [ 578 1734] | [ 625 1735] | [ 578 1783] | [ 625 1783]
         U | [ 524 1734] | [ 571 1735] | [ 523 1782] | [ 570 1784]
         I | [ 470 1734] | [ 517 1735] | [ 469 1783] | [ 516 1783]
         P | [ 362 1734] | [ 409 1735] | [ 359 1783] | [ 406 1784]
         [ | [ 308 1734] | [ 355 1735] | [ 303 1782] | [ 351 1784]
         ] | [ 252 1735] | [ 301 1735] | [ 248 1782] | [ 296 1784]
         \ | [ 199 1734] | [ 246 1735] | [ 193 1783] | [ 241 1784]
 CAPS_LOCK | [ 879 1681] | [ 963 1680] | [ 885 1728] | [ 971 1725]
         K | [ 458 1680] | [ 504 1681] | [ 456 1728] | [ 503 1728]
    RETURN | [ 202 1682] | [ 290 1680] | [ 200 1728] | [ 288 1727]
         ' | [ 298 1680] | [ 344 1680] | [ 294 1728] | [ 341 1728]
         O | [ 416 1734] | [ 463 1734] | [ 414 1783] | [ 462 1783]
     SHFT2 | [ 207 1630] | [ 318 1627] | [ 206 1675] | [ 319 1672]
         G | [ 617 1680] | [ 663 1681] | [ 617 1727] | [ 663 1728]
         T | [ 632 1734] | [ 679 1735] | [ 632 1782] | [ 680 1783]
         R | [ 685 1734] | [ 732 1734] | [ 686 1781] | [ 733 1783]
         B | [ 589 1628] | [ 635 1630] | [ 589 1674] | [ 634 1675]
         L | [ 405 1680] | [ 451 1681] | [ 401 1726] | [ 449 1728]
         ; | [ 351 1680] | [ 398 1682] | [ 348 1727] | [ 395 1728]
         H | [ 564 1680] | [ 610 1681] | [ 563 1727] | [ 610 1728]
         / | [ 326 1629] | [ 374 1629] | [ 324 1673] | [ 370 1675]
         . | [ 380 1628] | [ 426 1629] | [ 377 1674] | [ 423 1675]
         J | [ 511 1680] | [ 557 1681] | [ 510 1728] | [ 556 1728]
         N | [ 537 1628] | [ 583 1630] | [ 536 1674] | [ 582 1675]
         , | [ 432 1628] | [ 479 1630] | [ 430 1674] | [ 476 1675]
    ARROWS | [ 271 1574] | [ 309 1576] | [ 265 1616] | [ 302 1619]
         M | [ 485 1628] | [ 531 1630] | [ 483 1674] | [ 529 1675]
         A | [ 826 1682] | [ 873 1681] | [ 832 1728] | [ 877 1727]
         E | [ 738 1735] | [ 785 1734] | [ 742 1783] | [ 789 1782]
         F | [ 668 1682] | [ 714 1680] | [ 672 1728] | [ 717 1728]
     SHFT1 | [ 847 1630] | [ 955 1628] | [ 853 1675] | [ 963 1673]
         S | [ 774 1681] | [ 819 1680] | [ 779 1728] | [ 824 1727]
        FN | [ 905 1572] | [ 950 1573] | [ 910 1623] | [ 954 1624]
         Z | [ 795 1630] | [ 841 1629] | [ 800 1675] | [ 845 1674]
         D | [ 721 1682] | [ 768 1681] | [ 725 1728] | [ 771 1727]
         V | [ 641 1628] | [ 687 1630] | [ 641 1673] | [ 687 1675]
      CTRL | [ 854 1572] | [ 899 1573] | [ 858 1622] | [ 903 1624]
         X | [ 744 1629] | [ 790 1629] | [ 748 1675] | [ 793 1674]
         C | [ 691 1630] | [ 738 1629] | [ 696 1675] | [ 741 1674]
      CMD1 | [ 760 1571] | [ 799 1573] | [ 743 1622] | [ 801 1624]
      ALT1 | [ 834 1567] | [ 846 1567] | [ 809 1620] | [ 853 1618]
     SPACE | [ 488 1580] | [ 723 1572] | [ 492 1620] | [ 738 1619]
      CMD2 | [ 447 1572] | [ 480 1574] | [ 451 1624] | [ 477 1624]
      ALT2 | [ 380 1572] | [ 426 1572] | [ 378 1623] | [ 423 1623]
