       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 813 1789] | [ 846 1788] | [ 816 1821] | [ 851 1819]
         1 | [ 771 1791] | [ 805 1789] | [ 775 1822] | [ 808 1821]
         5 | [ 605 1794] | [ 639 1792] | [ 607 1825] | [ 641 1824]
         6 | [ 565 1794] | [ 599 1793] | [ 565 1825] | [ 599 1825]
         7 | [ 524 1795] | [ 557 1793] | [ 525 1827] | [ 558 1825]
         8 | [ 482 1796] | [ 517 1794] | [ 483 1827] | [ 517 1825]
         - | [ 362 1796] | [ 395 1797] | [ 358 1829] | [ 391 1829]
    DELETE | [ 261 1798] | [ 314 1799] | [ 255 1830] | [ 309 1830]
         U | [ 504 1757] | [ 536 1755] | [ 504 1788] | [ 538 1786]
         Y | [ 545 1756] | [ 579 1756] | [ 545 1787] | [ 578 1787]
         9 | [ 441 1797] | [ 475 1794] | [ 442 1828] | [ 475 1826]
         0 | [ 402 1796] | [ 436 1797] | [ 399 1828] | [ 433 1828]
         I | [ 464 1758] | [ 498 1758] | [ 462 1787] | [ 496 1788]
         J | [ 496 1720] | [ 529 1721] | [ 495 1750] | [ 528 1750]
         O | [ 423 1760] | [ 457 1757] | [ 424 1790] | [ 456 1788]
         K | [ 455 1723] | [ 489 1721] | [ 456 1752] | [ 488 1750]
       TAB | [ 788 1752] | [ 843 1752] | [ 791 1782] | [ 845 1782]
         4 | [ 647 1793] | [ 682 1792] | [ 649 1824] | [ 683 1823]
         H | [ 535 1720] | [ 568 1719] | [ 536 1750] | [ 569 1748]
         T | [ 586 1755] | [ 619 1756] | [ 585 1786] | [ 618 1786]
         2 | [ 729 1792] | [ 763 1789] | [ 733 1823] | [ 767 1821]
         3 | [ 688 1793] | [ 723 1791] | [ 690 1823] | [ 724 1823]
         G | [ 574 1721] | [ 607 1718] | [ 576 1749] | [ 609 1748]
         R | [ 627 1754] | [ 660 1754] | [ 626 1785] | [ 660 1785]
         P | [ 383 1760] | [ 418 1758] | [ 381 1789] | [ 414 1790]
         Q | [ 747 1753] | [ 781 1752] | [ 750 1783] | [ 784 1782]
         N | [ 516 1686] | [ 548 1684] | [ 516 1714] | [ 549 1713]
         B | [ 555 1685] | [ 588 1684] | [ 555 1713] | [ 589 1711]
         M | [ 477 1686] | [ 510 1685] | [ 477 1715] | [ 510 1713]
         E | [ 669 1754] | [ 701 1755] | [ 668 1786] | [ 701 1786]
         = | [ 321 1792] | [ 355 1792] | [ 317 1825] | [ 350 1825]
         \ | [ 265 1755] | [ 299 1755] | [ 261 1786] | [ 293 1786]
         V | [ 594 1684] | [ 627 1682] | [ 596 1713] | [ 629 1710]
 CAPS_LOCK | [ 784 1719] | [ 838 1720] | [ 776 1749] | [ 840 1749]
         F | [ 614 1722] | [ 647 1718] | [ 617 1751] | [ 650 1748]
         ] | [ 307 1754] | [ 338 1756] | [ 301 1785] | [ 333 1786]
         [ | [ 345 1755] | [ 378 1755] | [ 341 1786] | [ 375 1786]
         W | [ 707 1756] | [ 741 1755] | [ 710 1787] | [ 743 1786]
         D | [ 658 1719] | [ 694 1721] | [ 656 1748] | [ 689 1749]
         C | [ 634 1684] | [ 668 1684] | [ 635 1712] | [ 667 1713]
         A | [ 743 1718] | [ 768 1720] | [ 735 1747] | [ 768 1749]
         S | [ 694 1719] | [ 727 1720] | [ 695 1749] | [ 728 1749]
         , | [ 423 1684] | [ 463 1684] | [ 433 1716] | [ 465 1713]
         L | [ 409 1721] | [ 441 1718] | [ 411 1751] | [ 443 1747]
    RETURN | [ 271 1719] | [ 331 1722] | [ 262 1747] | [ 326 1750]
         ' | [ 337 1719] | [ 370 1718] | [ 334 1750] | [ 366 1750]
         ; | [ 379 1720] | [ 413 1719] | [ 378 1751] | [ 411 1749]
         X | [ 673 1684] | [ 707 1685] | [ 673 1713] | [ 707 1713]
     SPACE | [ 487 1647] | [ 668 1648] | [ 476 1678] | [ 668 1678]
     SHFT1 | [ 754 1684] | [ 836 1683] | [ 754 1713] | [ 838 1712]
      CMD1 | [ 675 1592] | [ 718 1590] | [ 678 1625] | [ 721 1623]
         Z | [ 717 1686] | [ 749 1683] | [ 720 1714] | [ 753 1712]
      CTRL | [ 721 1597] | [ 835 1590] | [ 726 1628] | [ 838 1622]
      ALT1 | [ 720 1560] | [ 753 1557] | [ 725 1592] | [ 757 1590]
      CMD2 | [ 425 1649] | [ 468 1648] | [ 424 1682] | [ 467 1681]
        FN | [ 798 1621] | [ 831 1619] | [ 802 1653] | [ 835 1652]
      ALT2 | [ 392 1639] | [ 424 1639] | [ 389 1672] | [ 421 1672]
    ARROWS | [ 315 1662] | [ 349 1662] | [ 312 1695] | [ 344 1695]
         . | [ 396 1685] | [ 429 1683] | [ 396 1714] | [ 428 1712]
     SHFT2 | [ 274 1684] | [ 355 1683] | [ 275 1713] | [ 351 1713]
         / | [ 356 1685] | [ 389 1683] | [ 355 1714] | [ 388 1711]
