       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 769 1759] | [ 808 1758] | [ 774 1794] | [ 812 1794]
         1 | [ 723 1759] | [ 762 1758] | [ 727 1794] | [ 765 1794]
         2 | [ 678 1758] | [ 716 1758] | [ 681 1794] | [ 719 1793]
         3 | [ 632 1759] | [ 669 1758] | [ 633 1794] | [ 672 1794]
         4 | [ 586 1759] | [ 624 1759] | [ 587 1794] | [ 625 1794]
         5 | [ 540 1759] | [ 578 1759] | [ 540 1794] | [ 579 1794]
         6 | [ 494 1760] | [ 532 1759] | [ 494 1795] | [ 532 1794]
         7 | [ 448 1760] | [ 486 1759] | [ 447 1795] | [ 486 1794]
         8 | [ 402 1761] | [ 441 1760] | [ 401 1795] | [ 439 1795]
         9 | [ 357 1760] | [ 395 1760] | [ 354 1795] | [ 393 1794]
         0 | [ 310 1762] | [ 349 1760] | [ 307 1795] | [ 346 1795]
         - | [ 266 1760] | [ 303 1760] | [ 261 1795] | [ 299 1795]
         = | [ 219 1761] | [ 257 1760] | [ 214 1795] | [ 253 1795]
    DELETE | [ 150 1762] | [ 211 1760] | [ 145 1796] | [ 207 1794]
       TAB | [ 742 1718] | [ 803 1718] | [ 746 1752] | [ 807 1751]
         Q | [ 697 1717] | [ 734 1717] | [ 700 1752] | [ 738 1752]
         R | [ 562 1719] | [ 600 1718] | [ 563 1752] | [ 601 1752]
         T | [ 517 1719] | [ 554 1718] | [ 518 1753] | [ 555 1752]
         Y | [ 472 1720] | [ 510 1719] | [ 472 1753] | [ 510 1752]
         U | [ 427 1720] | [ 465 1719] | [ 426 1753] | [ 464 1753]
         I | [ 382 1720] | [ 420 1719] | [ 381 1753] | [ 419 1752]
         O | [ 337 1721] | [ 375 1719] | [ 335 1753] | [ 373 1753]
         P | [ 294 1719] | [ 330 1719] | [ 289 1753] | [ 327 1753]
         [ | [ 248 1720] | [ 284 1719] | [ 245 1754] | [ 282 1753]
         ] | [ 203 1720] | [ 241 1720] | [ 198 1753] | [ 236 1753]
         \ | [ 159 1720] | [ 196 1720] | [ 153 1754] | [ 191 1753]
         H | [ 462 1681] | [ 500 1680] | [ 462 1713] | [ 499 1712]
         G | [ 507 1680] | [ 543 1679] | [ 506 1712] | [ 544 1712]
    RETURN | [ 165 1683] | [ 236 1681] | [ 161 1714] | [ 232 1711]
         W | [ 652 1718] | [ 690 1718] | [ 655 1753] | [ 692 1752]
         ' | [ 245 1683] | [ 279 1682] | [ 239 1710] | [ 272 1711]
         E | [ 611 1718] | [ 649 1719] | [ 611 1752] | [ 648 1753]
         F | [ 551 1681] | [ 590 1681] | [ 551 1713] | [ 589 1713]
 CAPS_LOCK | [ 728 1679] | [ 797 1679] | [ 732 1713] | [ 802 1713]
         A | [ 683 1681] | [ 721 1680] | [ 686 1713] | [ 723 1713]
         S | [ 639 1681] | [ 677 1680] | [ 642 1713] | [ 679 1713]
         D | [ 595 1681] | [ 631 1679] | [ 595 1712] | [ 633 1713]
         J | [ 419 1680] | [ 456 1680] | [ 418 1713] | [ 455 1712]
         K | [ 375 1681] | [ 412 1680] | [ 373 1713] | [ 411 1712]
         ; | [ 288 1679] | [ 325 1681] | [ 283 1712] | [ 320 1713]
         C | [ 576 1640] | [ 612 1638] | [ 577 1670] | [ 615 1669]
         V | [ 530 1640] | [ 567 1639] | [ 530 1670] | [ 567 1670]
         B | [ 486 1640] | [ 523 1639] | [ 486 1670] | [ 523 1669]
         L | [ 333 1679] | [ 369 1680] | [ 329 1713] | [ 365 1713]
         N | [ 443 1639] | [ 479 1639] | [ 442 1671] | [ 479 1670]
     SHFT1 | [ 703 1642] | [ 788 1639] | [ 710 1669] | [ 795 1667]
         X | [ 616 1640] | [ 653 1638] | [ 618 1671] | [ 655 1670]
     SHFT2 | [ 176 1639] | [ 264 1640] | [ 167 1668] | [ 259 1671]
         Z | [ 660 1639] | [ 697 1639] | [ 663 1671] | [ 699 1670]
         M | [ 400 1640] | [ 437 1638] | [ 399 1670] | [ 436 1669]
         , | [ 356 1639] | [ 393 1638] | [ 354 1670] | [ 391 1670]
        FN | [ 752 1602] | [ 785 1600] | [ 759 1633] | [ 791 1632]
      CMD1 | [ 616 1599] | [ 663 1599] | [ 617 1634] | [ 663 1635]
         / | [ 267 1640] | [ 305 1639] | [ 264 1671] | [ 301 1670]
         . | [ 312 1639] | [ 349 1639] | [ 310 1671] | [ 346 1670]
      CTRL | [ 708 1599] | [ 744 1598] | [ 711 1634] | [ 748 1634]
      ALT1 | [ 668 1598] | [ 704 1599] | [ 670 1634] | [ 706 1634]
     SPACE | [ 404 1603] | [ 603 1599] | [ 405 1632] | [ 608 1630]
    ARROWS | [ 225 1598] | [ 260 1598] | [ 218 1634] | [ 254 1634]
      CMD2 | [ 350 1599] | [ 397 1599] | [ 347 1634] | [ 394 1634]
      ALT2 | [ 308 1598] | [ 344 1599] | [ 303 1634] | [ 339 1634]
