       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 803 1815] | [ 844 1815] | [ 808 1855] | [ 849 1855]
         1 | [ 753 1813] | [ 794 1814] | [ 756 1854] | [ 798 1854]
         2 | [ 704 1811] | [ 744 1813] | [ 704 1852] | [ 745 1854]
         5 | [ 552 1808] | [ 593 1810] | [ 551 1850] | [ 591 1851]
         6 | [ 500 1808] | [ 542 1808] | [ 500 1849] | [ 542 1848]
         7 | [ 451 1806] | [ 491 1807] | [ 448 1846] | [ 489 1848]
       TAB | [ 774 1766] | [ 839 1766] | [ 778 1804] | [ 844 1804]
         3 | [ 652 1810] | [ 693 1811] | [ 653 1851] | [ 694 1853]
         Q | [ 724 1765] | [ 766 1765] | [ 729 1804] | [ 768 1803]
         Y | [ 478 1758] | [ 518 1760] | [ 475 1796] | [ 516 1799]
         T | [ 528 1759] | [ 568 1760] | [ 526 1798] | [ 566 1800]
         4 | [ 602 1809] | [ 644 1811] | [ 602 1850] | [ 643 1852]
         8 | [ 401 1804] | [ 441 1806] | [ 397 1846] | [ 439 1847]
         U | [ 428 1757] | [ 469 1759] | [ 425 1796] | [ 465 1798]
         B | [ 492 1667] | [ 531 1668] | [ 492 1704] | [ 531 1704]
         R | [ 578 1759] | [ 619 1763] | [ 576 1797] | [ 617 1801]
         N | [ 446 1666] | [ 486 1669] | [ 444 1703] | [ 482 1705]
         9 | [ 350 1808] | [ 391 1810] | [ 346 1850] | [ 389 1850]
    DELETE | [ 121 1808] | [ 187 1808] | [ 115 1850] | [ 183 1850]
         0 | [ 300 1808] | [ 341 1811] | [ 294 1849] | [ 334 1852]
         - | [ 249 1808] | [ 290 1809] | [ 243 1850] | [ 284 1851]
         = | [ 197 1809] | [ 239 1810] | [ 192 1850] | [ 234 1850]
         ] | [ 181 1760] | [ 221 1762] | [ 174 1799] | [ 216 1800]
         [ | [ 231 1760] | [ 272 1762] | [ 226 1800] | [ 266 1801]
         \ | [ 131 1760] | [ 171 1761] | [ 124 1800] | [ 165 1800]
         P | [ 281 1759] | [ 321 1763] | [ 274 1798] | [ 314 1801]
    RETURN | [ 137 1667] | [ 215 1667] | [ 132 1704] | [ 211 1704]
         H | [ 464 1667] | [ 504 1666] | [ 464 1704] | [ 504 1704]
         G | [ 513 1666] | [ 552 1666] | [ 512 1704] | [ 554 1704]
         V | [ 539 1667] | [ 578 1667] | [ 540 1704] | [ 581 1704]
         ' | [ 222 1666] | [ 262 1667] | [ 216 1704] | [ 257 1706]
         J | [ 422 1666] | [ 462 1667] | [ 420 1705] | [ 459 1706]
         I | [ 370 1757] | [ 410 1762] | [ 366 1800] | [ 407 1802]
         E | [ 629 1762] | [ 673 1761] | [ 631 1800] | [ 672 1801]
 CAPS_LOCK | [ 757 1667] | [ 833 1667] | [ 764 1705] | [ 838 1705]
         O | [ 328 1759] | [ 368 1761] | [ 323 1799] | [ 364 1801]
     SHFT2 | [ 142 1669] | [ 241 1667] | [ 139 1703] | [ 240 1704]
         ; | [ 272 1665] | [ 312 1668] | [ 266 1702] | [ 307 1705]
         W | [ 677 1759] | [ 717 1762] | [ 677 1799] | [ 717 1801]
         F | [ 565 1665] | [ 605 1667] | [ 564 1704] | [ 604 1706]
         K | [ 363 1666] | [ 403 1667] | [ 359 1704] | [ 400 1706]
         M | [ 391 1665] | [ 430 1668] | [ 386 1703] | [ 427 1704]
         / | [ 252 1666] | [ 291 1668] | [ 247 1704] | [ 287 1705]
         L | [ 317 1665] | [ 357 1667] | [ 313 1704] | [ 353 1705]
    ARROWS | [ 198 1580] | [ 236 1583] | [ 191 1623] | [ 231 1623]
         A | [ 711 1666] | [ 752 1667] | [ 715 1705] | [ 755 1704]
         D | [ 613 1667] | [ 655 1667] | [ 616 1705] | [ 656 1705]
         C | [ 586 1667] | [ 626 1667] | [ 588 1705] | [ 627 1705]
         , | [ 342 1666] | [ 380 1668] | [ 337 1703] | [ 377 1705]
         . | [ 298 1665] | [ 337 1668] | [ 293 1703] | [ 333 1704]
      CMD2 | [ 329 1584] | [ 381 1583] | [ 327 1624] | [ 379 1625]
      ALT2 | [ 293 1583] | [ 332 1584] | [ 288 1624] | [ 328 1626]
         S | [ 662 1666] | [ 702 1666] | [ 664 1704] | [ 705 1704]
     SHFT1 | [ 730 1667] | [ 827 1668] | [ 735 1704] | [ 833 1704]
         Z | [ 685 1667] | [ 726 1667] | [ 689 1704] | [ 728 1704]
         X | [ 640 1667] | [ 679 1667] | [ 643 1705] | [ 682 1704]
     SPACE | [ 397 1587] | [ 620 1582] | [ 399 1622] | [ 627 1626]
        FN | [ 785 1628] | [ 823 1629] | [ 790 1670] | [ 828 1670]
      CTRL | [ 740 1584] | [ 779 1584] | [ 745 1625] | [ 783 1625]
      ALT1 | [ 697 1583] | [ 737 1585] | [ 699 1624] | [ 738 1626]
      CMD1 | [ 634 1584] | [ 687 1584] | [ 638 1625] | [ 689 1625]
