       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 805 1760] | [ 840 1759] | [ 808 1791] | [ 842 1791]
         1 | [ 763 1761] | [ 798 1760] | [ 766 1792] | [ 800 1791]
         2 | [ 721 1762] | [ 756 1761] | [ 724 1794] | [ 758 1792]
         3 | [ 680 1762] | [ 714 1762] | [ 681 1794] | [ 715 1794]
         4 | [ 637 1765] | [ 671 1762] | [ 640 1796] | [ 673 1795]
         5 | [ 596 1765] | [ 631 1764] | [ 598 1797] | [ 632 1794]
         6 | [ 556 1765] | [ 588 1764] | [ 554 1797] | [ 588 1797]
         7 | [ 514 1766] | [ 548 1767] | [ 513 1799] | [ 546 1798]
         8 | [ 473 1767] | [ 506 1768] | [ 470 1798] | [ 505 1799]
         9 | [ 430 1769] | [ 465 1769] | [ 428 1800] | [ 463 1800]
         0 | [ 390 1769] | [ 423 1769] | [ 387 1802] | [ 421 1801]
         - | [ 349 1770] | [ 382 1770] | [ 345 1802] | [ 379 1802]
         = | [ 307 1771] | [ 341 1771] | [ 303 1803] | [ 336 1804]
    DELETE | [ 246 1773] | [ 300 1773] | [ 241 1805] | [ 296 1804]
       TAB | [ 780 1722] | [ 836 1722] | [ 783 1752] | [ 837 1752]
         Q | [ 739 1723] | [ 772 1722] | [ 742 1754] | [ 776 1752]
         W | [ 698 1724] | [ 731 1723] | [ 701 1755] | [ 734 1753]
         E | [ 657 1725] | [ 690 1724] | [ 659 1756] | [ 692 1755]
         R | [ 615 1727] | [ 649 1725] | [ 617 1757] | [ 651 1755]
         T | [ 575 1728] | [ 608 1726] | [ 576 1758] | [ 609 1757]
         Y | [ 534 1728] | [ 568 1727] | [ 534 1759] | [ 568 1758]
         U | [ 495 1728] | [ 528 1730] | [ 492 1759] | [ 525 1760]
         I | [ 452 1731] | [ 486 1729] | [ 452 1761] | [ 486 1759]
         O | [ 414 1730] | [ 446 1731] | [ 410 1761] | [ 443 1762]
         P | [ 372 1732] | [ 405 1731] | [ 369 1762] | [ 402 1763]
         [ | [ 330 1734] | [ 364 1732] | [ 328 1764] | [ 362 1763]
         ] | [ 291 1734] | [ 324 1733] | [ 287 1764] | [ 320 1765]
         \ | [ 252 1734] | [ 284 1735] | [ 246 1765] | [ 279 1766]
 CAPS_LOCK | [ 767 1685] | [ 831 1685] | [ 768 1713] | [ 832 1714]
         A | [ 726 1687] | [ 758 1685] | [ 728 1716] | [ 762 1714]
         S | [ 685 1688] | [ 718 1686] | [ 687 1717] | [ 721 1716]
         D | [ 645 1689] | [ 677 1687] | [ 646 1718] | [ 680 1717]
         F | [ 605 1689] | [ 637 1688] | [ 605 1719] | [ 639 1718]
         G | [ 564 1691] | [ 598 1690] | [ 564 1719] | [ 598 1720]
         H | [ 524 1692] | [ 557 1690] | [ 525 1722] | [ 558 1720]
         J | [ 485 1692] | [ 518 1693] | [ 483 1722] | [ 516 1722]
         K | [ 445 1693] | [ 478 1693] | [ 443 1723] | [ 476 1723]
         L | [ 405 1694] | [ 438 1695] | [ 402 1724] | [ 435 1724]
         ; | [ 365 1695] | [ 398 1695] | [ 362 1725] | [ 395 1725]
         ' | [ 325 1696] | [ 358 1696] | [ 321 1726] | [ 354 1726]
     SHFT1 | [ 747 1649] | [ 827 1650] | [ 744 1675] | [ 829 1677]
         X | [ 664 1652] | [ 696 1651] | [ 666 1682] | [ 698 1680]
         C | [ 623 1654] | [ 657 1653] | [ 626 1683] | [ 658 1681]
         B | [ 544 1656] | [ 577 1654] | [ 545 1685] | [ 578 1683]
         N | [ 506 1656] | [ 538 1656] | [ 504 1685] | [ 537 1685]
         , | [ 426 1659] | [ 459 1658] | [ 425 1688] | [ 458 1686]
        FN | [ 789 1610] | [ 821 1609] | [ 793 1643] | [ 825 1641]
      CTRL | [ 749 1611] | [ 780 1609] | [ 753 1644] | [ 785 1643]
      ALT1 | [ 710 1612] | [ 742 1611] | [ 713 1645] | [ 745 1644]
      CMD1 | [ 662 1613] | [ 704 1613] | [ 663 1646] | [ 705 1645]
     SPACE | [ 473 1616] | [ 656 1617] | [ 465 1648] | [ 653 1647]
      CMD2 | [ 418 1621] | [ 461 1619] | [ 417 1653] | [ 460 1650]
      ALT2 | [ 381 1620] | [ 412 1620] | [ 378 1654] | [ 410 1653]
         M | [ 466 1657] | [ 499 1657] | [ 464 1686] | [ 497 1686]
         Z | [ 703 1652] | [ 736 1650] | [ 705 1680] | [ 738 1679]
    ARROWS | [ 305 1622] | [ 336 1623] | [ 300 1655] | [ 331 1656]
         V | [ 584 1655] | [ 616 1653] | [ 585 1684] | [ 618 1682]
         . | [ 386 1654] | [ 419 1652] | [ 386 1683] | [ 418 1681]
    RETURN | [ 263 1691] | [ 318 1691] | [ 249 1717] | [ 313 1721]
     SHFT2 | [ 261 1653] | [ 342 1652] | [ 262 1682] | [ 338 1682]
         / | [ 348 1654] | [ 381 1652] | [ 347 1683] | [ 380 1680]
