       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 871 1791] | [ 910 1791] | [ 876 1829] | [ 915 1828]
         1 | [ 822 1791] | [ 861 1790] | [ 828 1829] | [ 865 1829]
         2 | [ 774 1791] | [ 814 1790] | [ 778 1828] | [ 816 1828]
         3 | [ 726 1789] | [ 765 1789] | [ 730 1828] | [ 767 1828]
         4 | [ 678 1789] | [ 716 1788] | [ 680 1827] | [ 719 1826]
         5 | [ 631 1787] | [ 669 1788] | [ 631 1826] | [ 669 1827]
         6 | [ 583 1787] | [ 621 1788] | [ 582 1825] | [ 620 1826]
         7 | [ 534 1787] | [ 573 1788] | [ 533 1824] | [ 571 1826]
         8 | [ 486 1786] | [ 525 1787] | [ 485 1825] | [ 523 1825]
         9 | [ 439 1785] | [ 477 1786] | [ 436 1824] | [ 475 1824]
         0 | [ 390 1785] | [ 429 1785] | [ 387 1823] | [ 426 1824]
         - | [ 343 1784] | [ 381 1785] | [ 339 1823] | [ 377 1824]
         = | [ 294 1784] | [ 333 1784] | [ 290 1822] | [ 329 1823]
    DELETE | [ 222 1784] | [ 284 1783] | [ 218 1822] | [ 281 1822]
       TAB | [ 842 1744] | [ 904 1744] | [ 847 1781] | [ 909 1780]
         Q | [ 795 1743] | [ 832 1743] | [ 798 1780] | [ 837 1779]
         W | [ 747 1744] | [ 786 1743] | [ 751 1780] | [ 788 1780]
         Y | [ 560 1740] | [ 597 1741] | [ 558 1777] | [ 596 1778]
         U | [ 511 1740] | [ 549 1740] | [ 510 1776] | [ 547 1778]
         I | [ 465 1739] | [ 503 1741] | [ 463 1777] | [ 500 1777]
         [ | [ 323 1738] | [ 361 1738] | [ 319 1774] | [ 358 1775]
         ] | [ 277 1737] | [ 314 1737] | [ 272 1774] | [ 309 1775]
         \ | [ 229 1737] | [ 267 1737] | [ 224 1773] | [ 262 1774]
 CAPS_LOCK | [ 826 1699] | [ 899 1699] | [ 832 1735] | [ 903 1734]
         A | [ 779 1699] | [ 817 1698] | [ 783 1734] | [ 820 1734]
         K | [ 454 1695] | [ 491 1694] | [ 454 1731] | [ 491 1730]
         ' | [ 316 1692] | [ 354 1694] | [ 312 1728] | [ 350 1729]
    RETURN | [ 234 1694] | [ 308 1691] | [ 231 1728] | [ 305 1726]
         ; | [ 363 1693] | [ 401 1694] | [ 359 1729] | [ 397 1730]
         R | [ 652 1743] | [ 691 1742] | [ 655 1779] | [ 692 1779]
         T | [ 605 1742] | [ 643 1741] | [ 606 1778] | [ 645 1777]
         F | [ 640 1697] | [ 678 1697] | [ 642 1733] | [ 679 1732]
         J | [ 500 1696] | [ 538 1695] | [ 500 1731] | [ 538 1730]
         H | [ 547 1696] | [ 585 1696] | [ 548 1732] | [ 585 1731]
         N | [ 525 1652] | [ 562 1652] | [ 524 1687] | [ 562 1686]
         E | [ 700 1743] | [ 738 1742] | [ 702 1779] | [ 741 1778]
     SHFT1 | [ 798 1658] | [ 889 1654] | [ 804 1690] | [ 898 1689]
         D | [ 686 1698] | [ 723 1697] | [ 689 1733] | [ 726 1732]
         S | [ 732 1699] | [ 769 1697] | [ 735 1733] | [ 773 1733]
        FN | [ 851 1608] | [ 888 1608] | [ 856 1647] | [ 892 1647]
         Z | [ 753 1655] | [ 791 1655] | [ 756 1689] | [ 793 1689]
      CTRL | [ 806 1608] | [ 843 1608] | [ 811 1647] | [ 847 1646]
         M | [ 479 1652] | [ 516 1652] | [ 479 1687] | [ 516 1686]
         X | [ 707 1655] | [ 744 1654] | [ 710 1689] | [ 746 1689]
         B | [ 570 1653] | [ 606 1652] | [ 570 1687] | [ 608 1687]
         G | [ 593 1697] | [ 631 1696] | [ 594 1732] | [ 632 1731]
      ALT1 | [ 761 1607] | [ 797 1607] | [ 764 1646] | [ 801 1646]
         C | [ 662 1654] | [ 699 1654] | [ 663 1688] | [ 700 1688]
      CMD1 | [ 705 1607] | [ 753 1607] | [ 708 1646] | [ 755 1646]
         V | [ 616 1653] | [ 653 1653] | [ 617 1688] | [ 654 1687]
     SPACE | [ 479 1610] | [ 687 1604] | [ 481 1644] | [ 699 1643]
         P | [ 371 1738] | [ 409 1738] | [ 367 1775] | [ 405 1776]
         , | [ 439 1653] | [ 472 1655] | [ 441 1689] | [ 470 1688]
      CMD2 | [ 433 1608] | [ 476 1607] | [ 436 1647] | [ 475 1646]
         / | [ 345 1654] | [ 384 1652] | [ 344 1688] | [ 382 1688]
     SHFT2 | [ 239 1656] | [ 335 1655] | [ 238 1688] | [ 333 1684]
         O | [ 419 1739] | [ 457 1740] | [ 416 1776] | [ 454 1777]
         L | [ 411 1696] | [ 449 1696] | [ 408 1730] | [ 446 1732]
    ARROWS | [ 292 1606] | [ 328 1609] | [ 287 1646] | [ 323 1647]
         . | [ 393 1653] | [ 431 1653] | [ 392 1688] | [ 429 1687]
      ALT2 | [ 392 1606] | [ 428 1606] | [ 389 1646] | [ 424 1647]
