       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 792 1773] | [ 830 1772] | [ 797 1812] | [ 835 1810]
         1 | [ 745 1773] | [ 783 1773] | [ 748 1812] | [ 786 1812]
         2 | [ 696 1775] | [ 735 1773] | [ 701 1813] | [ 738 1812]
         3 | [ 649 1775] | [ 686 1773] | [ 652 1813] | [ 690 1812]
         4 | [ 601 1775] | [ 639 1774] | [ 604 1814] | [ 642 1812]
         5 | [ 554 1775] | [ 591 1774] | [ 555 1815] | [ 594 1812]
         6 | [ 505 1776] | [ 544 1775] | [ 506 1815] | [ 545 1813]
         7 | [ 458 1776] | [ 497 1777] | [ 457 1815] | [ 496 1815]
         8 | [ 410 1776] | [ 448 1776] | [ 408 1816] | [ 446 1816]
         9 | [ 361 1777] | [ 400 1777] | [ 359 1816] | [ 398 1816]
         0 | [ 313 1777] | [ 352 1778] | [ 310 1816] | [ 349 1817]
         - | [ 265 1777] | [ 303 1777] | [ 261 1817] | [ 300 1817]
         = | [ 216 1778] | [ 255 1778] | [ 211 1817] | [ 251 1818]
    DELETE | [ 141 1781] | [ 205 1778] | [ 139 1820] | [ 202 1818]
       TAB | [ 764 1726] | [ 824 1725] | [ 769 1764] | [ 829 1762]
         Q | [ 717 1727] | [ 754 1726] | [ 720 1764] | [ 758 1763]
         W | [ 670 1727] | [ 707 1726] | [ 672 1764] | [ 710 1764]
         Y | [ 482 1728] | [ 520 1728] | [ 481 1765] | [ 519 1766]
         U | [ 435 1728] | [ 473 1729] | [ 433 1766] | [ 471 1767]
         I | [ 387 1729] | [ 426 1730] | [ 385 1766] | [ 423 1767]
         O | [ 340 1729] | [ 378 1730] | [ 337 1767] | [ 376 1767]
         P | [ 293 1729] | [ 331 1731] | [ 289 1768] | [ 327 1768]
         [ | [ 244 1730] | [ 283 1730] | [ 241 1769] | [ 278 1769]
         ] | [ 197 1730] | [ 235 1730] | [ 192 1769] | [ 230 1769]
         \ | [ 148 1731] | [ 187 1731] | [ 144 1770] | [ 183 1769]
         ' | [ 236 1684] | [ 275 1684] | [ 233 1721] | [ 271 1721]
    RETURN | [ 152 1687] | [ 225 1683] | [ 150 1722] | [ 225 1718]
         H | [ 469 1684] | [ 508 1682] | [ 470 1719] | [ 508 1719]
         T | [ 529 1728] | [ 566 1727] | [ 530 1766] | [ 568 1764]
 CAPS_LOCK | [ 747 1680] | [ 818 1679] | [ 752 1717] | [ 824 1715]
         G | [ 516 1683] | [ 554 1680] | [ 517 1719] | [ 555 1718]
         R | [ 576 1728] | [ 614 1727] | [ 577 1765] | [ 615 1765]
         E | [ 623 1727] | [ 661 1727] | [ 625 1765] | [ 663 1764]
         B | [ 494 1637] | [ 531 1638] | [ 493 1673] | [ 531 1673]
        FN | [ 782 1587] | [ 809 1587] | [ 776 1626] | [ 812 1627]
    ARROWS | [ 213 1588] | [ 238 1591] | [ 206 1630] | [ 244 1632]
         N | [ 455 1637] | [ 485 1638] | [ 458 1674] | [ 483 1674]
     SHFT2 | [ 161 1638] | [ 254 1637] | [ 155 1675] | [ 250 1675]
         J | [ 419 1682] | [ 458 1683] | [ 418 1718] | [ 455 1719]
         ; | [ 286 1683] | [ 324 1683] | [ 283 1718] | [ 320 1719]
         A | [ 701 1684] | [ 739 1682] | [ 706 1718] | [ 742 1717]
         K | [ 376 1683] | [ 413 1683] | [ 374 1718] | [ 411 1719]
         S | [ 654 1683] | [ 692 1682] | [ 658 1718] | [ 694 1718]
         F | [ 560 1684] | [ 599 1683] | [ 563 1719] | [ 600 1718]
         L | [ 333 1682] | [ 370 1682] | [ 331 1718] | [ 368 1718]
         M | [ 404 1637] | [ 441 1636] | [ 404 1671] | [ 442 1670]
         / | [ 263 1637] | [ 300 1637] | [ 259 1671] | [ 296 1672]
         D | [ 607 1683] | [ 643 1683] | [ 609 1719] | [ 645 1718]
     SHFT1 | [ 722 1641] | [ 812 1636] | [ 728 1672] | [ 820 1670]
         , | [ 354 1637] | [ 390 1637] | [ 351 1671] | [ 388 1673]
         . | [ 307 1638] | [ 344 1637] | [ 306 1673] | [ 343 1671]
         V | [ 541 1637] | [ 578 1637] | [ 540 1672] | [ 576 1674]
      CMD2 | [ 352 1588] | [ 401 1587] | [ 352 1627] | [ 399 1626]
      ALT2 | [ 302 1593] | [ 338 1594] | [ 298 1633] | [ 335 1633]
         Z | [ 674 1637] | [ 710 1637] | [ 678 1672] | [ 713 1671]
         X | [ 628 1637] | [ 666 1638] | [ 631 1673] | [ 667 1672]
         C | [ 581 1637] | [ 617 1636] | [ 583 1672] | [ 619 1671]
      CTRL | [ 729 1590] | [ 763 1591] | [ 730 1628] | [ 766 1630]
      ALT1 | [ 687 1594] | [ 721 1593] | [ 686 1623] | [ 721 1626]
     SPACE | [ 406 1594] | [ 594 1587] | [ 409 1629] | [ 622 1628]
      CMD1 | [ 625 1590] | [ 671 1589] | [ 628 1630] | [ 675 1629]
