       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 868 1797] | [ 907 1797] | [ 873 1836] | [ 911 1836]
         1 | [ 819 1797] | [ 857 1796] | [ 824 1836] | [ 862 1835]
         2 | [ 770 1797] | [ 809 1796] | [ 774 1835] | [ 813 1835]
         3 | [ 722 1796] | [ 761 1796] | [ 725 1835] | [ 764 1834]
         4 | [ 673 1797] | [ 713 1796] | [ 676 1835] | [ 714 1835]
         5 | [ 626 1795] | [ 664 1795] | [ 626 1833] | [ 664 1835]
         6 | [ 578 1795] | [ 616 1795] | [ 577 1833] | [ 615 1835]
         7 | [ 530 1794] | [ 568 1795] | [ 528 1833] | [ 567 1834]
         8 | [ 481 1794] | [ 520 1795] | [ 479 1832] | [ 519 1833]
         9 | [ 433 1794] | [ 472 1795] | [ 430 1832] | [ 470 1833]
         0 | [ 384 1794] | [ 424 1795] | [ 382 1833] | [ 421 1833]
         - | [ 337 1793] | [ 376 1795] | [ 333 1832] | [ 371 1833]
         = | [ 289 1793] | [ 327 1793] | [ 284 1832] | [ 322 1833]
    DELETE | [ 216 1793] | [ 278 1793] | [ 211 1832] | [ 275 1831]
       TAB | [ 838 1751] | [ 901 1750] | [ 843 1787] | [ 905 1787]
         Q | [ 790 1751] | [ 828 1749] | [ 795 1787] | [ 833 1786]
         W | [ 743 1750] | [ 781 1749] | [ 747 1787] | [ 784 1787]
         Y | [ 554 1748] | [ 592 1749] | [ 552 1784] | [ 591 1786]
         U | [ 506 1748] | [ 545 1749] | [ 505 1785] | [ 543 1786]
         I | [ 459 1747] | [ 498 1749] | [ 457 1785] | [ 495 1785]
         P | [ 364 1747] | [ 402 1747] | [ 361 1784] | [ 399 1785]
         [ | [ 318 1746] | [ 355 1747] | [ 313 1784] | [ 352 1784]
         ] | [ 269 1747] | [ 308 1747] | [ 265 1784] | [ 303 1785]
         \ | [ 223 1746] | [ 260 1746] | [ 217 1783] | [ 255 1784]
 CAPS_LOCK | [ 822 1705] | [ 894 1704] | [ 825 1740] | [ 899 1740]
         A | [ 775 1705] | [ 813 1704] | [ 778 1740] | [ 816 1740]
         K | [ 449 1702] | [ 487 1703] | [ 447 1738] | [ 485 1739]
         ' | [ 309 1702] | [ 347 1702] | [ 306 1738] | [ 343 1738]
    RETURN | [ 227 1704] | [ 300 1701] | [ 225 1738] | [ 298 1736]
         ; | [ 356 1702] | [ 394 1702] | [ 353 1738] | [ 391 1738]
         R | [ 648 1749] | [ 687 1749] | [ 650 1786] | [ 688 1786]
         T | [ 600 1750] | [ 638 1748] | [ 602 1786] | [ 640 1786]
         F | [ 635 1704] | [ 672 1703] | [ 636 1739] | [ 674 1739]
         J | [ 495 1703] | [ 533 1703] | [ 495 1739] | [ 533 1738]
         H | [ 542 1703] | [ 578 1702] | [ 543 1740] | [ 580 1739]
         N | [ 519 1660] | [ 556 1659] | [ 520 1695] | [ 557 1693]
         E | [ 695 1750] | [ 734 1749] | [ 698 1786] | [ 736 1786]
     SHFT1 | [ 794 1662] | [ 887 1660] | [ 800 1696] | [ 894 1695]
         D | [ 681 1705] | [ 720 1704] | [ 684 1740] | [ 721 1740]
         S | [ 728 1705] | [ 766 1704] | [ 731 1740] | [ 769 1739]
        FN | [ 847 1613] | [ 884 1613] | [ 851 1652] | [ 888 1652]
         Z | [ 748 1662] | [ 785 1660] | [ 751 1695] | [ 789 1695]
      CTRL | [ 801 1614] | [ 838 1613] | [ 806 1652] | [ 842 1652]
         M | [ 473 1660] | [ 511 1659] | [ 473 1694] | [ 510 1694]
         X | [ 703 1660] | [ 739 1660] | [ 705 1695] | [ 742 1695]
         B | [ 565 1660] | [ 601 1659] | [ 566 1695] | [ 603 1694]
         G | [ 588 1704] | [ 626 1703] | [ 590 1740] | [ 627 1739]
      ALT1 | [ 758 1612] | [ 794 1613] | [ 759 1651] | [ 796 1652]
         C | [ 657 1660] | [ 694 1660] | [ 659 1695] | [ 696 1694]
      CMD1 | [ 700 1613] | [ 747 1612] | [ 703 1652] | [ 751 1651]
         V | [ 611 1660] | [ 647 1659] | [ 612 1695] | [ 649 1695]
     SPACE | [ 473 1620] | [ 688 1611] | [ 475 1651] | [ 694 1651]
         , | [ 427 1660] | [ 464 1658] | [ 426 1694] | [ 464 1693]
         O | [ 412 1747] | [ 450 1748] | [ 409 1785] | [ 447 1785]
         / | [ 336 1659] | [ 374 1658] | [ 335 1694] | [ 372 1692]
     SHFT2 | [ 232 1662] | [ 326 1657] | [ 230 1693] | [ 326 1691]
         L | [ 403 1702] | [ 440 1702] | [ 400 1738] | [ 437 1739]
    ARROWS | [ 285 1610] | [ 322 1611] | [ 281 1650] | [ 317 1650]
         . | [ 383 1658] | [ 420 1660] | [ 380 1693] | [ 416 1694]
      CMD2 | [ 430 1612] | [ 464 1612] | [ 433 1652] | [ 462 1652]
      ALT2 | [ 383 1611] | [ 419 1611] | [ 380 1651] | [ 415 1652]
