       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 805 1812] | [ 845 1813] | [ 808 1853] | [ 850 1853]
         1 | [ 754 1812] | [ 794 1812] | [ 758 1853] | [ 798 1853]
         2 | [ 703 1811] | [ 743 1810] | [ 707 1852] | [ 748 1850]
         5 | [ 553 1806] | [ 594 1809] | [ 552 1848] | [ 593 1849]
         6 | [ 503 1805] | [ 543 1807] | [ 501 1847] | [ 541 1848]
         7 | [ 452 1804] | [ 492 1805] | [ 449 1845] | [ 491 1846]
       TAB | [ 775 1764] | [ 839 1764] | [ 779 1803] | [ 844 1803]
         Q | [ 725 1763] | [ 766 1763] | [ 729 1802] | [ 769 1802]
         8 | [ 401 1803] | [ 442 1805] | [ 398 1845] | [ 440 1845]
         U | [ 429 1755] | [ 469 1756] | [ 426 1794] | [ 468 1795]
         N | [ 445 1664] | [ 485 1665] | [ 444 1701] | [ 484 1701]
         Y | [ 478 1760] | [ 519 1761] | [ 476 1798] | [ 518 1800]
         B | [ 493 1665] | [ 533 1665] | [ 492 1701] | [ 533 1701]
         4 | [ 602 1808] | [ 644 1807] | [ 604 1849] | [ 645 1849]
         3 | [ 653 1807] | [ 694 1808] | [ 655 1849] | [ 697 1849]
         T | [ 528 1759] | [ 569 1760] | [ 527 1799] | [ 567 1800]
         R | [ 578 1758] | [ 619 1762] | [ 576 1796] | [ 617 1800]
         9 | [ 351 1807] | [ 392 1809] | [ 347 1849] | [ 390 1849]
    DELETE | [ 122 1807] | [ 188 1807] | [ 116 1849] | [ 184 1849]
         0 | [ 301 1807] | [ 342 1810] | [ 295 1848] | [ 335 1851]
         - | [ 250 1807] | [ 291 1808] | [ 244 1849] | [ 285 1850]
         = | [ 198 1808] | [ 240 1809] | [ 193 1849] | [ 235 1849]
         ] | [ 182 1759] | [ 222 1761] | [ 175 1798] | [ 217 1799]
         [ | [ 232 1759] | [ 273 1761] | [ 227 1799] | [ 267 1800]
         \ | [ 132 1759] | [ 172 1760] | [ 125 1799] | [ 166 1799]
         P | [ 282 1758] | [ 322 1762] | [ 275 1797] | [ 315 1800]
    RETURN | [ 138 1664] | [ 216 1664] | [ 133 1701] | [ 212 1701]
         H | [ 464 1664] | [ 504 1663] | [ 464 1701] | [ 504 1701]
         G | [ 513 1663] | [ 552 1663] | [ 512 1701] | [ 554 1701]
         V | [ 539 1664] | [ 578 1664] | [ 540 1701] | [ 581 1701]
         ' | [ 222 1663] | [ 262 1664] | [ 216 1701] | [ 257 1703]
         J | [ 422 1663] | [ 462 1664] | [ 420 1702] | [ 459 1703]
         I | [ 371 1756] | [ 411 1761] | [ 367 1799] | [ 408 1801]
         E | [ 630 1761] | [ 674 1760] | [ 632 1799] | [ 673 1800]
 CAPS_LOCK | [ 758 1664] | [ 834 1664] | [ 765 1702] | [ 839 1702]
         O | [ 329 1758] | [ 369 1760] | [ 324 1798] | [ 365 1800]
     SHFT2 | [ 143 1666] | [ 242 1664] | [ 140 1700] | [ 241 1701]
         ; | [ 272 1662] | [ 312 1665] | [ 266 1699] | [ 307 1702]
         W | [ 678 1758] | [ 718 1761] | [ 678 1798] | [ 718 1800]
         F | [ 565 1662] | [ 605 1664] | [ 564 1701] | [ 604 1703]
         K | [ 363 1663] | [ 403 1664] | [ 359 1701] | [ 400 1703]
         M | [ 391 1662] | [ 430 1665] | [ 386 1700] | [ 427 1701]
         / | [ 252 1663] | [ 291 1665] | [ 247 1701] | [ 287 1702]
         L | [ 317 1662] | [ 357 1664] | [ 313 1701] | [ 353 1702]
    ARROWS | [ 198 1577] | [ 236 1580] | [ 191 1620] | [ 231 1620]
         A | [ 712 1663] | [ 753 1664] | [ 716 1702] | [ 756 1701]
         D | [ 613 1664] | [ 655 1664] | [ 616 1702] | [ 656 1702]
         C | [ 586 1664] | [ 626 1664] | [ 588 1702] | [ 627 1702]
         , | [ 342 1663] | [ 380 1665] | [ 337 1700] | [ 377 1702]
         . | [ 298 1662] | [ 337 1665] | [ 293 1700] | [ 333 1701]
      CMD2 | [ 329 1579] | [ 381 1578] | [ 327 1619] | [ 379 1620]
      ALT2 | [ 293 1578] | [ 332 1579] | [ 288 1619] | [ 328 1621]
         S | [ 663 1663] | [ 703 1663] | [ 665 1701] | [ 706 1701]
     SHFT1 | [ 731 1664] | [ 828 1665] | [ 736 1701] | [ 834 1701]
         Z | [ 686 1664] | [ 727 1664] | [ 690 1701] | [ 729 1701]
         X | [ 641 1664] | [ 680 1664] | [ 644 1702] | [ 683 1701]
     SPACE | [ 398 1582] | [ 621 1577] | [ 400 1617] | [ 628 1621]
        FN | [ 786 1626] | [ 824 1627] | [ 791 1668] | [ 829 1668]
      CTRL | [ 741 1579] | [ 780 1579] | [ 746 1620] | [ 784 1620]
      ALT1 | [ 698 1578] | [ 738 1580] | [ 700 1619] | [ 739 1621]
      CMD1 | [ 633 1579] | [ 686 1579] | [ 637 1620] | [ 688 1620]
