       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 846 1760] | [ 887 1758] | [ 853 1798] | [ 894 1797]
         1 | [ 796 1758] | [ 837 1758] | [ 800 1797] | [ 843 1796]
         4 | [ 642 1758] | [ 684 1757] | [ 645 1797] | [ 687 1797]
         5 | [ 591 1758] | [ 633 1757] | [ 593 1797] | [ 635 1797]
         6 | [ 539 1759] | [ 582 1757] | [ 541 1797] | [ 584 1795]
         7 | [ 488 1758] | [ 529 1756] | [ 488 1796] | [ 531 1796]
         8 | [ 437 1757] | [ 478 1756] | [ 436 1796] | [ 479 1796]
         9 | [ 386 1756] | [ 428 1757] | [ 383 1795] | [ 425 1797]
         0 | [ 334 1756] | [ 377 1758] | [ 331 1796] | [ 374 1796]
         - | [ 282 1756] | [ 325 1757] | [ 278 1795] | [ 321 1796]
         = | [ 231 1755] | [ 273 1756] | [ 226 1796] | [ 268 1796]
    DELETE | [ 151 1757] | [ 220 1755] | [ 147 1796] | [ 217 1794]
       TAB | [ 814 1713] | [ 881 1712] | [ 820 1749] | [ 886 1749]
         T | [ 564 1711] | [ 604 1709] | [ 565 1748] | [ 608 1747]
         Y | [ 514 1711] | [ 555 1710] | [ 515 1748] | [ 556 1748]
         U | [ 463 1711] | [ 504 1709] | [ 464 1748] | [ 505 1748]
         \ | [ 159 1708] | [ 202 1709] | [ 153 1745] | [ 196 1746]
         G | [ 551 1665] | [ 592 1665] | [ 552 1702] | [ 593 1701]
         H | [ 501 1666] | [ 541 1664] | [ 503 1702] | [ 543 1701]
         ] | [ 212 1707] | [ 252 1709] | [ 205 1745] | [ 247 1747]
    RETURN | [ 164 1665] | [ 243 1662] | [ 162 1700] | [ 241 1699]
         J | [ 452 1664] | [ 492 1664] | [ 453 1702] | [ 493 1700]
         I | [ 413 1710] | [ 454 1709] | [ 413 1748] | [ 454 1747]
         2 | [ 744 1759] | [ 785 1757] | [ 749 1797] | [ 791 1796]
         3 | [ 693 1759] | [ 734 1757] | [ 697 1797] | [ 739 1797]
         Q | [ 765 1711] | [ 804 1710] | [ 770 1749] | [ 810 1749]
         [ | [ 262 1708] | [ 303 1709] | [ 257 1746] | [ 299 1747]
         O | [ 362 1710] | [ 403 1709] | [ 362 1748] | [ 403 1747]
         P | [ 311 1710] | [ 352 1708] | [ 309 1747] | [ 352 1746]
         B | [ 525 1622] | [ 565 1621] | [ 527 1657] | [ 567 1656]
         ' | [ 254 1662] | [ 295 1664] | [ 249 1699] | [ 291 1700]
         R | [ 613 1709] | [ 654 1708] | [ 616 1747] | [ 658 1746]
         N | [ 477 1623] | [ 516 1621] | [ 476 1657] | [ 518 1657]
 CAPS_LOCK | [ 796 1666] | [ 874 1663] | [ 803 1700] | [ 880 1698]
         V | [ 574 1621] | [ 614 1621] | [ 575 1657] | [ 616 1657]
         E | [ 665 1709] | [ 705 1708] | [ 668 1747] | [ 710 1746]
         K | [ 402 1664] | [ 442 1662] | [ 401 1700] | [ 443 1699]
         M | [ 425 1619] | [ 466 1619] | [ 425 1655] | [ 466 1654]
         F | [ 600 1665] | [ 641 1663] | [ 604 1701] | [ 644 1699]
         W | [ 711 1711] | [ 751 1708] | [ 718 1747] | [ 757 1745]
         D | [ 650 1664] | [ 689 1662] | [ 655 1700] | [ 694 1698]
         ; | [ 301 1664] | [ 343 1663] | [ 300 1700] | [ 341 1699]
         L | [ 353 1663] | [ 393 1662] | [ 352 1700] | [ 393 1699]
     SHFT2 | [ 170 1624] | [ 270 1619] | [ 169 1657] | [ 271 1654]
         A | [ 747 1663] | [ 786 1663] | [ 751 1700] | [ 791 1700]
         S | [ 701 1663] | [ 740 1662] | [ 704 1700] | [ 745 1699]
         , | [ 376 1622] | [ 417 1620] | [ 377 1657] | [ 417 1655]
         / | [ 281 1622] | [ 322 1620] | [ 279 1656] | [ 321 1654]
    ARROWS | [ 226 1568] | [ 266 1570] | [ 220 1609] | [ 261 1610]
         C | [ 621 1622] | [ 661 1620] | [ 624 1656] | [ 665 1656]
         . | [ 327 1621] | [ 366 1619] | [ 326 1656] | [ 366 1656]
     SHFT1 | [ 765 1622] | [ 862 1620] | [ 772 1657] | [ 871 1656]
      CMD2 | [ 363 1577] | [ 416 1575] | [ 364 1616] | [ 417 1615]
        FN | [ 819 1580] | [ 858 1580] | [ 826 1620] | [ 865 1619]
     SPACE | [ 429 1578] | [ 654 1572] | [ 432 1615] | [ 662 1613]
      ALT2 | [ 318 1575] | [ 359 1575] | [ 316 1615] | [ 356 1615]
         Z | [ 718 1622] | [ 758 1620] | [ 724 1657] | [ 763 1656]
         X | [ 670 1622] | [ 710 1620] | [ 675 1657] | [ 715 1655]
      CTRL | [ 767 1577] | [ 809 1574] | [ 778 1615] | [ 816 1614]
      CMD1 | [ 668 1575] | [ 720 1574] | [ 673 1615] | [ 725 1613]
      ALT1 | [ 725 1575] | [ 764 1574] | [ 731 1615] | [ 770 1613]
