       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 799 1815] | [ 840 1816] | [ 803 1856] | [ 844 1856]
         1 | [ 749 1813] | [ 788 1814] | [ 752 1855] | [ 793 1854]
         2 | [ 698 1812] | [ 738 1813] | [ 701 1854] | [ 741 1854]
         5 | [ 546 1809] | [ 588 1810] | [ 545 1848] | [ 587 1851]
         6 | [ 497 1807] | [ 538 1810] | [ 495 1849] | [ 535 1850]
         7 | [ 446 1806] | [ 487 1808] | [ 443 1846] | [ 485 1848]
       TAB | [ 769 1767] | [ 834 1767] | [ 773 1805] | [ 838 1806]
         8 | [ 395 1805] | [ 436 1806] | [ 392 1846] | [ 434 1847]
         U | [ 425 1756] | [ 464 1759] | [ 421 1796] | [ 462 1797]
         Y | [ 474 1758] | [ 514 1761] | [ 471 1797] | [ 511 1799]
         3 | [ 649 1810] | [ 689 1813] | [ 648 1851] | [ 690 1853]
         4 | [ 598 1809] | [ 639 1812] | [ 597 1850] | [ 639 1852]
         Q | [ 720 1764] | [ 760 1765] | [ 723 1804] | [ 764 1803]
         N | [ 440 1666] | [ 480 1667] | [ 439 1703] | [ 479 1702]
         B | [ 488 1668] | [ 527 1668] | [ 487 1704] | [ 527 1704]
         T | [ 522 1760] | [ 562 1760] | [ 522 1799] | [ 563 1799]
         R | [ 571 1759] | [ 612 1763] | [ 569 1797] | [ 610 1801]
         9 | [ 345 1809] | [ 386 1811] | [ 341 1851] | [ 384 1851]
    DELETE | [ 116 1809] | [ 182 1809] | [ 110 1851] | [ 178 1851]
         0 | [ 295 1809] | [ 336 1812] | [ 289 1850] | [ 329 1853]
         - | [ 244 1809] | [ 285 1810] | [ 238 1851] | [ 279 1852]
         = | [ 192 1810] | [ 234 1811] | [ 187 1851] | [ 229 1851]
         ] | [ 176 1760] | [ 216 1762] | [ 169 1799] | [ 211 1800]
         [ | [ 226 1760] | [ 267 1762] | [ 221 1800] | [ 261 1801]
         \ | [ 126 1760] | [ 166 1761] | [ 119 1800] | [ 160 1800]
         P | [ 276 1759] | [ 316 1763] | [ 269 1798] | [ 309 1801]
    RETURN | [ 132 1666] | [ 210 1666] | [ 127 1703] | [ 206 1703]
         H | [ 459 1666] | [ 499 1665] | [ 459 1703] | [ 499 1703]
         G | [ 506 1665] | [ 545 1665] | [ 505 1703] | [ 547 1703]
         V | [ 532 1666] | [ 571 1666] | [ 533 1703] | [ 574 1703]
         ' | [ 217 1665] | [ 257 1666] | [ 211 1703] | [ 252 1705]
         J | [ 417 1665] | [ 457 1666] | [ 415 1704] | [ 454 1705]
         I | [ 365 1757] | [ 405 1762] | [ 361 1800] | [ 402 1802]
         E | [ 624 1762] | [ 668 1761] | [ 626 1800] | [ 667 1801]
 CAPS_LOCK | [ 752 1666] | [ 828 1666] | [ 759 1704] | [ 833 1704]
         O | [ 323 1759] | [ 363 1761] | [ 318 1799] | [ 359 1801]
     SHFT2 | [ 137 1668] | [ 236 1666] | [ 134 1702] | [ 235 1703]
         ; | [ 267 1664] | [ 307 1667] | [ 261 1701] | [ 302 1704]
         W | [ 671 1759] | [ 711 1762] | [ 671 1799] | [ 711 1801]
         F | [ 559 1664] | [ 599 1666] | [ 558 1703] | [ 598 1705]
         K | [ 358 1665] | [ 398 1666] | [ 354 1703] | [ 395 1705]
         M | [ 386 1664] | [ 425 1667] | [ 381 1702] | [ 422 1703]
         / | [ 247 1665] | [ 286 1667] | [ 242 1703] | [ 282 1704]
         L | [ 312 1664] | [ 352 1666] | [ 308 1703] | [ 348 1704]
    ARROWS | [ 193 1579] | [ 231 1582] | [ 186 1622] | [ 226 1622]
         A | [ 706 1665] | [ 747 1666] | [ 710 1704] | [ 750 1703]
         D | [ 605 1666] | [ 647 1666] | [ 608 1704] | [ 648 1704]
         C | [ 580 1666] | [ 620 1666] | [ 582 1704] | [ 621 1704]
         , | [ 337 1665] | [ 375 1667] | [ 332 1702] | [ 372 1704]
         . | [ 293 1664] | [ 332 1667] | [ 288 1702] | [ 328 1703]
      CMD2 | [ 324 1581] | [ 376 1580] | [ 322 1621] | [ 374 1622]
      ALT2 | [ 288 1580] | [ 327 1581] | [ 283 1621] | [ 323 1623]
         S | [ 656 1665] | [ 696 1665] | [ 658 1703] | [ 699 1703]
     SHFT1 | [ 725 1666] | [ 822 1667] | [ 730 1703] | [ 828 1703]
         Z | [ 680 1666] | [ 721 1666] | [ 684 1703] | [ 723 1703]
         X | [ 637 1666] | [ 676 1666] | [ 640 1704] | [ 679 1703]
     SPACE | [ 393 1584] | [ 616 1579] | [ 395 1619] | [ 623 1623]
        FN | [ 780 1629] | [ 818 1630] | [ 785 1671] | [ 823 1671]
      CTRL | [ 735 1581] | [ 774 1581] | [ 740 1622] | [ 778 1622]
      ALT1 | [ 692 1580] | [ 732 1582] | [ 694 1621] | [ 733 1623]
      CMD1 | [ 629 1581] | [ 682 1581] | [ 633 1622] | [ 684 1622]
