       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 803 1768] | [ 841 1768] | [ 807 1807] | [ 845 1806]
         1 | [ 756 1768] | [ 793 1768] | [ 760 1807] | [ 797 1806]
         2 | [ 708 1770] | [ 746 1768] | [ 712 1807] | [ 750 1805]
         3 | [ 661 1769] | [ 698 1768] | [ 664 1808] | [ 702 1806]
         4 | [ 615 1768] | [ 652 1769] | [ 615 1807] | [ 652 1808]
         5 | [ 567 1769] | [ 605 1770] | [ 567 1808] | [ 605 1808]
         6 | [ 519 1769] | [ 557 1770] | [ 519 1808] | [ 557 1808]
         7 | [ 472 1769] | [ 510 1770] | [ 470 1808] | [ 508 1809]
         8 | [ 423 1770] | [ 462 1770] | [ 422 1809] | [ 460 1809]
         9 | [ 376 1770] | [ 414 1770] | [ 373 1808] | [ 412 1809]
         0 | [ 328 1770] | [ 366 1770] | [ 325 1809] | [ 364 1809]
         - | [ 280 1770] | [ 318 1770] | [ 276 1809] | [ 315 1810]
         = | [ 231 1771] | [ 270 1771] | [ 227 1809] | [ 266 1810]
    DELETE | [ 158 1772] | [ 221 1770] | [ 155 1811] | [ 218 1809]
       TAB | [ 775 1722] | [ 835 1721] | [ 779 1759] | [ 839 1758]
         Q | [ 728 1723] | [ 765 1721] | [ 732 1759] | [ 769 1758]
         W | [ 682 1722] | [ 719 1722] | [ 684 1759] | [ 722 1758]
         Y | [ 494 1724] | [ 532 1722] | [ 495 1760] | [ 533 1760]
         U | [ 449 1722] | [ 486 1723] | [ 447 1760] | [ 485 1760]
         I | [ 402 1722] | [ 439 1723] | [ 399 1760] | [ 437 1761]
         O | [ 354 1723] | [ 392 1723] | [ 352 1761] | [ 389 1761]
         P | [ 307 1723] | [ 345 1723] | [ 304 1761] | [ 342 1761]
         [ | [ 260 1723] | [ 298 1724] | [ 256 1761] | [ 294 1761]
         ] | [ 213 1723] | [ 250 1723] | [ 208 1761] | [ 245 1762]
         \ | [ 164 1724] | [ 203 1723] | [ 160 1761] | [ 199 1761]
         ' | [ 252 1677] | [ 290 1677] | [ 248 1713] | [ 285 1715]
    RETURN | [ 169 1679] | [ 242 1677] | [ 167 1715] | [ 240 1713]
         H | [ 484 1677] | [ 521 1677] | [ 483 1713] | [ 520 1714]
         T | [ 541 1723] | [ 579 1722] | [ 543 1760] | [ 581 1758]
         B | [ 506 1634] | [ 543 1632] | [ 508 1669] | [ 544 1668]
     SHFT2 | [ 178 1632] | [ 271 1634] | [ 170 1666] | [ 265 1670]
        FN | [ 792 1584] | [ 820 1585] | [ 787 1623] | [ 823 1624]
 CAPS_LOCK | [ 758 1679] | [ 829 1676] | [ 764 1713] | [ 834 1711]
         G | [ 529 1678] | [ 567 1676] | [ 531 1714] | [ 568 1712]
         R | [ 589 1722] | [ 627 1723] | [ 590 1760] | [ 626 1760]
         E | [ 635 1722] | [ 672 1722] | [ 637 1759] | [ 675 1758]
    ARROWS | [ 226 1584] | [ 257 1583] | [ 222 1625] | [ 261 1626]
         N | [ 469 1632] | [ 498 1632] | [ 472 1669] | [ 498 1668]
         J | [ 433 1676] | [ 472 1677] | [ 432 1712] | [ 469 1713]
         ; | [ 298 1677] | [ 336 1677] | [ 295 1712] | [ 332 1713]
         A | [ 712 1678] | [ 750 1676] | [ 717 1712] | [ 753 1711]
         K | [ 390 1677] | [ 427 1677] | [ 388 1712] | [ 425 1713]
         S | [ 666 1677] | [ 704 1676] | [ 670 1712] | [ 706 1712]
         F | [ 573 1678] | [ 612 1677] | [ 576 1713] | [ 613 1712]
         L | [ 347 1676] | [ 384 1676] | [ 345 1712] | [ 382 1712]
         M | [ 415 1632] | [ 452 1631] | [ 415 1666] | [ 453 1665]
         / | [ 278 1632] | [ 315 1632] | [ 274 1666] | [ 311 1667]
         D | [ 619 1677] | [ 655 1677] | [ 621 1713] | [ 657 1712]
     SHFT1 | [ 733 1636] | [ 823 1631] | [ 739 1667] | [ 831 1665]
         , | [ 368 1632] | [ 404 1632] | [ 365 1666] | [ 402 1668]
         . | [ 322 1633] | [ 359 1632] | [ 321 1668] | [ 358 1666]
         V | [ 554 1632] | [ 591 1632] | [ 553 1667] | [ 589 1669]
      CMD2 | [ 363 1582] | [ 412 1581] | [ 363 1621] | [ 410 1620]
      ALT2 | [ 318 1586] | [ 354 1587] | [ 314 1626] | [ 351 1626]
         Z | [ 686 1632] | [ 722 1632] | [ 690 1667] | [ 725 1666]
         X | [ 640 1632] | [ 678 1633] | [ 643 1668] | [ 679 1667]
         C | [ 594 1632] | [ 630 1631] | [ 596 1667] | [ 632 1666]
      CTRL | [ 740 1584] | [ 774 1585] | [ 741 1622] | [ 777 1624]
      ALT1 | [ 698 1588] | [ 732 1587] | [ 697 1617] | [ 732 1620]
     SPACE | [ 419 1588] | [ 607 1581] | [ 422 1623] | [ 635 1622]
      CMD1 | [ 637 1584] | [ 683 1583] | [ 640 1624] | [ 687 1623]
