       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 785 1757] | [ 823 1757] | [ 789 1792] | [ 827 1792]
         1 | [ 739 1757] | [ 778 1757] | [ 743 1792] | [ 781 1792]
         5 | [ 557 1757] | [ 595 1758] | [ 557 1792] | [ 595 1792]
         6 | [ 511 1757] | [ 548 1757] | [ 510 1792] | [ 549 1791]
         7 | [ 465 1757] | [ 503 1757] | [ 464 1792] | [ 502 1792]
         9 | [ 374 1757] | [ 412 1757] | [ 372 1792] | [ 410 1791]
         0 | [ 329 1757] | [ 366 1757] | [ 325 1791] | [ 363 1792]
         - | [ 283 1757] | [ 321 1757] | [ 279 1792] | [ 317 1792]
         = | [ 238 1757] | [ 275 1757] | [ 233 1792] | [ 270 1792]
    DELETE | [ 169 1758] | [ 230 1757] | [ 164 1792] | [ 225 1791]
       TAB | [ 757 1717] | [ 817 1716] | [ 761 1750] | [ 822 1750]
         [ | [ 266 1717] | [ 302 1716] | [ 262 1750] | [ 300 1749]
         ] | [ 221 1717] | [ 259 1717] | [ 217 1750] | [ 254 1750]
         \ | [ 177 1717] | [ 214 1717] | [ 171 1749] | [ 209 1750]
    RETURN | [ 183 1680] | [ 251 1677] | [ 179 1710] | [ 250 1708]
         8 | [ 419 1758] | [ 457 1757] | [ 418 1792] | [ 456 1792]
         4 | [ 602 1757] | [ 639 1756] | [ 603 1792] | [ 642 1791]
         3 | [ 648 1756] | [ 685 1756] | [ 650 1792] | [ 688 1792]
         2 | [ 693 1757] | [ 731 1756] | [ 696 1792] | [ 734 1792]
         P | [ 310 1718] | [ 348 1717] | [ 307 1750] | [ 345 1750]
         Y | [ 489 1717] | [ 527 1717] | [ 488 1750] | [ 526 1750]
         Q | [ 712 1716] | [ 751 1716] | [ 716 1750] | [ 754 1749]
         T | [ 534 1717] | [ 571 1716] | [ 534 1750] | [ 572 1750]
         I | [ 399 1718] | [ 436 1716] | [ 398 1750] | [ 435 1750]
         O | [ 355 1717] | [ 391 1716] | [ 353 1750] | [ 390 1750]
         U | [ 444 1717] | [ 482 1717] | [ 443 1750] | [ 481 1750]
         H | [ 479 1678] | [ 516 1678] | [ 478 1710] | [ 516 1709]
         J | [ 435 1678] | [ 472 1678] | [ 434 1710] | [ 471 1710]
         G | [ 523 1678] | [ 560 1678] | [ 523 1710] | [ 560 1710]
         W | [ 666 1716] | [ 703 1715] | [ 669 1750] | [ 707 1750]
         R | [ 579 1716] | [ 616 1716] | [ 580 1750] | [ 618 1749]
         E | [ 625 1719] | [ 657 1717] | [ 627 1748] | [ 660 1747]
         ' | [ 264 1680] | [ 295 1678] | [ 258 1708] | [ 290 1709]
         F | [ 568 1678] | [ 605 1677] | [ 568 1710] | [ 606 1709]
 CAPS_LOCK | [ 743 1676] | [ 812 1676] | [ 747 1710] | [ 817 1710]
         A | [ 698 1678] | [ 736 1677] | [ 701 1710] | [ 738 1710]
         S | [ 655 1678] | [ 693 1677] | [ 658 1710] | [ 695 1710]
         D | [ 605 1678] | [ 641 1676] | [ 605 1709] | [ 643 1710]
         K | [ 391 1678] | [ 428 1677] | [ 389 1710] | [ 427 1709]
         ; | [ 306 1676] | [ 343 1678] | [ 301 1709] | [ 338 1710]
         C | [ 594 1641] | [ 630 1639] | [ 595 1671] | [ 633 1670]
         V | [ 545 1641] | [ 582 1640] | [ 545 1671] | [ 582 1671]
         B | [ 507 1641] | [ 544 1640] | [ 507 1671] | [ 544 1670]
         L | [ 350 1676] | [ 386 1677] | [ 346 1710] | [ 382 1710]
         N | [ 464 1640] | [ 500 1640] | [ 463 1672] | [ 500 1671]
     SHFT1 | [ 718 1643] | [ 803 1640] | [ 725 1670] | [ 810 1668]
         X | [ 628 1641] | [ 665 1639] | [ 630 1672] | [ 667 1671]
     SHFT2 | [ 193 1640] | [ 281 1641] | [ 184 1669] | [ 276 1672]
         Z | [ 676 1640] | [ 713 1640] | [ 679 1672] | [ 715 1671]
         M | [ 419 1641] | [ 456 1639] | [ 418 1671] | [ 455 1670]
         , | [ 372 1640] | [ 409 1639] | [ 370 1671] | [ 407 1671]
        FN | [ 767 1601] | [ 800 1599] | [ 774 1632] | [ 806 1631]
      CMD1 | [ 627 1597] | [ 674 1597] | [ 628 1632] | [ 674 1633]
         / | [ 285 1641] | [ 323 1640] | [ 282 1672] | [ 319 1671]
         . | [ 331 1640] | [ 368 1640] | [ 329 1672] | [ 365 1671]
      CTRL | [ 726 1597] | [ 762 1596] | [ 729 1632] | [ 766 1632]
      ALT1 | [ 686 1596] | [ 722 1597] | [ 688 1632] | [ 724 1632]
     SPACE | [ 425 1601] | [ 624 1597] | [ 426 1630] | [ 629 1628]
    ARROWS | [ 241 1596] | [ 276 1596] | [ 234 1632] | [ 270 1632]
      CMD2 | [ 366 1597] | [ 413 1597] | [ 363 1632] | [ 410 1632]
      ALT2 | [ 327 1596] | [ 363 1597] | [ 322 1632] | [ 358 1632]
