       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 772 1753] | [ 810 1752] | [ 777 1788] | [ 814 1788]
         1 | [ 726 1754] | [ 764 1752] | [ 729 1787] | [ 768 1787]
         5 | [ 544 1753] | [ 582 1753] | [ 545 1788] | [ 583 1787]
         6 | [ 498 1754] | [ 536 1753] | [ 498 1788] | [ 536 1788]
         7 | [ 453 1754] | [ 490 1753] | [ 452 1788] | [ 490 1788]
         9 | [ 361 1755] | [ 399 1753] | [ 359 1788] | [ 397 1788]
         0 | [ 316 1754] | [ 353 1753] | [ 313 1788] | [ 351 1788]
         - | [ 270 1754] | [ 308 1753] | [ 266 1788] | [ 305 1787]
         = | [ 225 1754] | [ 263 1754] | [ 220 1788] | [ 258 1788]
    DELETE | [ 156 1755] | [ 217 1753] | [ 151 1789] | [ 213 1787]
       TAB | [ 745 1712] | [ 805 1712] | [ 749 1746] | [ 809 1746]
         T | [ 521 1714] | [ 559 1713] | [ 521 1746] | [ 559 1746]
         [ | [ 253 1714] | [ 291 1713] | [ 250 1747] | [ 287 1746]
         ] | [ 208 1715] | [ 246 1713] | [ 204 1747] | [ 242 1746]
         \ | [ 165 1713] | [ 201 1713] | [ 159 1747] | [ 197 1746]
    RETURN | [ 171 1676] | [ 240 1674] | [ 166 1707] | [ 237 1706]
         8 | [ 407 1754] | [ 445 1753] | [ 405 1788] | [ 444 1787]
         G | [ 511 1674] | [ 548 1674] | [ 511 1706] | [ 548 1706]
         U | [ 432 1713] | [ 470 1713] | [ 432 1747] | [ 469 1745]
         H | [ 466 1675] | [ 504 1674] | [ 466 1706] | [ 504 1705]
         P | [ 298 1713] | [ 335 1713] | [ 295 1747] | [ 333 1745]
         O | [ 342 1714] | [ 380 1713] | [ 341 1747] | [ 378 1746]
         I | [ 387 1714] | [ 425 1713] | [ 385 1746] | [ 423 1746]
         Y | [ 477 1713] | [ 514 1713] | [ 477 1747] | [ 514 1746]
         4 | [ 590 1753] | [ 628 1753] | [ 591 1788] | [ 629 1787]
         ' | [ 252 1676] | [ 287 1676] | [ 247 1704] | [ 278 1705]
         R | [ 566 1714] | [ 604 1712] | [ 568 1747] | [ 605 1746]
         3 | [ 636 1753] | [ 671 1756] | [ 642 1789] | [ 675 1786]
         2 | [ 680 1753] | [ 717 1753] | [ 683 1789] | [ 721 1788]
         Q | [ 699 1713] | [ 736 1712] | [ 703 1747] | [ 740 1746]
         W | [ 655 1713] | [ 693 1713] | [ 658 1747] | [ 695 1747]
         E | [ 612 1716] | [ 644 1714] | [ 614 1745] | [ 647 1743]
         F | [ 555 1674] | [ 594 1674] | [ 555 1706] | [ 593 1706]
 CAPS_LOCK | [ 731 1672] | [ 800 1672] | [ 735 1706] | [ 805 1706]
         A | [ 686 1674] | [ 724 1673] | [ 689 1706] | [ 726 1706]
         S | [ 643 1674] | [ 681 1673] | [ 646 1706] | [ 683 1706]
         D | [ 594 1674] | [ 630 1672] | [ 594 1705] | [ 632 1706]
         J | [ 424 1673] | [ 461 1673] | [ 423 1706] | [ 460 1705]
         K | [ 379 1674] | [ 416 1673] | [ 377 1706] | [ 415 1705]
         ; | [ 294 1672] | [ 331 1674] | [ 289 1705] | [ 326 1706]
         C | [ 581 1635] | [ 617 1633] | [ 582 1665] | [ 620 1664]
         V | [ 534 1634] | [ 571 1633] | [ 534 1664] | [ 571 1664]
         B | [ 490 1634] | [ 527 1633] | [ 490 1664] | [ 527 1663]
         L | [ 338 1672] | [ 374 1673] | [ 334 1706] | [ 370 1706]
         N | [ 448 1633] | [ 484 1633] | [ 447 1665] | [ 484 1664]
     SHFT1 | [ 706 1636] | [ 791 1633] | [ 713 1663] | [ 798 1661]
         X | [ 616 1634] | [ 653 1632] | [ 618 1665] | [ 655 1664]
     SHFT2 | [ 181 1633] | [ 269 1634] | [ 172 1662] | [ 264 1665]
         Z | [ 665 1633] | [ 702 1633] | [ 668 1665] | [ 704 1664]
         M | [ 406 1634] | [ 443 1632] | [ 405 1664] | [ 442 1663]
         , | [ 362 1633] | [ 399 1632] | [ 360 1664] | [ 397 1664]
        FN | [ 755 1597] | [ 788 1595] | [ 762 1628] | [ 794 1627]
      CMD1 | [ 616 1593] | [ 663 1593] | [ 617 1628] | [ 663 1629]
         / | [ 275 1634] | [ 313 1633] | [ 272 1665] | [ 309 1664]
         . | [ 320 1633] | [ 357 1633] | [ 318 1665] | [ 354 1664]
      CTRL | [ 711 1593] | [ 747 1592] | [ 714 1628] | [ 751 1628]
      ALT1 | [ 673 1592] | [ 709 1593] | [ 675 1628] | [ 711 1628]
     SPACE | [ 408 1597] | [ 607 1593] | [ 409 1626] | [ 612 1624]
    ARROWS | [ 231 1592] | [ 266 1592] | [ 224 1628] | [ 260 1628]
      CMD2 | [ 354 1593] | [ 401 1593] | [ 351 1628] | [ 398 1628]
      ALT2 | [ 316 1592] | [ 352 1593] | [ 311 1628] | [ 347 1628]
