       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 778 1756] | [ 817 1756] | [ 782 1791] | [ 821 1791]
         1 | [ 733 1755] | [ 770 1755] | [ 736 1791] | [ 774 1791]
         5 | [ 550 1756] | [ 588 1756] | [ 550 1791] | [ 589 1790]
         6 | [ 504 1757] | [ 542 1756] | [ 504 1791] | [ 542 1791]
         7 | [ 459 1756] | [ 497 1756] | [ 458 1791] | [ 496 1791]
         9 | [ 368 1756] | [ 406 1757] | [ 365 1791] | [ 403 1791]
         0 | [ 323 1756] | [ 360 1756] | [ 319 1791] | [ 357 1791]
         - | [ 276 1757] | [ 314 1756] | [ 273 1791] | [ 311 1791]
         = | [ 231 1757] | [ 269 1756] | [ 226 1791] | [ 264 1791]
    DELETE | [ 162 1758] | [ 223 1756] | [ 158 1792] | [ 219 1790]
       TAB | [ 751 1715] | [ 811 1715] | [ 755 1749] | [ 815 1749]
         T | [ 527 1716] | [ 565 1716] | [ 527 1749] | [ 565 1749]
         [ | [ 259 1717] | [ 297 1716] | [ 256 1750] | [ 293 1749]
         ] | [ 215 1716] | [ 252 1716] | [ 210 1750] | [ 248 1749]
         \ | [ 171 1716] | [ 208 1716] | [ 165 1750] | [ 201 1750]
    RETURN | [ 177 1679] | [ 247 1677] | [ 173 1710] | [ 243 1709]
         8 | [ 413 1757] | [ 451 1756] | [ 411 1791] | [ 450 1790]
         U | [ 438 1716] | [ 475 1716] | [ 438 1750] | [ 475 1748]
         Y | [ 483 1716] | [ 520 1716] | [ 482 1749] | [ 520 1749]
         4 | [ 596 1756] | [ 634 1756] | [ 597 1791] | [ 635 1791]
         3 | [ 641 1756] | [ 678 1755] | [ 643 1791] | [ 681 1791]
         2 | [ 687 1756] | [ 724 1755] | [ 690 1791] | [ 728 1791]
         R | [ 572 1716] | [ 609 1715] | [ 573 1749] | [ 610 1749]
         Q | [ 706 1716] | [ 744 1715] | [ 709 1749] | [ 747 1749]
         E | [ 617 1715] | [ 655 1716] | [ 618 1749] | [ 656 1749]
         W | [ 661 1716] | [ 699 1715] | [ 664 1749] | [ 702 1748]
         G | [ 517 1677] | [ 554 1677] | [ 516 1709] | [ 554 1708]
         H | [ 473 1677] | [ 510 1677] | [ 473 1710] | [ 509 1709]
         I | [ 393 1717] | [ 431 1716] | [ 392 1750] | [ 429 1749]
         P | [ 304 1716] | [ 341 1716] | [ 302 1750] | [ 339 1748]
         O | [ 348 1717] | [ 386 1716] | [ 346 1750] | [ 384 1749]
         ' | [ 258 1679] | [ 291 1679] | [ 252 1706] | [ 283 1708]
         F | [ 561 1677] | [ 600 1677] | [ 561 1709] | [ 599 1709]
 CAPS_LOCK | [ 737 1675] | [ 806 1675] | [ 741 1709] | [ 811 1709]
         A | [ 691 1677] | [ 729 1676] | [ 694 1709] | [ 731 1709]
         S | [ 648 1677] | [ 686 1676] | [ 651 1709] | [ 688 1709]
         D | [ 600 1677] | [ 636 1675] | [ 600 1708] | [ 638 1709]
         J | [ 430 1676] | [ 467 1676] | [ 429 1709] | [ 466 1708]
         K | [ 385 1677] | [ 422 1676] | [ 383 1709] | [ 421 1708]
         ; | [ 300 1675] | [ 337 1677] | [ 295 1708] | [ 332 1709]
         C | [ 589 1638] | [ 625 1636] | [ 590 1668] | [ 628 1667]
         V | [ 540 1637] | [ 577 1636] | [ 540 1667] | [ 577 1667]
         B | [ 499 1637] | [ 536 1636] | [ 499 1667] | [ 536 1666]
         L | [ 344 1675] | [ 380 1676] | [ 340 1709] | [ 376 1709]
         N | [ 457 1636] | [ 493 1636] | [ 456 1668] | [ 493 1667]
     SHFT1 | [ 712 1639] | [ 797 1636] | [ 719 1666] | [ 804 1664]
         X | [ 623 1637] | [ 660 1635] | [ 625 1668] | [ 662 1667]
     SHFT2 | [ 188 1636] | [ 276 1637] | [ 179 1665] | [ 271 1668]
         Z | [ 671 1636] | [ 708 1636] | [ 674 1668] | [ 710 1667]
         M | [ 413 1637] | [ 450 1635] | [ 412 1667] | [ 449 1666]
         , | [ 368 1636] | [ 405 1635] | [ 366 1667] | [ 403 1667]
        FN | [ 761 1600] | [ 794 1598] | [ 768 1631] | [ 800 1630]
      CMD1 | [ 623 1596] | [ 670 1596] | [ 624 1631] | [ 670 1632]
         / | [ 281 1637] | [ 319 1636] | [ 278 1668] | [ 315 1667]
         . | [ 327 1636] | [ 364 1636] | [ 325 1668] | [ 361 1667]
      CTRL | [ 719 1596] | [ 755 1595] | [ 722 1631] | [ 759 1631]
      ALT1 | [ 681 1595] | [ 717 1596] | [ 683 1631] | [ 719 1631]
     SPACE | [ 417 1600] | [ 616 1596] | [ 418 1629] | [ 621 1627]
    ARROWS | [ 236 1595] | [ 271 1595] | [ 229 1631] | [ 265 1631]
      CMD2 | [ 361 1596] | [ 408 1596] | [ 358 1631] | [ 405 1631]
      ALT2 | [ 322 1595] | [ 358 1596] | [ 317 1631] | [ 353 1631]
