       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 851 1768] | [ 892 1767] | [ 858 1807] | [ 899 1806]
         1 | [ 800 1769] | [ 841 1767] | [ 806 1807] | [ 847 1807]
         2 | [ 749 1769] | [ 791 1767] | [ 754 1807] | [ 796 1806]
         3 | [ 698 1769] | [ 740 1767] | [ 702 1807] | [ 744 1807]
         4 | [ 647 1769] | [ 689 1767] | [ 650 1807] | [ 692 1807]
         5 | [ 596 1769] | [ 639 1768] | [ 598 1807] | [ 640 1807]
         6 | [ 545 1768] | [ 586 1767] | [ 547 1808] | [ 589 1807]
         7 | [ 494 1768] | [ 535 1767] | [ 495 1808] | [ 537 1806]
         8 | [ 444 1767] | [ 485 1768] | [ 441 1806] | [ 483 1808]
         9 | [ 392 1767] | [ 434 1769] | [ 389 1807] | [ 431 1808]
         0 | [ 339 1768] | [ 381 1767] | [ 338 1808] | [ 380 1807]
         - | [ 289 1767] | [ 330 1767] | [ 284 1807] | [ 326 1808]
         = | [ 238 1766] | [ 279 1768] | [ 232 1808] | [ 275 1807]
    DELETE | [ 159 1767] | [ 227 1768] | [ 152 1807] | [ 221 1808]
       TAB | [ 819 1722] | [ 885 1721] | [ 824 1758] | [ 891 1758]
         Q | [ 769 1722] | [ 809 1720] | [ 774 1758] | [ 815 1758]
         W | [ 719 1722] | [ 761 1721] | [ 724 1759] | [ 765 1758]
         E | [ 669 1722] | [ 711 1721] | [ 673 1759] | [ 714 1758]
         R | [ 619 1722] | [ 661 1721] | [ 622 1759] | [ 663 1758]
         T | [ 569 1722] | [ 611 1721] | [ 571 1759] | [ 613 1757]
         Y | [ 519 1722] | [ 559 1720] | [ 520 1759] | [ 562 1757]
         U | [ 468 1722] | [ 509 1720] | [ 469 1759] | [ 511 1757]
         I | [ 418 1722] | [ 459 1720] | [ 418 1759] | [ 460 1757]
         O | [ 367 1722] | [ 410 1721] | [ 367 1759] | [ 408 1758]
         P | [ 318 1720] | [ 359 1721] | [ 314 1758] | [ 356 1759]
         [ | [ 267 1720] | [ 309 1721] | [ 262 1757] | [ 304 1759]
         ] | [ 216 1720] | [ 258 1721] | [ 212 1759] | [ 253 1759]
         \ | [ 164 1722] | [ 207 1720] | [ 160 1759] | [ 203 1758]
 CAPS_LOCK | [ 801 1676] | [ 876 1675] | [ 808 1713] | [ 883 1712]
         A | [ 752 1676] | [ 791 1675] | [ 756 1712] | [ 797 1711]
         S | [ 703 1677] | [ 742 1675] | [ 706 1712] | [ 747 1712]
         D | [ 654 1676] | [ 693 1675] | [ 657 1712] | [ 698 1711]
         F | [ 605 1676] | [ 644 1675] | [ 607 1712] | [ 648 1711]
         G | [ 555 1677] | [ 595 1675] | [ 557 1712] | [ 598 1711]
         H | [ 506 1677] | [ 546 1675] | [ 507 1712] | [ 548 1711]
         J | [ 457 1676] | [ 497 1675] | [ 457 1712] | [ 498 1711]
         K | [ 407 1676] | [ 448 1675] | [ 406 1712] | [ 448 1711]
         L | [ 358 1676] | [ 397 1674] | [ 356 1712] | [ 398 1711]
         ; | [ 310 1674] | [ 350 1676] | [ 306 1712] | [ 346 1712]
         ' | [ 260 1674] | [ 300 1675] | [ 255 1711] | [ 296 1712]
    RETURN | [ 170 1678] | [ 249 1674] | [ 168 1712] | [ 248 1708]
     SHFT1 | [ 770 1636] | [ 866 1631] | [ 777 1668] | [ 876 1667]
         Z | [ 723 1633] | [ 762 1632] | [ 728 1668] | [ 766 1668]
         X | [ 675 1633] | [ 714 1632] | [ 679 1668] | [ 718 1667]
         C | [ 627 1633] | [ 666 1632] | [ 630 1668] | [ 669 1667]
         V | [ 579 1632] | [ 617 1631] | [ 581 1668] | [ 621 1666]
         B | [ 530 1633] | [ 569 1631] | [ 532 1668] | [ 572 1666]
         N | [ 482 1632] | [ 522 1632] | [ 483 1668] | [ 523 1666]
         M | [ 433 1633] | [ 472 1631] | [ 434 1668] | [ 474 1666]
         , | [ 385 1632] | [ 424 1631] | [ 385 1668] | [ 424 1667]
         . | [ 336 1633] | [ 376 1631] | [ 335 1667] | [ 375 1666]
         / | [ 287 1633] | [ 327 1631] | [ 285 1667] | [ 326 1666]
     SHFT2 | [ 176 1635] | [ 274 1629] | [ 174 1667] | [ 277 1665]
        FN | [ 824 1586] | [ 862 1585] | [ 830 1625] | [ 868 1625]
      CTRL | [ 777 1586] | [ 815 1585] | [ 783 1625] | [ 821 1624]
      ALT1 | [ 730 1586] | [ 768 1585] | [ 735 1625] | [ 773 1625]
      CMD1 | [ 671 1586] | [ 721 1585] | [ 675 1625] | [ 726 1624]
     SPACE | [ 433 1589] | [ 659 1583] | [ 436 1625] | [ 666 1624]
      CMD2 | [ 375 1585] | [ 425 1583] | [ 374 1624] | [ 426 1623]
      ALT2 | [ 328 1584] | [ 368 1585] | [ 325 1623] | [ 365 1624]
    ARROWS | [ 233 1583] | [ 273 1585] | [ 228 1623] | [ 267 1624]
