       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 759 1779] | [ 798 1779] | [ 762 1811] | [ 801 1812]
         1 | [ 714 1778] | [ 751 1778] | [ 716 1811] | [ 755 1811]
         2 | [ 668 1778] | [ 705 1778] | [ 669 1811] | [ 708 1811]
         3 | [ 622 1778] | [ 659 1778] | [ 623 1811] | [ 662 1810]
         4 | [ 576 1779] | [ 613 1778] | [ 576 1811] | [ 615 1811]
         5 | [ 530 1779] | [ 567 1778] | [ 530 1811] | [ 568 1811]
         6 | [ 484 1779] | [ 522 1778] | [ 483 1811] | [ 522 1811]
         7 | [ 438 1779] | [ 476 1778] | [ 437 1811] | [ 475 1811]
         9 | [ 346 1780] | [ 385 1778] | [ 344 1811] | [ 382 1811]
         - | [ 256 1778] | [ 293 1778] | [ 251 1811] | [ 290 1809]
         = | [ 210 1778] | [ 247 1778] | [ 204 1811] | [ 242 1811]
    DELETE | [ 140 1780] | [ 201 1778] | [ 135 1811] | [ 197 1809]
       TAB | [ 733 1737] | [ 792 1737] | [ 735 1769] | [ 796 1770]
         Q | [ 688 1737] | [ 725 1737] | [ 690 1769] | [ 728 1769]
         W | [ 643 1737] | [ 680 1737] | [ 644 1769] | [ 682 1769]
         E | [ 598 1738] | [ 635 1737] | [ 598 1769] | [ 637 1768]
         R | [ 553 1738] | [ 589 1737] | [ 553 1769] | [ 591 1769]
         T | [ 508 1738] | [ 544 1737] | [ 507 1769] | [ 545 1769]
         Y | [ 463 1738] | [ 500 1737] | [ 462 1769] | [ 500 1768]
         U | [ 418 1738] | [ 455 1737] | [ 416 1769] | [ 454 1769]
         I | [ 373 1738] | [ 410 1737] | [ 371 1769] | [ 409 1768]
         O | [ 328 1738] | [ 365 1737] | [ 325 1769] | [ 363 1768]
         P | [ 283 1738] | [ 321 1737] | [ 280 1769] | [ 318 1768]
         [ | [ 238 1739] | [ 276 1737] | [ 234 1769] | [ 272 1768]
         ] | [ 195 1737] | [ 231 1737] | [ 189 1769] | [ 225 1769]
         \ | [ 150 1737] | [ 186 1737] | [ 143 1769] | [ 180 1769]
 CAPS_LOCK | [ 718 1698] | [ 787 1698] | [ 721 1729] | [ 791 1729]
         A | [ 674 1698] | [ 710 1698] | [ 675 1728] | [ 713 1729]
         S | [ 630 1698] | [ 667 1698] | [ 631 1728] | [ 668 1729]
         D | [ 586 1698] | [ 622 1698] | [ 587 1729] | [ 624 1728]
         G | [ 498 1698] | [ 534 1698] | [ 497 1729] | [ 534 1728]
         H | [ 454 1698] | [ 491 1699] | [ 453 1729] | [ 490 1728]
         J | [ 410 1698] | [ 446 1698] | [ 408 1729] | [ 445 1728]
         K | [ 366 1698] | [ 402 1698] | [ 364 1729] | [ 400 1728]
         L | [ 322 1698] | [ 358 1698] | [ 319 1729] | [ 356 1727]
         ; | [ 277 1699] | [ 314 1698] | [ 274 1729] | [ 311 1728]
         ' | [ 233 1699] | [ 270 1698] | [ 230 1729] | [ 267 1727]
    RETURN | [ 156 1700] | [ 224 1697] | [ 151 1728] | [ 222 1728]
         X | [ 606 1662] | [ 643 1661] | [ 607 1690] | [ 644 1690]
         C | [ 563 1662] | [ 600 1661] | [ 564 1690] | [ 600 1690]
         V | [ 520 1661] | [ 557 1661] | [ 520 1690] | [ 557 1689]
         B | [ 477 1661] | [ 513 1661] | [ 476 1690] | [ 513 1689]
         N | [ 434 1661] | [ 470 1661] | [ 432 1690] | [ 469 1690]
         , | [ 347 1662] | [ 384 1661] | [ 345 1690] | [ 381 1690]
         . | [ 304 1661] | [ 340 1660] | [ 301 1690] | [ 338 1689]
         / | [ 261 1661] | [ 297 1660] | [ 258 1690] | [ 294 1689]
     SHFT2 | [ 168 1659] | [ 254 1660] | [ 159 1690] | [ 248 1690]
        FN | [ 742 1621] | [ 778 1620] | [ 746 1653] | [ 782 1654]
      CTRL | [ 700 1620] | [ 735 1619] | [ 703 1653] | [ 739 1653]
      ALT1 | [ 658 1620] | [ 694 1620] | [ 660 1653] | [ 696 1653]
      CMD1 | [ 605 1620] | [ 652 1620] | [ 606 1653] | [ 653 1653]
     SPACE | [ 392 1625] | [ 596 1619] | [ 392 1653] | [ 600 1652]
      CMD2 | [ 341 1620] | [ 386 1619] | [ 338 1653] | [ 385 1652]
    ARROWS | [ 215 1619] | [ 250 1619] | [ 209 1652] | [ 245 1652]
         F | [ 541 1700] | [ 578 1698] | [ 541 1728] | [ 579 1728]
         Z | [ 650 1661] | [ 685 1660] | [ 651 1690] | [ 688 1690]
         M | [ 390 1662] | [ 427 1661] | [ 389 1690] | [ 425 1690]
      ALT2 | [ 299 1620] | [ 334 1620] | [ 295 1653] | [ 330 1653]
     SHFT1 | [ 692 1660] | [ 781 1659] | [ 696 1689] | [ 786 1690]
         8 | [ 392 1778] | [ 429 1777] | [ 390 1812] | [ 428 1812]
         0 | [ 302 1777] | [ 339 1778] | [ 297 1811] | [ 335 1812]
