       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 794 1766] | [ 832 1765] | [ 799 1804] | [ 837 1802]
         1 | [ 747 1766] | [ 785 1765] | [ 751 1804] | [ 788 1804]
         2 | [ 700 1766] | [ 737 1765] | [ 704 1805] | [ 741 1803]
         3 | [ 652 1767] | [ 689 1765] | [ 655 1805] | [ 693 1804]
         4 | [ 604 1768] | [ 642 1766] | [ 606 1805] | [ 645 1804]
         5 | [ 557 1767] | [ 595 1766] | [ 559 1806] | [ 597 1804]
         6 | [ 510 1767] | [ 548 1767] | [ 510 1806] | [ 547 1806]
         7 | [ 463 1767] | [ 500 1767] | [ 461 1806] | [ 500 1806]
         8 | [ 415 1767] | [ 453 1768] | [ 413 1807] | [ 451 1807]
         9 | [ 366 1768] | [ 405 1768] | [ 364 1807] | [ 403 1807]
         0 | [ 319 1768] | [ 357 1768] | [ 315 1806] | [ 355 1807]
         - | [ 271 1768] | [ 309 1769] | [ 267 1808] | [ 305 1808]
         = | [ 222 1769] | [ 261 1769] | [ 218 1808] | [ 256 1809]
    DELETE | [ 149 1770] | [ 213 1770] | [ 144 1809] | [ 207 1809]
       TAB | [ 766 1719] | [ 826 1718] | [ 770 1756] | [ 831 1755]
         Q | [ 719 1720] | [ 756 1718] | [ 723 1756] | [ 760 1756]
         W | [ 673 1720] | [ 709 1718] | [ 675 1756] | [ 713 1756]
         Y | [ 486 1720] | [ 524 1720] | [ 486 1758] | [ 524 1757]
         U | [ 440 1720] | [ 477 1721] | [ 438 1758] | [ 476 1758]
         I | [ 393 1720] | [ 430 1721] | [ 391 1759] | [ 428 1758]
         O | [ 345 1721] | [ 383 1721] | [ 342 1758] | [ 380 1759]
         P | [ 298 1721] | [ 336 1722] | [ 295 1759] | [ 333 1759]
         [ | [ 251 1721] | [ 288 1721] | [ 246 1758] | [ 284 1760]
         ] | [ 202 1722] | [ 241 1721] | [ 199 1760] | [ 238 1759]
         \ | [ 155 1722] | [ 194 1722] | [ 150 1759] | [ 189 1760]
         ' | [ 243 1675] | [ 281 1675] | [ 239 1712] | [ 276 1713]
    RETURN | [ 159 1678] | [ 233 1675] | [ 157 1713] | [ 231 1710]
 CAPS_LOCK | [ 750 1677] | [ 821 1673] | [ 755 1710] | [ 826 1709]
         H | [ 474 1675] | [ 511 1674] | [ 475 1712] | [ 512 1711]
         B | [ 498 1630] | [ 535 1630] | [ 497 1665] | [ 534 1666]
     SHFT2 | [ 167 1631] | [ 262 1632] | [ 161 1666] | [ 257 1667]
    ARROWS | [ 216 1583] | [ 248 1580] | [ 214 1624] | [ 252 1622]
         G | [ 520 1675] | [ 558 1673] | [ 521 1711] | [ 560 1710]
         T | [ 532 1722] | [ 573 1714] | [ 535 1758] | [ 572 1755]
        FN | [ 792 1580] | [ 812 1582] | [ 785 1621] | [ 815 1621]
         R | [ 583 1720] | [ 621 1719] | [ 584 1757] | [ 622 1757]
         E | [ 625 1720] | [ 662 1719] | [ 628 1757] | [ 665 1756]
         J | [ 424 1674] | [ 463 1675] | [ 423 1710] | [ 460 1711]
         ; | [ 289 1675] | [ 327 1675] | [ 286 1710] | [ 323 1711]
         N | [ 459 1633] | [ 490 1634] | [ 462 1669] | [ 489 1668]
         A | [ 703 1676] | [ 741 1674] | [ 708 1710] | [ 744 1709]
         K | [ 381 1675] | [ 418 1675] | [ 379 1710] | [ 416 1711]
         S | [ 657 1675] | [ 695 1674] | [ 661 1710] | [ 697 1710]
         F | [ 564 1676] | [ 603 1675] | [ 567 1711] | [ 604 1710]
         L | [ 338 1674] | [ 375 1674] | [ 336 1710] | [ 373 1710]
         M | [ 407 1635] | [ 444 1634] | [ 407 1669] | [ 445 1668]
         / | [ 269 1632] | [ 306 1632] | [ 265 1666] | [ 302 1667]
         D | [ 613 1675] | [ 649 1675] | [ 615 1711] | [ 651 1710]
     SHFT1 | [ 725 1636] | [ 815 1631] | [ 731 1667] | [ 823 1665]
         , | [ 359 1632] | [ 395 1632] | [ 356 1666] | [ 393 1668]
         . | [ 313 1633] | [ 350 1632] | [ 312 1668] | [ 349 1666]
         V | [ 545 1632] | [ 582 1632] | [ 544 1667] | [ 580 1669]
      CMD2 | [ 351 1582] | [ 400 1581] | [ 351 1621] | [ 398 1620]
      ALT2 | [ 309 1581] | [ 345 1582] | [ 305 1621] | [ 342 1621]
         Z | [ 677 1632] | [ 713 1632] | [ 681 1667] | [ 716 1666]
         X | [ 631 1632] | [ 669 1633] | [ 634 1668] | [ 670 1667]
         C | [ 585 1632] | [ 621 1631] | [ 587 1667] | [ 623 1666]
      CTRL | [ 736 1582] | [ 770 1583] | [ 737 1620] | [ 773 1622]
      ALT1 | [ 694 1586] | [ 728 1585] | [ 693 1615] | [ 728 1618]
     SPACE | [ 410 1586] | [ 598 1579] | [ 413 1621] | [ 626 1620]
      CMD1 | [ 628 1582] | [ 674 1581] | [ 631 1622] | [ 678 1621]
