       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 926 1763] | [ 972 1762] | [ 932 1812] | [ 979 1812]
         1 | [ 872 1764] | [ 918 1762] | [ 878 1812] | [ 924 1812]
         2 | [ 818 1764] | [ 866 1763] | [ 823 1812] | [ 871 1811]
         3 | [ 765 1763] | [ 812 1763] | [ 769 1813] | [ 816 1811]
         4 | [ 712 1763] | [ 759 1765] | [ 713 1812] | [ 760 1813]
         5 | [ 658 1763] | [ 705 1765] | [ 658 1812] | [ 706 1813]
         6 | [ 603 1764] | [ 650 1764] | [ 605 1814] | [ 653 1811]
         7 | [ 548 1765] | [ 595 1764] | [ 549 1814] | [ 598 1812]
         8 | [ 495 1764] | [ 542 1765] | [ 494 1814] | [ 540 1815]
         9 | [ 441 1764] | [ 488 1765] | [ 439 1814] | [ 487 1814]
         0 | [ 386 1765] | [ 434 1766] | [ 383 1813] | [ 430 1815]
         - | [ 331 1765] | [ 379 1765] | [ 328 1814] | [ 376 1815]
         = | [ 277 1765] | [ 325 1766] | [ 273 1815] | [ 320 1816]
    DELETE | [ 193 1768] | [ 269 1765] | [ 192 1817] | [ 267 1814]
       TAB | [ 894 1708] | [ 967 1710] | [ 897 1755] | [ 971 1756]
         Q | [ 839 1710] | [ 886 1708] | [ 844 1756] | [ 891 1756]
         W | [ 787 1709] | [ 832 1708] | [ 791 1756] | [ 837 1756]
         E | [ 734 1709] | [ 779 1708] | [ 738 1757] | [ 783 1757]
         R | [ 681 1709] | [ 727 1709] | [ 684 1757] | [ 730 1756]
         T | [ 627 1710] | [ 674 1709] | [ 629 1757] | [ 676 1757]
         Y | [ 574 1710] | [ 620 1709] | [ 575 1757] | [ 622 1757]
         U | [ 521 1710] | [ 569 1711] | [ 520 1756] | [ 568 1758]
         I | [ 469 1709] | [ 515 1710] | [ 466 1756] | [ 513 1758]
         P | [ 361 1710] | [ 409 1712] | [ 358 1757] | [ 406 1758]
         [ | [ 308 1710] | [ 354 1710] | [ 305 1759] | [ 351 1759]
         ] | [ 254 1710] | [ 301 1711] | [ 250 1758] | [ 298 1758]
         \ | [ 200 1711] | [ 248 1711] | [ 195 1758] | [ 243 1759]
 CAPS_LOCK | [ 873 1657] | [ 957 1655] | [ 878 1702] | [ 964 1700]
         A | [ 821 1657] | [ 867 1656] | [ 826 1702] | [ 872 1701]
         S | [ 769 1657] | [ 815 1656] | [ 774 1703] | [ 820 1701]
         G | [ 612 1657] | [ 659 1657] | [ 614 1703] | [ 661 1702]
         H | [ 562 1656] | [ 607 1658] | [ 561 1703] | [ 607 1703]
         J | [ 507 1658] | [ 554 1657] | [ 509 1704] | [ 555 1702]
         K | [ 456 1657] | [ 502 1657] | [ 454 1703] | [ 500 1704]
    RETURN | [ 204 1659] | [ 291 1657] | [ 202 1705] | [ 289 1703]
     SHFT1 | [ 842 1605] | [ 949 1604] | [ 847 1650] | [ 957 1648]
         B | [ 586 1605] | [ 630 1605] | [ 587 1651] | [ 633 1649]
         N | [ 533 1607] | [ 578 1605] | [ 534 1651] | [ 580 1651]
         M | [ 481 1607] | [ 528 1606] | [ 483 1652] | [ 528 1650]
        FN | [ 899 1549] | [ 944 1550] | [ 903 1597] | [ 948 1600]
         F | [ 664 1658] | [ 711 1656] | [ 667 1703] | [ 714 1702]
     SPACE | [ 490 1552] | [ 728 1556] | [ 484 1592] | [ 727 1597]
         D | [ 716 1658] | [ 763 1656] | [ 721 1703] | [ 766 1702]
         ' | [ 298 1657] | [ 344 1657] | [ 294 1703] | [ 341 1704]
      CMD2 | [ 445 1549] | [ 478 1551] | [ 449 1601] | [ 475 1601]
         O | [ 414 1710] | [ 462 1711] | [ 413 1758] | [ 460 1758]
     SHFT2 | [ 208 1609] | [ 320 1605] | [ 207 1652] | [ 320 1647]
         ; | [ 351 1657] | [ 397 1658] | [ 348 1704] | [ 394 1704]
         L | [ 403 1657] | [ 450 1658] | [ 401 1703] | [ 447 1704]
         V | [ 636 1605] | [ 682 1604] | [ 639 1650] | [ 685 1649]
         C | [ 689 1605] | [ 734 1605] | [ 692 1651] | [ 737 1650]
      CTRL | [ 847 1548] | [ 893 1551] | [ 854 1599] | [ 898 1597]
         Z | [ 790 1608] | [ 837 1605] | [ 795 1650] | [ 841 1648]
         X | [ 738 1606] | [ 784 1605] | [ 743 1651] | [ 788 1649]
         / | [ 328 1604] | [ 374 1605] | [ 324 1650] | [ 371 1651]
         , | [ 429 1609] | [ 475 1603] | [ 430 1650] | [ 476 1648]
         . | [ 380 1604] | [ 426 1606] | [ 377 1648] | [ 424 1650]
    ARROWS | [ 271 1551] | [ 308 1553] | [ 265 1593] | [ 302 1596]
      ALT1 | [ 794 1553] | [ 838 1547] | [ 798 1597] | [ 843 1597]
      CMD1 | [ 735 1549] | [ 793 1548] | [ 740 1599] | [ 798 1597]
      ALT2 | [ 380 1548] | [ 426 1548] | [ 378 1599] | [ 423 1599]
