       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 781 1756] | [ 819 1756] | [ 786 1792] | [ 824 1792]
         1 | [ 735 1757] | [ 773 1756] | [ 738 1791] | [ 777 1792]
         5 | [ 553 1757] | [ 591 1757] | [ 553 1792] | [ 591 1792]
         6 | [ 507 1757] | [ 544 1756] | [ 507 1792] | [ 545 1791]
         7 | [ 461 1757] | [ 498 1756] | [ 461 1792] | [ 499 1791]
         9 | [ 371 1757] | [ 408 1757] | [ 368 1792] | [ 405 1792]
         0 | [ 324 1758] | [ 362 1757] | [ 322 1792] | [ 360 1791]
         - | [ 279 1757] | [ 316 1756] | [ 276 1792] | [ 314 1791]
         = | [ 234 1757] | [ 272 1757] | [ 229 1791] | [ 267 1791]
    DELETE | [ 165 1758] | [ 225 1756] | [ 161 1792] | [ 222 1790]
       TAB | [ 754 1716] | [ 814 1716] | [ 758 1750] | [ 818 1750]
         [ | [ 263 1716] | [ 299 1716] | [ 258 1749] | [ 295 1750]
         ] | [ 217 1717] | [ 255 1716] | [ 213 1750] | [ 251 1749]
         \ | [ 174 1716] | [ 210 1716] | [ 168 1750] | [ 204 1750]
    RETURN | [ 180 1678] | [ 250 1677] | [ 175 1710] | [ 246 1709]
         8 | [ 416 1757] | [ 453 1756] | [ 414 1792] | [ 453 1790]
         4 | [ 598 1757] | [ 637 1757] | [ 600 1792] | [ 638 1791]
         3 | [ 644 1757] | [ 681 1756] | [ 645 1791] | [ 684 1792]
         2 | [ 690 1756] | [ 727 1756] | [ 693 1792] | [ 731 1791]
         P | [ 308 1716] | [ 344 1716] | [ 303 1749] | [ 340 1750]
         Y | [ 485 1717] | [ 523 1716] | [ 485 1750] | [ 523 1749]
         Q | [ 709 1716] | [ 747 1716] | [ 713 1750] | [ 750 1750]
         W | [ 664 1716] | [ 702 1716] | [ 667 1750] | [ 704 1750]
         E | [ 620 1716] | [ 657 1716] | [ 621 1750] | [ 659 1749]
         R | [ 575 1716] | [ 612 1716] | [ 576 1750] | [ 613 1750]
         T | [ 530 1716] | [ 567 1716] | [ 530 1750] | [ 568 1750]
         G | [ 519 1678] | [ 556 1677] | [ 520 1710] | [ 557 1709]
         I | [ 396 1716] | [ 433 1716] | [ 394 1750] | [ 432 1749]
         O | [ 351 1717] | [ 389 1716] | [ 349 1750] | [ 386 1750]
         F | [ 563 1678] | [ 600 1677] | [ 564 1710] | [ 601 1709]
         H | [ 475 1678] | [ 512 1676] | [ 475 1709] | [ 513 1708]
         U | [ 440 1717] | [ 477 1715] | [ 439 1749] | [ 477 1749]
         ' | [ 260 1679] | [ 293 1679] | [ 254 1706] | [ 285 1708]
 CAPS_LOCK | [ 740 1675] | [ 809 1675] | [ 744 1709] | [ 814 1709]
         A | [ 694 1677] | [ 732 1676] | [ 697 1709] | [ 734 1709]
         S | [ 651 1677] | [ 689 1676] | [ 654 1709] | [ 691 1709]
         D | [ 602 1677] | [ 638 1675] | [ 602 1708] | [ 640 1709]
         J | [ 434 1676] | [ 471 1676] | [ 433 1709] | [ 470 1708]
         K | [ 387 1677] | [ 424 1676] | [ 385 1709] | [ 423 1708]
         ; | [ 302 1675] | [ 339 1677] | [ 297 1708] | [ 334 1709]
         C | [ 590 1641] | [ 626 1639] | [ 591 1671] | [ 629 1670]
         V | [ 541 1640] | [ 578 1639] | [ 541 1670] | [ 578 1670]
         B | [ 503 1640] | [ 540 1639] | [ 503 1670] | [ 540 1669]
         L | [ 346 1675] | [ 382 1676] | [ 342 1709] | [ 378 1709]
         N | [ 460 1639] | [ 496 1639] | [ 459 1671] | [ 496 1670]
     SHFT1 | [ 715 1642] | [ 800 1639] | [ 722 1669] | [ 807 1667]
         X | [ 626 1640] | [ 663 1638] | [ 628 1671] | [ 665 1670]
     SHFT2 | [ 190 1639] | [ 278 1640] | [ 181 1668] | [ 273 1671]
         Z | [ 672 1639] | [ 709 1639] | [ 675 1671] | [ 711 1670]
         M | [ 416 1640] | [ 453 1638] | [ 415 1670] | [ 452 1669]
         , | [ 371 1639] | [ 408 1638] | [ 369 1670] | [ 406 1670]
        FN | [ 764 1601] | [ 797 1599] | [ 771 1632] | [ 803 1631]
      CMD1 | [ 625 1597] | [ 672 1597] | [ 626 1632] | [ 672 1633]
         / | [ 282 1640] | [ 320 1639] | [ 279 1671] | [ 316 1670]
         . | [ 327 1639] | [ 364 1639] | [ 325 1671] | [ 361 1670]
      CTRL | [ 722 1597] | [ 758 1596] | [ 725 1632] | [ 762 1632]
      ALT1 | [ 682 1596] | [ 718 1597] | [ 684 1632] | [ 720 1632]
     SPACE | [ 421 1601] | [ 620 1597] | [ 422 1630] | [ 625 1628]
    ARROWS | [ 238 1596] | [ 273 1596] | [ 231 1632] | [ 267 1632]
      CMD2 | [ 365 1597] | [ 412 1597] | [ 362 1632] | [ 409 1632]
      ALT2 | [ 324 1596] | [ 360 1597] | [ 319 1632] | [ 355 1632]
