       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 797 1814] | [ 838 1816] | [ 802 1856] | [ 842 1855]
         1 | [ 746 1814] | [ 787 1814] | [ 749 1854] | [ 790 1855]
         2 | [ 697 1811] | [ 737 1813] | [ 698 1853] | [ 738 1854]
         5 | [ 545 1808] | [ 586 1810] | [ 544 1849] | [ 584 1851]
         6 | [ 496 1806] | [ 536 1809] | [ 493 1848] | [ 534 1849]
         7 | [ 445 1805] | [ 485 1807] | [ 442 1847] | [ 484 1847]
       TAB | [ 768 1765] | [ 833 1767] | [ 772 1805] | [ 837 1804]
         8 | [ 394 1804] | [ 434 1805] | [ 390 1845] | [ 431 1847]
         U | [ 422 1756] | [ 462 1758] | [ 419 1796] | [ 459 1797]
         Y | [ 471 1758] | [ 512 1760] | [ 469 1796] | [ 510 1798]
         3 | [ 646 1810] | [ 687 1813] | [ 647 1852] | [ 687 1853]
         4 | [ 594 1811] | [ 636 1810] | [ 596 1851] | [ 637 1851]
         Q | [ 718 1764] | [ 759 1765] | [ 721 1803] | [ 761 1804]
         T | [ 521 1759] | [ 561 1760] | [ 519 1797] | [ 559 1800]
         R | [ 570 1760] | [ 611 1761] | [ 570 1799] | [ 610 1801]
         W | [ 670 1761] | [ 710 1765] | [ 670 1801] | [ 710 1803]
         N | [ 439 1664] | [ 478 1666] | [ 436 1700] | [ 476 1702]
         B | [ 486 1667] | [ 526 1667] | [ 486 1703] | [ 526 1702]
         9 | [ 343 1809] | [ 384 1811] | [ 339 1851] | [ 382 1851]
    DELETE | [ 114 1809] | [ 180 1809] | [ 108 1851] | [ 176 1851]
         0 | [ 293 1809] | [ 334 1812] | [ 287 1850] | [ 327 1853]
         - | [ 242 1809] | [ 283 1810] | [ 236 1851] | [ 277 1852]
         = | [ 190 1810] | [ 232 1811] | [ 185 1851] | [ 227 1851]
         ] | [ 174 1760] | [ 214 1762] | [ 167 1799] | [ 209 1800]
         [ | [ 224 1760] | [ 265 1762] | [ 219 1800] | [ 259 1801]
         \ | [ 124 1760] | [ 164 1761] | [ 117 1800] | [ 158 1800]
         P | [ 274 1759] | [ 314 1763] | [ 267 1798] | [ 307 1801]
    RETURN | [ 130 1665] | [ 208 1665] | [ 125 1702] | [ 204 1702]
         H | [ 457 1665] | [ 497 1664] | [ 457 1702] | [ 497 1702]
         G | [ 504 1664] | [ 543 1664] | [ 503 1702] | [ 545 1702]
         V | [ 530 1665] | [ 569 1665] | [ 531 1702] | [ 572 1702]
         ' | [ 215 1664] | [ 255 1665] | [ 209 1702] | [ 250 1704]
         J | [ 415 1664] | [ 455 1665] | [ 413 1703] | [ 452 1704]
         I | [ 363 1757] | [ 403 1762] | [ 359 1800] | [ 400 1802]
         E | [ 626 1762] | [ 670 1761] | [ 628 1800] | [ 669 1801]
 CAPS_LOCK | [ 751 1665] | [ 827 1665] | [ 758 1703] | [ 832 1703]
         O | [ 321 1759] | [ 361 1761] | [ 316 1799] | [ 357 1801]
     SHFT2 | [ 135 1667] | [ 234 1665] | [ 132 1701] | [ 233 1702]
         ; | [ 265 1663] | [ 305 1666] | [ 259 1700] | [ 300 1703]
         F | [ 556 1663] | [ 596 1665] | [ 555 1702] | [ 595 1704]
         K | [ 356 1664] | [ 396 1665] | [ 352 1702] | [ 393 1704]
         M | [ 384 1663] | [ 423 1666] | [ 379 1701] | [ 420 1702]
         / | [ 245 1664] | [ 284 1666] | [ 240 1702] | [ 280 1703]
         L | [ 310 1663] | [ 350 1665] | [ 306 1702] | [ 346 1703]
    ARROWS | [ 191 1578] | [ 229 1581] | [ 184 1621] | [ 224 1621]
         A | [ 704 1664] | [ 745 1665] | [ 708 1703] | [ 748 1702]
         D | [ 606 1665] | [ 648 1665] | [ 609 1703] | [ 649 1703]
         C | [ 577 1665] | [ 617 1665] | [ 579 1703] | [ 618 1703]
         , | [ 335 1664] | [ 373 1666] | [ 330 1701] | [ 370 1703]
         . | [ 291 1663] | [ 330 1666] | [ 286 1701] | [ 326 1702]
      CMD2 | [ 322 1580] | [ 374 1579] | [ 320 1620] | [ 372 1621]
      ALT2 | [ 286 1579] | [ 325 1580] | [ 281 1620] | [ 321 1622]
         S | [ 655 1664] | [ 695 1664] | [ 657 1702] | [ 698 1702]
     SHFT1 | [ 723 1665] | [ 820 1666] | [ 728 1702] | [ 826 1702]
         Z | [ 679 1665] | [ 720 1665] | [ 683 1702] | [ 722 1702]
         X | [ 640 1665] | [ 679 1665] | [ 643 1703] | [ 682 1702]
     SPACE | [ 391 1583] | [ 614 1578] | [ 393 1618] | [ 621 1622]
        FN | [ 779 1628] | [ 817 1629] | [ 784 1670] | [ 822 1670]
      CTRL | [ 733 1580] | [ 772 1580] | [ 738 1621] | [ 776 1621]
      ALT1 | [ 691 1579] | [ 731 1581] | [ 693 1620] | [ 732 1622]
      CMD1 | [ 628 1580] | [ 681 1580] | [ 632 1621] | [ 683 1621]
