       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 768 1754] | [ 805 1753] | [ 772 1789] | [ 811 1789]
         1 | [ 722 1754] | [ 760 1754] | [ 725 1789] | [ 764 1789]
         2 | [ 676 1755] | [ 714 1754] | [ 679 1790] | [ 717 1790]
         3 | [ 631 1754] | [ 668 1754] | [ 633 1790] | [ 671 1789]
         4 | [ 585 1755] | [ 622 1754] | [ 586 1790] | [ 624 1790]
         5 | [ 539 1755] | [ 577 1755] | [ 539 1790] | [ 578 1790]
         6 | [ 493 1755] | [ 531 1755] | [ 493 1790] | [ 531 1790]
         7 | [ 447 1756] | [ 485 1755] | [ 446 1790] | [ 485 1790]
         9 | [ 355 1757] | [ 393 1755] | [ 354 1791] | [ 392 1790]
         0 | [ 310 1756] | [ 348 1756] | [ 306 1790] | [ 344 1791]
         - | [ 264 1756] | [ 302 1756] | [ 260 1791] | [ 298 1791]
         = | [ 219 1756] | [ 256 1756] | [ 214 1791] | [ 251 1791]
    DELETE | [ 149 1757] | [ 210 1756] | [ 144 1791] | [ 206 1790]
       TAB | [ 741 1714] | [ 800 1713] | [ 745 1748] | [ 805 1748]
         Q | [ 696 1713] | [ 733 1713] | [ 699 1748] | [ 737 1747]
         R | [ 561 1715] | [ 599 1714] | [ 562 1748] | [ 600 1748]
         T | [ 516 1715] | [ 553 1714] | [ 516 1748] | [ 554 1748]
         Y | [ 471 1716] | [ 508 1714] | [ 471 1748] | [ 509 1747]
         [ | [ 248 1715] | [ 285 1716] | [ 243 1749] | [ 280 1749]
         ] | [ 203 1715] | [ 240 1715] | [ 197 1748] | [ 235 1749]
         \ | [ 157 1716] | [ 195 1715] | [ 152 1749] | [ 189 1749]
    RETURN | [ 164 1679] | [ 235 1676] | [ 160 1709] | [ 231 1707]
         W | [ 651 1714] | [ 688 1713] | [ 654 1748] | [ 691 1748]
         G | [ 506 1676] | [ 542 1675] | [ 506 1708] | [ 543 1707]
         8 | [ 401 1756] | [ 439 1755] | [ 400 1791] | [ 438 1790]
         E | [ 608 1717] | [ 641 1715] | [ 611 1746] | [ 643 1745]
         ' | [ 242 1675] | [ 279 1675] | [ 237 1708] | [ 273 1708]
         U | [ 426 1714] | [ 463 1713] | [ 424 1747] | [ 463 1746]
         H | [ 460 1676] | [ 497 1675] | [ 460 1708] | [ 497 1708]
         P | [ 293 1713] | [ 329 1713] | [ 288 1747] | [ 326 1747]
         O | [ 336 1714] | [ 374 1714] | [ 333 1748] | [ 370 1748]
         I | [ 382 1714] | [ 420 1713] | [ 381 1747] | [ 419 1746]
         F | [ 550 1676] | [ 589 1676] | [ 550 1708] | [ 588 1708]
 CAPS_LOCK | [ 726 1674] | [ 795 1674] | [ 730 1708] | [ 800 1708]
         A | [ 682 1676] | [ 720 1675] | [ 685 1708] | [ 722 1708]
         S | [ 640 1676] | [ 678 1675] | [ 643 1708] | [ 680 1708]
         D | [ 589 1676] | [ 625 1674] | [ 589 1707] | [ 627 1708]
         J | [ 418 1675] | [ 455 1675] | [ 417 1708] | [ 454 1707]
         K | [ 375 1676] | [ 412 1675] | [ 373 1708] | [ 411 1707]
         ; | [ 287 1674] | [ 324 1676] | [ 282 1707] | [ 319 1708]
         C | [ 575 1636] | [ 611 1634] | [ 576 1666] | [ 614 1665]
         V | [ 529 1635] | [ 566 1634] | [ 529 1665] | [ 566 1665]
         B | [ 485 1635] | [ 522 1634] | [ 485 1665] | [ 522 1664]
         L | [ 331 1674] | [ 367 1675] | [ 327 1708] | [ 363 1708]
         N | [ 442 1634] | [ 478 1634] | [ 441 1666] | [ 478 1665]
     SHFT1 | [ 701 1637] | [ 786 1634] | [ 708 1664] | [ 793 1662]
         X | [ 611 1635] | [ 648 1633] | [ 613 1666] | [ 650 1665]
     SHFT2 | [ 175 1634] | [ 263 1635] | [ 166 1663] | [ 258 1666]
         Z | [ 661 1634] | [ 698 1634] | [ 664 1666] | [ 700 1665]
         M | [ 399 1635] | [ 436 1633] | [ 398 1665] | [ 435 1664]
         , | [ 355 1634] | [ 392 1633] | [ 353 1665] | [ 390 1665]
        FN | [ 750 1598] | [ 783 1596] | [ 757 1629] | [ 789 1628]
      CMD1 | [ 611 1594] | [ 658 1594] | [ 612 1629] | [ 658 1630]
         / | [ 266 1635] | [ 304 1634] | [ 263 1666] | [ 300 1665]
         . | [ 311 1634] | [ 348 1634] | [ 309 1666] | [ 345 1665]
      CTRL | [ 707 1594] | [ 743 1593] | [ 710 1629] | [ 747 1629]
      ALT1 | [ 669 1593] | [ 705 1594] | [ 671 1629] | [ 707 1629]
     SPACE | [ 403 1598] | [ 602 1594] | [ 404 1627] | [ 607 1625]
    ARROWS | [ 224 1593] | [ 259 1593] | [ 217 1629] | [ 253 1629]
      CMD2 | [ 350 1594] | [ 397 1594] | [ 347 1629] | [ 394 1629]
      ALT2 | [ 307 1593] | [ 343 1594] | [ 302 1629] | [ 338 1629]
