       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 908 1764] | [ 954 1763] | [ 914 1813] | [ 961 1811]
         1 | [ 854 1765] | [ 901 1764] | [ 859 1813] | [ 906 1813]
         2 | [ 802 1764] | [ 848 1765] | [ 805 1814] | [ 850 1814]
         3 | [ 747 1765] | [ 793 1764] | [ 752 1815] | [ 797 1814]
         4 | [ 693 1766] | [ 740 1765] | [ 697 1815] | [ 743 1814]
         5 | [ 639 1766] | [ 687 1766] | [ 641 1815] | [ 688 1815]
         6 | [ 586 1766] | [ 633 1766] | [ 587 1816] | [ 633 1815]
         7 | [ 532 1766] | [ 579 1767] | [ 531 1815] | [ 578 1816]
         8 | [ 477 1767] | [ 525 1767] | [ 476 1815] | [ 524 1816]
         9 | [ 423 1767] | [ 471 1768] | [ 421 1816] | [ 469 1817]
         0 | [ 370 1767] | [ 416 1767] | [ 366 1816] | [ 414 1817]
         - | [ 314 1768] | [ 362 1768] | [ 311 1817] | [ 358 1818]
         = | [ 260 1768] | [ 308 1769] | [ 256 1818] | [ 304 1818]
    DELETE | [ 177 1770] | [ 252 1768] | [ 174 1820] | [ 250 1817]
       TAB | [ 874 1711] | [ 947 1709] | [ 880 1757] | [ 953 1756]
         Q | [ 822 1710] | [ 868 1710] | [ 827 1758] | [ 873 1757]
         W | [ 769 1711] | [ 815 1710] | [ 772 1757] | [ 819 1758]
         E | [ 716 1711] | [ 762 1710] | [ 719 1758] | [ 766 1758]
         R | [ 664 1711] | [ 710 1711] | [ 666 1759] | [ 713 1757]
         T | [ 610 1712] | [ 657 1711] | [ 613 1760] | [ 659 1758]
         Y | [ 557 1712] | [ 603 1711] | [ 559 1760] | [ 605 1759]
         U | [ 505 1712] | [ 551 1712] | [ 504 1760] | [ 550 1760]
         I | [ 452 1712] | [ 498 1713] | [ 450 1760] | [ 497 1760]
         O | [ 399 1712] | [ 444 1712] | [ 396 1761] | [ 442 1761]
         P | [ 345 1713] | [ 391 1713] | [ 342 1761] | [ 389 1761]
         [ | [ 291 1713] | [ 338 1714] | [ 288 1762] | [ 335 1761]
         ] | [ 237 1714] | [ 284 1714] | [ 233 1761] | [ 280 1762]
         \ | [ 183 1714] | [ 231 1715] | [ 179 1762] | [ 226 1762]
 CAPS_LOCK | [ 855 1658] | [ 938 1656] | [ 862 1704] | [ 946 1701]
         A | [ 804 1658] | [ 849 1657] | [ 808 1704] | [ 854 1703]
         S | [ 752 1658] | [ 798 1658] | [ 755 1704] | [ 801 1703]
         D | [ 699 1660] | [ 745 1658] | [ 702 1704] | [ 748 1704]
         F | [ 647 1660] | [ 693 1658] | [ 650 1705] | [ 696 1704]
         G | [ 596 1659] | [ 642 1660] | [ 596 1704] | [ 641 1706]
         H | [ 543 1660] | [ 589 1659] | [ 545 1706] | [ 591 1704]
         J | [ 492 1659] | [ 537 1659] | [ 490 1705] | [ 536 1706]
         K | [ 440 1659] | [ 485 1660] | [ 437 1706] | [ 484 1706]
         L | [ 386 1660] | [ 433 1661] | [ 384 1706] | [ 430 1707]
         ; | [ 334 1660] | [ 380 1660] | [ 331 1707] | [ 377 1707]
         ' | [ 282 1660] | [ 327 1660] | [ 278 1707] | [ 323 1708]
    RETURN | [ 187 1663] | [ 274 1660] | [ 187 1709] | [ 273 1705]
     SHFT1 | [ 826 1606] | [ 934 1607] | [ 827 1649] | [ 938 1651]
         Z | [ 773 1608] | [ 818 1607] | [ 777 1652] | [ 822 1652]
         X | [ 722 1608] | [ 767 1607] | [ 725 1652] | [ 771 1651]
         C | [ 670 1609] | [ 716 1607] | [ 674 1653] | [ 719 1651]
         V | [ 619 1609] | [ 664 1607] | [ 622 1653] | [ 667 1652]
         B | [ 568 1608] | [ 614 1608] | [ 569 1653] | [ 615 1653]
         N | [ 516 1609] | [ 562 1608] | [ 518 1654] | [ 563 1652]
         M | [ 465 1609] | [ 510 1608] | [ 464 1653] | [ 511 1653]
         , | [ 415 1608] | [ 459 1608] | [ 412 1653] | [ 458 1654]
         . | [ 362 1609] | [ 408 1609] | [ 360 1654] | [ 406 1654]
         / | [ 311 1609] | [ 356 1609] | [ 307 1653] | [ 354 1654]
     SHFT2 | [ 195 1609] | [ 305 1611] | [ 189 1654] | [ 301 1655]
        FN | [ 882 1550] | [ 926 1551] | [ 886 1600] | [ 930 1601]
      CTRL | [ 831 1551] | [ 876 1552] | [ 835 1600] | [ 881 1601]
      ALT1 | [ 781 1551] | [ 826 1552] | [ 784 1600] | [ 830 1601]
      CMD1 | [ 719 1551] | [ 775 1551] | [ 721 1601] | [ 778 1602]
     SPACE | [ 464 1557] | [ 709 1550] | [ 466 1603] | [ 716 1601]
      CMD2 | [ 402 1553] | [ 460 1552] | [ 402 1604] | [ 460 1602]
      ALT2 | [ 353 1552] | [ 397 1553] | [ 349 1603] | [ 395 1603]
    ARROWS | [ 250 1553] | [ 296 1554] | [ 246 1604] | [ 291 1604]
