       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 931 1779] | [ 978 1779] | [ 937 1829] | [ 984 1829]
         1 | [ 876 1780] | [ 924 1779] | [ 882 1829] | [ 929 1829]
         2 | [ 822 1780] | [ 869 1779] | [ 828 1830] | [ 874 1829]
         3 | [ 769 1779] | [ 816 1780] | [ 771 1829] | [ 818 1830]
         4 | [ 715 1779] | [ 762 1781] | [ 716 1829] | [ 763 1830]
         5 | [ 659 1780] | [ 707 1780] | [ 661 1830] | [ 708 1830]
         6 | [ 605 1780] | [ 653 1781] | [ 605 1829] | [ 653 1831]
         7 | [ 550 1780] | [ 598 1781] | [ 550 1830] | [ 597 1831]
         8 | [ 496 1780] | [ 543 1781] | [ 494 1830] | [ 542 1831]
         9 | [ 441 1780] | [ 488 1781] | [ 438 1830] | [ 487 1831]
         0 | [ 386 1780] | [ 433 1781] | [ 382 1830] | [ 432 1831]
         - | [ 330 1781] | [ 378 1781] | [ 327 1832] | [ 375 1832]
         = | [ 275 1781] | [ 323 1782] | [ 270 1831] | [ 319 1832]
    DELETE | [ 190 1783] | [ 266 1781] | [ 187 1833] | [ 264 1831]
       TAB | [ 896 1725] | [ 969 1723] | [ 904 1773] | [ 976 1771]
         Q | [ 843 1725] | [ 890 1724] | [ 848 1772] | [ 896 1771]
         W | [ 790 1725] | [ 837 1724] | [ 795 1773] | [ 842 1771]
         Y | [ 577 1724] | [ 624 1726] | [ 576 1773] | [ 623 1774]
         U | [ 523 1724] | [ 570 1726] | [ 521 1772] | [ 569 1774]
         I | [ 468 1725] | [ 516 1726] | [ 467 1773] | [ 515 1774]
         [ | [ 306 1725] | [ 353 1726] | [ 302 1774] | [ 350 1774]
         ] | [ 252 1725] | [ 299 1726] | [ 247 1774] | [ 295 1775]
         \ | [ 196 1726] | [ 244 1726] | [ 192 1775] | [ 240 1775]
 CAPS_LOCK | [ 877 1671] | [ 962 1670] | [ 882 1717] | [ 968 1717]
         T | [ 629 1725] | [ 676 1724] | [ 631 1773] | [ 679 1772]
         R | [ 684 1724] | [ 731 1726] | [ 685 1772] | [ 732 1773]
         H | [ 561 1672] | [ 608 1671] | [ 563 1719] | [ 610 1717]
         J | [ 509 1671] | [ 555 1671] | [ 508 1718] | [ 554 1719]
         N | [ 534 1620] | [ 580 1619] | [ 536 1666] | [ 582 1664]
         M | [ 483 1619] | [ 528 1619] | [ 481 1664] | [ 528 1665]
         A | [ 824 1672] | [ 870 1670] | [ 829 1717] | [ 876 1716]
         E | [ 736 1726] | [ 783 1724] | [ 741 1773] | [ 786 1773]
     SHFT1 | [ 844 1629] | [ 953 1618] | [ 851 1665] | [ 961 1663]
         G | [ 613 1673] | [ 661 1671] | [ 617 1719] | [ 663 1717]
         B | [ 585 1621] | [ 632 1619] | [ 587 1665] | [ 634 1665]
         P | [ 360 1725] | [ 408 1726] | [ 357 1773] | [ 405 1774]
    RETURN | [ 200 1674] | [ 288 1671] | [ 198 1720] | [ 287 1717]
         K | [ 456 1671] | [ 503 1673] | [ 454 1718] | [ 501 1719]
         ' | [ 296 1671] | [ 342 1671] | [ 292 1718] | [ 339 1719]
         O | [ 413 1726] | [ 462 1726] | [ 412 1773] | [ 460 1774]
     SHFT2 | [ 205 1622] | [ 318 1619] | [ 203 1666] | [ 317 1664]
         ; | [ 348 1672] | [ 396 1672] | [ 346 1718] | [ 393 1719]
         L | [ 403 1671] | [ 450 1673] | [ 400 1718] | [ 447 1719]
         / | [ 326 1619] | [ 371 1619] | [ 322 1665] | [ 368 1666]
    ARROWS | [ 263 1562] | [ 310 1562] | [ 260 1614] | [ 306 1614]
         S | [ 774 1671] | [ 817 1670] | [ 775 1717] | [ 822 1717]
         Z | [ 797 1618] | [ 840 1619] | [ 798 1664] | [ 844 1664]
         F | [ 666 1673] | [ 714 1671] | [ 669 1718] | [ 716 1718]
         V | [ 638 1619] | [ 684 1618] | [ 641 1665] | [ 687 1664]
     SPACE | [ 491 1565] | [ 731 1577] | [ 484 1606] | [ 730 1611]
        FN | [ 910 1564] | [ 946 1571] | [ 913 1609] | [ 949 1612]
         C | [ 689 1620] | [ 735 1618] | [ 693 1665] | [ 739 1665]
         D | [ 719 1674] | [ 770 1668] | [ 724 1720] | [ 770 1718]
      CMD2 | [ 447 1561] | [ 478 1562] | [ 453 1614] | [ 477 1613]
      ALT1 | [ 824 1558] | [ 845 1559] | [ 805 1610] | [ 850 1609]
      CTRL | [ 855 1562] | [ 901 1563] | [ 860 1612] | [ 905 1613]
         X | [ 743 1620] | [ 790 1619] | [ 747 1664] | [ 793 1664]
      CMD1 | [ 769 1558] | [ 795 1559] | [ 740 1609] | [ 799 1610]
         , | [ 444 1617] | [ 477 1619] | [ 443 1665] | [ 476 1664]
         . | [ 386 1617] | [ 431 1620] | [ 383 1664] | [ 429 1665]
      ALT2 | [ 380 1562] | [ 426 1562] | [ 378 1613] | [ 423 1613]
