       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 853 1794] | [ 894 1793] | [ 859 1833] | [ 901 1833]
         1 | [ 802 1794] | [ 844 1793] | [ 808 1833] | [ 849 1833]
         4 | [ 650 1793] | [ 690 1792] | [ 653 1833] | [ 694 1833]
         5 | [ 598 1794] | [ 641 1793] | [ 601 1833] | [ 643 1831]
         6 | [ 549 1792] | [ 590 1794] | [ 548 1831] | [ 589 1833]
         7 | [ 496 1793] | [ 538 1792] | [ 497 1832] | [ 539 1831]
         8 | [ 445 1792] | [ 486 1791] | [ 445 1832] | [ 486 1832]
         9 | [ 395 1791] | [ 436 1792] | [ 391 1830] | [ 434 1832]
         0 | [ 342 1792] | [ 383 1791] | [ 339 1831] | [ 383 1830]
         - | [ 291 1791] | [ 334 1793] | [ 287 1831] | [ 329 1832]
         = | [ 241 1790] | [ 282 1792] | [ 234 1830] | [ 277 1831]
    DELETE | [ 160 1793] | [ 228 1790] | [ 157 1832] | [ 225 1831]
       TAB | [ 821 1747] | [ 887 1747] | [ 827 1784] | [ 893 1784]
         T | [ 571 1747] | [ 612 1745] | [ 574 1784] | [ 615 1783]
         Y | [ 522 1745] | [ 562 1745] | [ 522 1783] | [ 564 1783]
         U | [ 471 1746] | [ 513 1745] | [ 471 1783] | [ 513 1783]
         \ | [ 169 1743] | [ 210 1744] | [ 163 1781] | [ 204 1782]
         ] | [ 220 1743] | [ 261 1744] | [ 214 1781] | [ 256 1782]
    RETURN | [ 174 1700] | [ 252 1697] | [ 171 1735] | [ 251 1732]
         2 | [ 752 1793] | [ 793 1793] | [ 757 1833] | [ 798 1832]
         3 | [ 701 1793] | [ 742 1793] | [ 705 1833] | [ 746 1832]
         Q | [ 772 1747] | [ 811 1745] | [ 776 1784] | [ 817 1784]
         [ | [ 270 1744] | [ 311 1744] | [ 266 1782] | [ 309 1781]
         P | [ 321 1744] | [ 362 1745] | [ 317 1781] | [ 358 1783]
         H | [ 509 1700] | [ 550 1700] | [ 509 1736] | [ 551 1736]
 CAPS_LOCK | [ 803 1702] | [ 879 1701] | [ 809 1738] | [ 885 1738]
         W | [ 722 1746] | [ 762 1746] | [ 726 1784] | [ 767 1783]
         R | [ 622 1746] | [ 662 1745] | [ 625 1784] | [ 665 1784]
         J | [ 460 1700] | [ 501 1700] | [ 461 1737] | [ 500 1736]
         I | [ 422 1744] | [ 463 1745] | [ 420 1783] | [ 462 1782]
         O | [ 370 1746] | [ 412 1744] | [ 369 1783] | [ 411 1782]
         A | [ 754 1702] | [ 794 1701] | [ 758 1737] | [ 799 1737]
         G | [ 558 1701] | [ 598 1700] | [ 560 1737] | [ 601 1735]
         F | [ 607 1702] | [ 647 1700] | [ 609 1737] | [ 650 1737]
         ' | [ 264 1697] | [ 304 1700] | [ 258 1734] | [ 300 1735]
         D | [ 656 1702] | [ 696 1700] | [ 659 1737] | [ 700 1737]
         B | [ 534 1656] | [ 572 1656] | [ 534 1692] | [ 574 1692]
         N | [ 485 1657] | [ 524 1656] | [ 486 1692] | [ 526 1690]
         K | [ 410 1700] | [ 452 1700] | [ 409 1736] | [ 450 1736]
     SHFT2 | [ 186 1652] | [ 283 1656] | [ 176 1683] | [ 276 1691]
         ; | [ 313 1698] | [ 353 1700] | [ 308 1734] | [ 349 1736]
         L | [ 363 1698] | [ 403 1701] | [ 359 1736] | [ 399 1736]
     SHFT1 | [ 773 1660] | [ 867 1656] | [ 779 1693] | [ 878 1693]
         Z | [ 726 1658] | [ 765 1657] | [ 730 1693] | [ 769 1692]
         X | [ 677 1659] | [ 717 1657] | [ 681 1693] | [ 721 1691]
         / | [ 293 1654] | [ 332 1656] | [ 288 1690] | [ 327 1691]
         . | [ 339 1657] | [ 379 1655] | [ 338 1691] | [ 379 1689]
     SPACE | [ 436 1614] | [ 661 1608] | [ 439 1649] | [ 669 1648]
      CTRL | [ 779 1612] | [ 818 1611] | [ 785 1650] | [ 824 1649]
      CMD1 | [ 674 1611] | [ 724 1610] | [ 678 1650] | [ 728 1649]
      ALT1 | [ 733 1611] | [ 770 1610] | [ 737 1650] | [ 776 1649]
         , | [ 388 1656] | [ 427 1655] | [ 388 1692] | [ 427 1691]
    ARROWS | [ 239 1605] | [ 277 1608] | [ 232 1646] | [ 271 1647]
      CMD2 | [ 379 1608] | [ 430 1608] | [ 377 1648] | [ 429 1647]
      ALT2 | [ 333 1607] | [ 371 1608] | [ 328 1646] | [ 369 1647]
         M | [ 437 1656] | [ 475 1655] | [ 437 1692] | [ 476 1691]
         V | [ 581 1658] | [ 621 1657] | [ 583 1692] | [ 623 1692]
         C | [ 630 1657] | [ 669 1657] | [ 633 1693] | [ 671 1693]
         E | [ 672 1746] | [ 713 1746] | [ 675 1784] | [ 717 1782]
         S | [ 713 1699] | [ 752 1698] | [ 716 1736] | [ 757 1735]
        FN | [ 827 1626] | [ 866 1626] | [ 834 1666] | [ 873 1665]
