       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 802 1773] | [ 839 1772] | [ 806 1811] | [ 844 1811]
         1 | [ 755 1773] | [ 793 1773] | [ 759 1812] | [ 796 1810]
         2 | [ 707 1774] | [ 745 1773] | [ 710 1812] | [ 748 1811]
         3 | [ 659 1775] | [ 698 1773] | [ 663 1813] | [ 700 1812]
         4 | [ 612 1774] | [ 650 1773] | [ 615 1813] | [ 652 1812]
         5 | [ 565 1774] | [ 603 1775] | [ 565 1813] | [ 603 1813]
         6 | [ 516 1776] | [ 555 1774] | [ 518 1814] | [ 556 1812]
         7 | [ 470 1774] | [ 508 1775] | [ 468 1813] | [ 506 1814]
         8 | [ 421 1775] | [ 460 1775] | [ 420 1814] | [ 458 1814]
         9 | [ 374 1775] | [ 412 1775] | [ 371 1814] | [ 410 1814]
         0 | [ 326 1775] | [ 364 1776] | [ 323 1815] | [ 361 1815]
         - | [ 278 1775] | [ 316 1776] | [ 274 1815] | [ 313 1815]
         = | [ 229 1776] | [ 268 1776] | [ 225 1816] | [ 263 1816]
    DELETE | [ 156 1777] | [ 219 1776] | [ 152 1817] | [ 214 1816]
       TAB | [ 773 1727] | [ 835 1726] | [ 777 1763] | [ 838 1763]
         Q | [ 727 1727] | [ 765 1726] | [ 731 1764] | [ 768 1762]
         W | [ 680 1727] | [ 717 1726] | [ 684 1764] | [ 720 1764]
         Y | [ 494 1727] | [ 531 1727] | [ 493 1765] | [ 530 1765]
         U | [ 447 1727] | [ 484 1727] | [ 445 1765] | [ 483 1765]
         I | [ 399 1728] | [ 437 1728] | [ 397 1765] | [ 434 1766]
         O | [ 351 1728] | [ 390 1728] | [ 349 1765] | [ 387 1766]
         P | [ 304 1728] | [ 343 1729] | [ 301 1765] | [ 339 1766]
         [ | [ 257 1728] | [ 296 1729] | [ 254 1767] | [ 291 1767]
         ] | [ 210 1728] | [ 248 1729] | [ 205 1766] | [ 243 1767]
         \ | [ 162 1729] | [ 200 1728] | [ 157 1766] | [ 195 1767]
         ' | [ 250 1682] | [ 288 1682] | [ 246 1719] | [ 284 1719]
    RETURN | [ 166 1685] | [ 240 1682] | [ 163 1720] | [ 238 1717]
         H | [ 481 1682] | [ 518 1681] | [ 482 1719] | [ 519 1718]
         T | [ 540 1727] | [ 578 1727] | [ 541 1765] | [ 579 1763]
 CAPS_LOCK | [ 757 1683] | [ 828 1680] | [ 762 1717] | [ 833 1716]
         G | [ 528 1681] | [ 566 1681] | [ 528 1718] | [ 565 1718]
         R | [ 586 1728] | [ 624 1726] | [ 589 1765] | [ 626 1763]
         E | [ 633 1728] | [ 671 1726] | [ 637 1765] | [ 673 1764]
         B | [ 505 1637] | [ 542 1637] | [ 504 1672] | [ 541 1673]
     SHFT2 | [ 174 1637] | [ 269 1641] | [ 167 1670] | [ 264 1674]
        FN | [ 790 1587] | [ 819 1589] | [ 786 1627] | [ 822 1628]
    ARROWS | [ 224 1588] | [ 254 1588] | [ 219 1629] | [ 259 1630]
         N | [ 466 1637] | [ 495 1637] | [ 469 1674] | [ 495 1673]
         J | [ 431 1681] | [ 470 1682] | [ 430 1717] | [ 467 1718]
         ; | [ 297 1682] | [ 335 1682] | [ 294 1717] | [ 331 1718]
         A | [ 711 1683] | [ 749 1681] | [ 716 1717] | [ 752 1716]
         K | [ 387 1682] | [ 424 1682] | [ 385 1717] | [ 422 1718]
         S | [ 665 1682] | [ 703 1681] | [ 669 1717] | [ 705 1717]
         F | [ 571 1683] | [ 610 1682] | [ 574 1718] | [ 611 1717]
         L | [ 345 1681] | [ 382 1681] | [ 343 1717] | [ 380 1717]
         M | [ 413 1638] | [ 450 1637] | [ 413 1672] | [ 451 1671]
         / | [ 277 1637] | [ 314 1637] | [ 273 1671] | [ 310 1672]
         D | [ 618 1682] | [ 654 1682] | [ 620 1718] | [ 656 1717]
     SHFT1 | [ 732 1641] | [ 822 1636] | [ 738 1672] | [ 830 1670]
         , | [ 366 1637] | [ 402 1637] | [ 363 1671] | [ 400 1673]
         . | [ 321 1638] | [ 358 1637] | [ 320 1673] | [ 357 1671]
         V | [ 552 1637] | [ 589 1637] | [ 551 1672] | [ 587 1674]
      CMD2 | [ 361 1588] | [ 410 1587] | [ 361 1627] | [ 408 1626]
      ALT2 | [ 316 1590] | [ 352 1591] | [ 312 1630] | [ 349 1630]
         Z | [ 685 1637] | [ 721 1637] | [ 689 1672] | [ 724 1671]
         X | [ 639 1637] | [ 677 1638] | [ 642 1673] | [ 678 1672]
         C | [ 592 1637] | [ 628 1636] | [ 594 1672] | [ 630 1671]
      CTRL | [ 739 1589] | [ 773 1590] | [ 740 1627] | [ 776 1629]
      ALT1 | [ 697 1593] | [ 731 1592] | [ 696 1622] | [ 731 1625]
     SPACE | [ 417 1593] | [ 605 1586] | [ 420 1628] | [ 633 1627]
      CMD1 | [ 636 1589] | [ 682 1588] | [ 639 1629] | [ 686 1628]
