       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 924 1790] | [ 970 1790] | [ 929 1840] | [ 977 1840]
         1 | [ 870 1790] | [ 917 1790] | [ 874 1840] | [ 922 1839]
         2 | [ 816 1790] | [ 864 1792] | [ 819 1839] | [ 866 1841]
         3 | [ 761 1790] | [ 810 1792] | [ 764 1839] | [ 811 1841]
         4 | [ 707 1790] | [ 755 1791] | [ 708 1838] | [ 756 1841]
         5 | [ 652 1790] | [ 700 1790] | [ 654 1840] | [ 702 1840]
         6 | [ 599 1789] | [ 646 1791] | [ 598 1839] | [ 646 1840]
         7 | [ 543 1790] | [ 591 1790] | [ 543 1840] | [ 590 1841]
         8 | [ 488 1790] | [ 537 1791] | [ 487 1839] | [ 535 1841]
         9 | [ 433 1790] | [ 482 1791] | [ 432 1840] | [ 481 1840]
         0 | [ 378 1790] | [ 427 1790] | [ 376 1840] | [ 424 1841]
         - | [ 323 1790] | [ 371 1789] | [ 320 1840] | [ 368 1841]
         = | [ 269 1789] | [ 317 1791] | [ 264 1840] | [ 314 1840]
    DELETE | [ 184 1791] | [ 260 1789] | [ 182 1842] | [ 257 1841]
       TAB | [ 889 1736] | [ 963 1735] | [ 895 1783] | [ 969 1783]
         Q | [ 837 1735] | [ 882 1734] | [ 842 1783] | [ 888 1783]
         W | [ 783 1736] | [ 830 1735] | [ 787 1783] | [ 834 1783]
         Y | [ 570 1734] | [ 617 1735] | [ 569 1781] | [ 617 1783]
         U | [ 516 1734] | [ 563 1735] | [ 515 1782] | [ 563 1783]
         I | [ 462 1734] | [ 509 1734] | [ 461 1783] | [ 507 1784]
         P | [ 354 1734] | [ 402 1735] | [ 351 1782] | [ 399 1783]
         [ | [ 301 1733] | [ 347 1734] | [ 296 1782] | [ 344 1783]
         ] | [ 246 1733] | [ 293 1734] | [ 241 1782] | [ 289 1783]
         \ | [ 192 1733] | [ 239 1734] | [ 186 1782] | [ 234 1783]
 CAPS_LOCK | [ 870 1683] | [ 954 1681] | [ 877 1729] | [ 962 1727]
         K | [ 450 1680] | [ 497 1682] | [ 448 1727] | [ 495 1728]
    RETURN | [ 195 1681] | [ 283 1679] | [ 192 1727] | [ 281 1726]
         ' | [ 290 1680] | [ 337 1680] | [ 286 1726] | [ 333 1728]
         O | [ 408 1734] | [ 456 1735] | [ 406 1782] | [ 454 1783]
     SHFT2 | [ 200 1629] | [ 313 1627] | [ 198 1674] | [ 312 1672]
         T | [ 624 1734] | [ 671 1736] | [ 624 1782] | [ 671 1783]
         R | [ 676 1736] | [ 723 1734] | [ 679 1783] | [ 726 1783]
         L | [ 397 1680] | [ 444 1681] | [ 395 1728] | [ 441 1728]
         ; | [ 343 1680] | [ 391 1681] | [ 340 1727] | [ 387 1728]
         H | [ 555 1681] | [ 601 1680] | [ 556 1728] | [ 603 1727]
         J | [ 503 1680] | [ 550 1682] | [ 501 1726] | [ 548 1728]
         N | [ 528 1629] | [ 574 1628] | [ 529 1675] | [ 576 1674]
         M | [ 476 1629] | [ 522 1628] | [ 477 1675] | [ 523 1674]
         A | [ 818 1682] | [ 865 1682] | [ 822 1728] | [ 869 1728]
         E | [ 730 1735] | [ 776 1734] | [ 733 1783] | [ 780 1783]
     SHFT1 | [ 839 1630] | [ 949 1630] | [ 845 1676] | [ 955 1674]
         S | [ 765 1683] | [ 812 1681] | [ 769 1728] | [ 816 1727]
         Z | [ 787 1630] | [ 833 1630] | [ 791 1675] | [ 837 1675]
         D | [ 713 1682] | [ 759 1681] | [ 716 1728] | [ 763 1728]
      CMD2 | [ 422 1570] | [ 472 1572] | [ 428 1623] | [ 470 1623]
         , | [ 431 1627] | [ 471 1629] | [ 423 1674] | [ 469 1675]
         / | [ 326 1631] | [ 364 1634] | [ 320 1668] | [ 358 1671]
        FN | [ 897 1577] | [ 941 1573] | [ 903 1624] | [ 948 1623]
         X | [ 736 1629] | [ 781 1628] | [ 739 1674] | [ 786 1673]
         . | [ 375 1627] | [ 420 1630] | [ 372 1674] | [ 418 1675]
         G | [ 608 1680] | [ 655 1681] | [ 608 1726] | [ 655 1728]
         F | [ 659 1680] | [ 705 1679] | [ 662 1727] | [ 708 1726]
      CTRL | [ 847 1574] | [ 892 1575] | [ 850 1623] | [ 895 1626]
    ARROWS | [ 264 1573] | [ 301 1575] | [ 258 1616] | [ 295 1619]
         B | [ 580 1629] | [ 627 1628] | [ 582 1675] | [ 628 1674]
      CMD1 | [ 732 1572] | [ 790 1572] | [ 736 1623] | [ 794 1623]
         V | [ 632 1630] | [ 679 1629] | [ 635 1675] | [ 681 1674]
         C | [ 683 1630] | [ 729 1629] | [ 687 1675] | [ 733 1673]
      ALT1 | [ 826 1567] | [ 838 1567] | [ 801 1620] | [ 845 1618]
     SPACE | [ 481 1580] | [ 716 1572] | [ 485 1620] | [ 731 1619]
      ALT2 | [ 365 1572] | [ 411 1572] | [ 363 1623] | [ 408 1623]
