       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 760 1777] | [ 798 1777] | [ 765 1813] | [ 802 1812]
         1 | [ 714 1778] | [ 752 1777] | [ 717 1812] | [ 756 1812]
         2 | [ 669 1777] | [ 707 1777] | [ 671 1812] | [ 709 1812]
         3 | [ 623 1777] | [ 661 1777] | [ 625 1812] | [ 663 1812]
         4 | [ 577 1778] | [ 615 1777] | [ 578 1812] | [ 617 1811]
         5 | [ 531 1778] | [ 570 1777] | [ 531 1811] | [ 570 1811]
         6 | [ 486 1777] | [ 524 1777] | [ 485 1811] | [ 524 1811]
         7 | [ 440 1777] | [ 477 1776] | [ 439 1811] | [ 477 1811]
         8 | [ 394 1778] | [ 432 1776] | [ 393 1811] | [ 431 1811]
         9 | [ 349 1777] | [ 386 1776] | [ 346 1811] | [ 385 1810]
         0 | [ 303 1777] | [ 340 1776] | [ 300 1811] | [ 338 1811]
         - | [ 259 1776] | [ 296 1777] | [ 254 1811] | [ 291 1811]
         = | [ 213 1776] | [ 250 1776] | [ 207 1811] | [ 245 1811]
    DELETE | [ 144 1777] | [ 204 1776] | [ 138 1811] | [ 200 1810]
       TAB | [ 733 1737] | [ 794 1737] | [ 736 1770] | [ 797 1770]
         Q | [ 688 1736] | [ 726 1736] | [ 691 1770] | [ 729 1770]
         W | [ 644 1736] | [ 682 1736] | [ 646 1770] | [ 683 1770]
         E | [ 599 1736] | [ 637 1736] | [ 601 1770] | [ 638 1770]
         R | [ 554 1736] | [ 592 1736] | [ 555 1770] | [ 592 1770]
         T | [ 509 1737] | [ 547 1736] | [ 509 1769] | [ 547 1769]
         Y | [ 465 1736] | [ 502 1736] | [ 464 1769] | [ 502 1768]
         U | [ 420 1736] | [ 457 1736] | [ 418 1769] | [ 456 1769]
         I | [ 375 1737] | [ 413 1736] | [ 373 1769] | [ 411 1769]
         O | [ 330 1737] | [ 368 1736] | [ 328 1769] | [ 366 1768]
         P | [ 286 1736] | [ 323 1736] | [ 282 1769] | [ 320 1769]
         [ | [ 241 1736] | [ 279 1736] | [ 237 1769] | [ 275 1768]
         ] | [ 198 1735] | [ 234 1736] | [ 191 1768] | [ 228 1769]
         \ | [ 152 1736] | [ 189 1735] | [ 147 1769] | [ 185 1767]
         G | [ 499 1697] | [ 536 1697] | [ 499 1729] | [ 536 1729]
         H | [ 455 1697] | [ 492 1697] | [ 454 1729] | [ 492 1728]
         ' | [ 237 1696] | [ 274 1696] | [ 232 1728] | [ 268 1729]
    RETURN | [ 159 1698] | [ 229 1696] | [ 155 1729] | [ 225 1728]
         F | [ 543 1697] | [ 580 1696] | [ 543 1729] | [ 581 1729]
 CAPS_LOCK | [ 719 1695] | [ 788 1695] | [ 723 1729] | [ 793 1729]
         A | [ 674 1697] | [ 712 1696] | [ 677 1729] | [ 714 1729]
         S | [ 630 1697] | [ 668 1696] | [ 633 1729] | [ 670 1729]
         D | [ 587 1697] | [ 623 1695] | [ 587 1728] | [ 625 1729]
         J | [ 411 1696] | [ 448 1696] | [ 410 1729] | [ 447 1728]
         K | [ 368 1697] | [ 405 1696] | [ 366 1729] | [ 404 1728]
         ; | [ 281 1695] | [ 318 1697] | [ 276 1728] | [ 313 1729]
         C | [ 564 1660] | [ 600 1658] | [ 565 1690] | [ 603 1689]
         V | [ 521 1660] | [ 558 1659] | [ 521 1690] | [ 558 1690]
         B | [ 478 1660] | [ 515 1659] | [ 478 1690] | [ 515 1689]
         L | [ 326 1695] | [ 362 1696] | [ 322 1729] | [ 358 1729]
         N | [ 436 1659] | [ 472 1659] | [ 435 1691] | [ 472 1690]
     SHFT1 | [ 694 1662] | [ 779 1659] | [ 701 1689] | [ 786 1687]
         X | [ 607 1660] | [ 644 1658] | [ 609 1691] | [ 646 1690]
     SHFT2 | [ 170 1659] | [ 258 1660] | [ 161 1688] | [ 253 1691]
         Z | [ 651 1659] | [ 688 1659] | [ 654 1691] | [ 690 1690]
         M | [ 393 1660] | [ 430 1658] | [ 392 1690] | [ 429 1689]
         , | [ 349 1659] | [ 386 1658] | [ 347 1690] | [ 384 1690]
        FN | [ 743 1621] | [ 776 1619] | [ 750 1652] | [ 782 1651]
      CMD1 | [ 607 1618] | [ 654 1618] | [ 608 1653] | [ 654 1654]
         / | [ 262 1660] | [ 300 1659] | [ 259 1691] | [ 296 1690]
         . | [ 306 1659] | [ 343 1659] | [ 304 1691] | [ 340 1690]
      CTRL | [ 699 1618] | [ 735 1617] | [ 702 1653] | [ 739 1653]
      ALT1 | [ 659 1617] | [ 695 1618] | [ 661 1653] | [ 697 1653]
     SPACE | [ 396 1622] | [ 595 1618] | [ 397 1651] | [ 600 1649]
    ARROWS | [ 219 1616] | [ 254 1616] | [ 212 1652] | [ 248 1652]
      CMD2 | [ 343 1617] | [ 390 1617] | [ 340 1652] | [ 387 1652]
      ALT2 | [ 302 1616] | [ 338 1617] | [ 297 1652] | [ 333 1652]
