       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 848 1770] | [ 888 1769] | [ 854 1809] | [ 895 1808]
         1 | [ 797 1770] | [ 838 1769] | [ 803 1809] | [ 844 1808]
         2 | [ 746 1771] | [ 787 1769] | [ 751 1809] | [ 793 1808]
         3 | [ 696 1770] | [ 736 1769] | [ 699 1809] | [ 741 1808]
         4 | [ 645 1770] | [ 686 1769] | [ 649 1810] | [ 690 1808]
         5 | [ 594 1770] | [ 635 1769] | [ 596 1809] | [ 638 1808]
         6 | [ 542 1771] | [ 584 1769] | [ 545 1810] | [ 586 1808]
         7 | [ 493 1769] | [ 532 1769] | [ 493 1810] | [ 535 1807]
         8 | [ 440 1771] | [ 481 1769] | [ 439 1809] | [ 482 1809]
         9 | [ 389 1770] | [ 430 1769] | [ 387 1809] | [ 431 1808]
         0 | [ 337 1770] | [ 380 1770] | [ 336 1810] | [ 378 1809]
         - | [ 287 1769] | [ 329 1771] | [ 282 1808] | [ 325 1809]
         = | [ 235 1769] | [ 277 1770] | [ 230 1809] | [ 272 1810]
    DELETE | [ 156 1771] | [ 224 1769] | [ 151 1810] | [ 221 1809]
       TAB | [ 816 1723] | [ 881 1723] | [ 822 1761] | [ 887 1760]
         Q | [ 766 1724] | [ 807 1723] | [ 771 1761] | [ 812 1760]
         W | [ 717 1723] | [ 757 1723] | [ 721 1761] | [ 762 1759]
         E | [ 666 1724] | [ 706 1722] | [ 669 1760] | [ 711 1760]
         R | [ 617 1723] | [ 657 1722] | [ 620 1761] | [ 661 1759]
         T | [ 567 1723] | [ 608 1723] | [ 569 1761] | [ 610 1760]
         Y | [ 516 1724] | [ 558 1723] | [ 518 1761] | [ 559 1760]
         U | [ 466 1724] | [ 508 1723] | [ 467 1761] | [ 508 1760]
         I | [ 416 1724] | [ 458 1723] | [ 416 1761] | [ 457 1760]
         O | [ 367 1722] | [ 408 1723] | [ 365 1761] | [ 407 1759]
         P | [ 315 1723] | [ 356 1722] | [ 314 1761] | [ 356 1759]
         [ | [ 264 1724] | [ 306 1722] | [ 262 1761] | [ 304 1760]
         ] | [ 215 1722] | [ 257 1724] | [ 210 1760] | [ 251 1761]
         \ | [ 166 1721] | [ 206 1723] | [ 158 1760] | [ 200 1761]
 CAPS_LOCK | [ 797 1679] | [ 874 1678] | [ 804 1715] | [ 880 1713]
         F | [ 602 1679] | [ 642 1677] | [ 604 1714] | [ 645 1714]
         G | [ 553 1679] | [ 592 1677] | [ 555 1715] | [ 595 1714]
         H | [ 504 1678] | [ 543 1677] | [ 505 1715] | [ 546 1713]
         J | [ 454 1679] | [ 494 1677] | [ 454 1714] | [ 496 1713]
         K | [ 405 1678] | [ 447 1678] | [ 404 1713] | [ 445 1714]
    RETURN | [ 174 1676] | [ 249 1677] | [ 164 1713] | [ 243 1715]
         D | [ 651 1678] | [ 690 1676] | [ 656 1714] | [ 695 1712]
         ' | [ 259 1676] | [ 300 1677] | [ 254 1713] | [ 295 1714]
         V | [ 575 1636] | [ 615 1635] | [ 576 1670] | [ 617 1670]
         B | [ 528 1633] | [ 567 1633] | [ 529 1669] | [ 569 1668]
         N | [ 478 1634] | [ 517 1632] | [ 478 1668] | [ 519 1668]
         M | [ 431 1634] | [ 472 1634] | [ 430 1669] | [ 472 1668]
         ; | [ 306 1678] | [ 348 1677] | [ 305 1714] | [ 346 1713]
         L | [ 356 1677] | [ 396 1676] | [ 355 1714] | [ 396 1713]
     SHFT2 | [ 175 1636] | [ 275 1631] | [ 174 1669] | [ 276 1666]
         A | [ 750 1677] | [ 789 1677] | [ 754 1714] | [ 794 1714]
         S | [ 702 1677] | [ 741 1676] | [ 705 1714] | [ 746 1713]
         , | [ 382 1634] | [ 423 1632] | [ 383 1669] | [ 423 1667]
         / | [ 287 1634] | [ 328 1632] | [ 285 1668] | [ 327 1666]
    ARROWS | [ 233 1584] | [ 273 1586] | [ 227 1625] | [ 268 1626]
         C | [ 622 1634] | [ 662 1632] | [ 625 1668] | [ 666 1668]
         . | [ 333 1633] | [ 372 1631] | [ 332 1668] | [ 372 1668]
     SHFT1 | [ 766 1634] | [ 863 1632] | [ 773 1669] | [ 872 1668]
      CMD2 | [ 371 1587] | [ 424 1585] | [ 372 1626] | [ 425 1625]
        FN | [ 819 1588] | [ 858 1588] | [ 826 1628] | [ 865 1627]
     SPACE | [ 431 1589] | [ 656 1583] | [ 434 1626] | [ 664 1624]
      ALT2 | [ 325 1586] | [ 366 1586] | [ 323 1626] | [ 363 1626]
         Z | [ 720 1634] | [ 760 1632] | [ 726 1669] | [ 765 1668]
         X | [ 671 1634] | [ 711 1632] | [ 676 1669] | [ 716 1667]
      CTRL | [ 768 1588] | [ 810 1585] | [ 779 1626] | [ 817 1625]
      CMD1 | [ 667 1586] | [ 719 1585] | [ 672 1626] | [ 724 1624]
      ALT1 | [ 726 1586] | [ 765 1585] | [ 732 1626] | [ 771 1624]
