       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 787 1755] | [ 824 1755] | [ 791 1791] | [ 830 1790]
         1 | [ 741 1755] | [ 779 1755] | [ 745 1791] | [ 783 1791]
         2 | [ 695 1756] | [ 733 1755] | [ 698 1791] | [ 736 1791]
         3 | [ 650 1755] | [ 687 1755] | [ 652 1791] | [ 690 1790]
         4 | [ 604 1755] | [ 641 1755] | [ 605 1791] | [ 643 1791]
         5 | [ 558 1756] | [ 595 1755] | [ 559 1791] | [ 597 1790]
         6 | [ 512 1756] | [ 549 1755] | [ 513 1791] | [ 550 1790]
         7 | [ 466 1756] | [ 503 1755] | [ 466 1791] | [ 504 1790]
         8 | [ 421 1756] | [ 458 1755] | [ 420 1791] | [ 457 1790]
         9 | [ 375 1756] | [ 412 1755] | [ 374 1791] | [ 411 1790]
         0 | [ 331 1755] | [ 367 1755] | [ 326 1790] | [ 364 1790]
         - | [ 285 1755] | [ 322 1756] | [ 280 1790] | [ 318 1790]
         = | [ 239 1755] | [ 276 1755] | [ 234 1790] | [ 272 1790]
    DELETE | [ 170 1756] | [ 230 1755] | [ 164 1790] | [ 226 1790]
       TAB | [ 760 1715] | [ 820 1715] | [ 764 1749] | [ 824 1749]
         Q | [ 715 1715] | [ 752 1715] | [ 718 1749] | [ 755 1749]
         W | [ 670 1715] | [ 708 1715] | [ 672 1749] | [ 710 1748]
         E | [ 625 1715] | [ 663 1715] | [ 627 1749] | [ 664 1749]
         R | [ 580 1715] | [ 618 1715] | [ 581 1749] | [ 618 1749]
         T | [ 535 1716] | [ 573 1715] | [ 536 1749] | [ 573 1748]
         Y | [ 490 1716] | [ 528 1715] | [ 490 1749] | [ 528 1748]
         U | [ 445 1716] | [ 483 1715] | [ 445 1749] | [ 482 1748]
         I | [ 401 1715] | [ 438 1715] | [ 399 1749] | [ 437 1748]
         O | [ 357 1715] | [ 394 1716] | [ 353 1748] | [ 390 1749]
         P | [ 311 1716] | [ 349 1715] | [ 309 1749] | [ 346 1748]
         [ | [ 267 1715] | [ 304 1715] | [ 263 1748] | [ 299 1749]
         ] | [ 222 1715] | [ 259 1715] | [ 217 1748] | [ 255 1748]
         \ | [ 178 1715] | [ 215 1715] | [ 172 1748] | [ 209 1749]
 CAPS_LOCK | [ 744 1677] | [ 814 1676] | [ 748 1709] | [ 819 1708]
         A | [ 700 1677] | [ 737 1676] | [ 704 1709] | [ 740 1709]
         S | [ 656 1677] | [ 694 1676] | [ 659 1709] | [ 696 1708]
         D | [ 612 1677] | [ 649 1676] | [ 613 1708] | [ 651 1708]
         F | [ 568 1677] | [ 605 1676] | [ 570 1709] | [ 606 1708]
         G | [ 524 1677] | [ 561 1676] | [ 525 1709] | [ 562 1708]
         H | [ 481 1676] | [ 517 1676] | [ 481 1709] | [ 517 1708]
         J | [ 437 1676] | [ 473 1676] | [ 436 1709] | [ 473 1707]
         K | [ 393 1676] | [ 429 1676] | [ 391 1709] | [ 428 1708]
         L | [ 350 1676] | [ 385 1676] | [ 347 1709] | [ 384 1707]
         ; | [ 305 1677] | [ 342 1676] | [ 303 1709] | [ 339 1708]
         ' | [ 261 1677] | [ 298 1676] | [ 257 1708] | [ 295 1707]
    RETURN | [ 184 1678] | [ 252 1675] | [ 180 1708] | [ 251 1706]
     SHFT1 | [ 718 1642] | [ 806 1637] | [ 722 1670] | [ 814 1670]
         Z | [ 676 1639] | [ 713 1639] | [ 678 1670] | [ 715 1670]
         X | [ 633 1639] | [ 668 1638] | [ 634 1670] | [ 671 1670]
         C | [ 590 1639] | [ 625 1638] | [ 590 1670] | [ 627 1670]
         B | [ 503 1640] | [ 540 1639] | [ 503 1670] | [ 540 1670]
         N | [ 460 1640] | [ 497 1639] | [ 459 1670] | [ 496 1670]
         M | [ 417 1639] | [ 453 1639] | [ 416 1670] | [ 452 1670]
         , | [ 374 1639] | [ 410 1639] | [ 372 1670] | [ 409 1669]
         . | [ 331 1639] | [ 367 1639] | [ 328 1670] | [ 365 1670]
     SHFT2 | [ 195 1638] | [ 282 1640] | [ 186 1667] | [ 277 1670]
        FN | [ 768 1598] | [ 804 1598] | [ 772 1633] | [ 809 1633]
      CTRL | [ 726 1598] | [ 762 1598] | [ 729 1633] | [ 766 1633]
      ALT1 | [ 684 1598] | [ 720 1598] | [ 686 1633] | [ 723 1633]
      CMD1 | [ 631 1598] | [ 677 1598] | [ 633 1633] | [ 680 1633]
     SPACE | [ 418 1607] | [ 622 1597] | [ 418 1633] | [ 626 1633]
      CMD2 | [ 367 1599] | [ 413 1598] | [ 365 1633] | [ 412 1632]
      ALT2 | [ 326 1598] | [ 361 1598] | [ 322 1633] | [ 358 1633]
    ARROWS | [ 242 1598] | [ 277 1598] | [ 236 1633] | [ 272 1633]
         V | [ 546 1639] | [ 583 1638] | [ 547 1669] | [ 584 1668]
         / | [ 288 1639] | [ 324 1638] | [ 285 1669] | [ 322 1668]
