       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 802 1814] | [ 842 1814] | [ 807 1855] | [ 847 1855]
         1 | [ 751 1813] | [ 792 1813] | [ 755 1853] | [ 796 1853]
         2 | [ 702 1810] | [ 743 1813] | [ 703 1851] | [ 744 1853]
         5 | [ 550 1807] | [ 592 1809] | [ 549 1847] | [ 591 1849]
         6 | [ 500 1806] | [ 541 1807] | [ 498 1846] | [ 540 1848]
         7 | [ 450 1804] | [ 491 1807] | [ 447 1845] | [ 488 1847]
       TAB | [ 773 1764] | [ 837 1765] | [ 777 1804] | [ 842 1804]
         8 | [ 399 1803] | [ 440 1805] | [ 396 1845] | [ 438 1845]
         U | [ 427 1755] | [ 468 1758] | [ 424 1794] | [ 465 1796]
         Y | [ 476 1757] | [ 517 1758] | [ 474 1795] | [ 516 1797]
         3 | [ 651 1809] | [ 691 1810] | [ 653 1851] | [ 694 1851]
         4 | [ 601 1808] | [ 642 1810] | [ 600 1848] | [ 642 1850]
         T | [ 525 1758] | [ 567 1760] | [ 525 1797] | [ 565 1799]
         B | [ 491 1665] | [ 530 1666] | [ 490 1702] | [ 531 1701]
         Q | [ 722 1758] | [ 762 1759] | [ 726 1798] | [ 766 1798]
         N | [ 444 1663] | [ 483 1666] | [ 442 1701] | [ 481 1701]
         R | [ 573 1757] | [ 614 1761] | [ 571 1795] | [ 612 1799]
         9 | [ 349 1807] | [ 390 1809] | [ 345 1849] | [ 388 1849]
    DELETE | [ 120 1807] | [ 186 1807] | [ 114 1849] | [ 182 1849]
         0 | [ 299 1807] | [ 340 1810] | [ 293 1848] | [ 333 1851]
         - | [ 248 1807] | [ 289 1808] | [ 242 1849] | [ 283 1850]
         = | [ 196 1808] | [ 238 1809] | [ 191 1849] | [ 233 1849]
         ] | [ 180 1758] | [ 220 1760] | [ 173 1797] | [ 215 1798]
         [ | [ 230 1758] | [ 271 1760] | [ 225 1798] | [ 265 1799]
         \ | [ 130 1758] | [ 170 1759] | [ 123 1798] | [ 164 1798]
         P | [ 280 1757] | [ 320 1761] | [ 273 1796] | [ 313 1799]
    RETURN | [ 136 1664] | [ 214 1664] | [ 131 1701] | [ 210 1701]
         H | [ 462 1664] | [ 502 1663] | [ 462 1701] | [ 502 1701]
         G | [ 510 1663] | [ 549 1663] | [ 509 1701] | [ 551 1701]
         V | [ 536 1664] | [ 575 1664] | [ 537 1701] | [ 578 1701]
         ' | [ 220 1663] | [ 260 1664] | [ 214 1701] | [ 255 1703]
         J | [ 420 1663] | [ 460 1664] | [ 418 1702] | [ 457 1703]
         I | [ 369 1755] | [ 409 1760] | [ 365 1798] | [ 406 1800]
         E | [ 628 1760] | [ 672 1759] | [ 630 1798] | [ 671 1799]
 CAPS_LOCK | [ 756 1664] | [ 832 1664] | [ 763 1702] | [ 837 1702]
         O | [ 327 1757] | [ 367 1759] | [ 322 1797] | [ 363 1799]
     SHFT2 | [ 141 1666] | [ 240 1664] | [ 138 1700] | [ 239 1701]
         ; | [ 270 1662] | [ 310 1665] | [ 264 1699] | [ 305 1702]
         W | [ 674 1757] | [ 714 1760] | [ 674 1797] | [ 714 1799]
         F | [ 562 1662] | [ 602 1664] | [ 561 1701] | [ 601 1703]
         K | [ 361 1663] | [ 401 1664] | [ 357 1701] | [ 398 1703]
         M | [ 389 1662] | [ 428 1665] | [ 384 1700] | [ 425 1701]
         / | [ 250 1663] | [ 289 1665] | [ 245 1701] | [ 285 1702]
         L | [ 315 1662] | [ 355 1664] | [ 311 1701] | [ 351 1702]
    ARROWS | [ 196 1577] | [ 234 1580] | [ 189 1620] | [ 229 1620]
         A | [ 709 1663] | [ 750 1664] | [ 713 1702] | [ 753 1701]
         D | [ 609 1664] | [ 651 1664] | [ 612 1702] | [ 652 1702]
         C | [ 583 1664] | [ 623 1664] | [ 585 1702] | [ 624 1702]
         , | [ 340 1663] | [ 378 1665] | [ 335 1700] | [ 375 1702]
         . | [ 296 1662] | [ 335 1665] | [ 291 1700] | [ 331 1701]
      CMD2 | [ 327 1578] | [ 379 1577] | [ 325 1618] | [ 377 1619]
      ALT2 | [ 291 1577] | [ 330 1578] | [ 286 1618] | [ 326 1620]
         S | [ 659 1663] | [ 699 1663] | [ 661 1701] | [ 702 1701]
     SHFT1 | [ 729 1664] | [ 826 1665] | [ 734 1701] | [ 832 1701]
         Z | [ 683 1664] | [ 724 1664] | [ 687 1701] | [ 726 1701]
         X | [ 640 1664] | [ 679 1664] | [ 643 1702] | [ 682 1701]
     SPACE | [ 396 1581] | [ 619 1576] | [ 398 1616] | [ 626 1620]
        FN | [ 784 1627] | [ 822 1628] | [ 789 1669] | [ 827 1669]
      CTRL | [ 738 1578] | [ 777 1578] | [ 743 1619] | [ 781 1619]
      ALT1 | [ 695 1577] | [ 735 1579] | [ 697 1618] | [ 736 1620]
      CMD1 | [ 631 1578] | [ 684 1578] | [ 635 1619] | [ 686 1619]
